Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
2,457812E+3	1,203822E-1	2,457812E+3	6,942958E-2	2,457812E+3	1,234854E-1	2,457812E+3	8,090498E-2	2,457812E+3	1,364590E-1	2,457812E+3	7,831276E-2	2,457812E+3	1,864837E-1	2,457812E+3	3,877385E-2	2,457812E+3	3,108693E-1	2,457812E+3	-3,280212E-2	2,457812E+3	3,663069E-1	2,457812E+3	-5,398023E-2	2,457812E+3	4,251446E-1	2,457812E+3	-6,189186E-2
2,459375E+3	1,217561E-1	2,459375E+3	7,478446E-2	2,459375E+3	1,266083E-1	2,459375E+3	8,661825E-2	2,459375E+3	1,389635E-1	2,459375E+3	8,466851E-2	2,459375E+3	1,850689E-1	2,459375E+3	4,557279E-2	2,459375E+3	3,070251E-1	2,459375E+3	-3,089220E-2	2,459375E+3	3,674461E-1	2,459375E+3	-5,267698E-2	2,459375E+3	4,214369E-1	2,459375E+3	-6,333673E-2
2,460937E+3	1,223616E-1	2,460937E+3	7,946447E-2	2,460937E+3	1,288898E-1	2,460937E+3	9,072317E-2	2,460937E+3	1,409361E-1	2,460937E+3	8,920727E-2	2,460937E+3	1,849353E-1	2,460937E+3	5,105783E-2	2,460937E+3	3,070839E-1	2,460937E+3	-2,646419E-2	2,460937E+3	3,655945E-1	2,460937E+3	-5,010092E-2	2,460937E+3	4,250203E-1	2,460937E+3	-6,619430E-2
2,462500E+3	1,240949E-1	2,462500E+3	8,536373E-2	2,462500E+3	1,327603E-1	2,462500E+3	9,648786E-2	2,462500E+3	1,447822E-1	2,462500E+3	9,525881E-2	2,462500E+3	1,908674E-1	2,462500E+3	5,661174E-2	2,462500E+3	3,066387E-1	2,462500E+3	-1,905798E-2	2,462500E+3	3,655487E-1	2,462500E+3	-5,108093E-2	2,462500E+3	4,202158E-1	2,462500E+3	-6,346549E-2
2,464062E+3	1,274825E-1	2,464062E+3	9,102359E-2	2,464062E+3	1,352227E-1	2,464062E+3	1,028653E-1	2,464062E+3	1,475464E-1	2,464062E+3	1,001908E-1	2,464062E+3	1,932392E-1	2,464062E+3	6,094959E-2	2,464062E+3	3,026325E-1	2,464062E+3	-2,171795E-2	2,464062E+3	3,662704E-1	2,464062E+3	-4,788977E-2	2,464062E+3	4,198172E-1	2,464062E+3	-6,110775E-2
2,465625E+3	1,314776E-1	2,465625E+3	9,811752E-2	2,465625E+3	1,374856E-1	2,465625E+3	1,073612E-1	2,465625E+3	1,497836E-1	2,465625E+3	1,040731E-1	2,465625E+3	1,941049E-1	2,465625E+3	6,497292E-2	2,465625E+3	3,045822E-1	2,465625E+3	-1,695503E-2	2,465625E+3	3,717672E-1	2,465625E+3	-4,919055E-2	2,465625E+3	4,188022E-1	2,465625E+3	-6,261445E-2
2,467187E+3	1,337332E-1	2,467187E+3	1,017721E-1	2,467187E+3	1,412640E-1	2,467187E+3	1,131001E-1	2,467187E+3	1,525735E-1	2,467187E+3	1,095829E-1	2,467187E+3	1,972674E-1	2,467187E+3	6,908099E-2	2,467187E+3	3,080414E-1	2,467187E+3	-1,409527E-2	2,467187E+3	3,728178E-1	2,467187E+3	-4,569406E-2	2,467187E+3	4,215806E-1	2,467187E+3	-5,521959E-2
2,468750E+3	1,371677E-1	2,468750E+3	1,086569E-1	2,468750E+3	1,441916E-1	2,468750E+3	1,183206E-1	2,468750E+3	1,551920E-1	2,468750E+3	1,139211E-1	2,468750E+3	1,977168E-1	2,468750E+3	7,289881E-2	2,468750E+3	3,082769E-1	2,468750E+3	-1,332272E-2	2,468750E+3	3,699142E-1	2,468750E+3	-4,107605E-2	2,468750E+3	4,210178E-1	2,468750E+3	-5,262446E-2
2,470312E+3	1,392973E-1	2,470312E+3	1,131429E-1	2,470312E+3	1,471140E-1	2,470312E+3	1,238615E-1	2,470312E+3	1,595619E-1	2,470312E+3	1,191859E-1	2,470312E+3	1,990920E-1	2,470312E+3	7,363289E-2	2,470312E+3	3,060772E-1	2,470312E+3	-5,364396E-3	2,470312E+3	3,681384E-1	2,470312E+3	-4,139773E-2	2,470312E+3	4,158516E-1	2,470312E+3	-5,968463E-2
2,471875E+3	1,424496E-1	2,471875E+3	1,189319E-1	2,471875E+3	1,501761E-1	2,471875E+3	1,289807E-1	2,471875E+3	1,624332E-1	2,471875E+3	1,244308E-1	2,471875E+3	2,031901E-1	2,471875E+3	8,067463E-2	2,471875E+3	3,075568E-1	2,471875E+3	-6,705311E-3	2,471875E+3	3,670004E-1	2,471875E+3	-3,849157E-2	2,471875E+3	4,162612E-1	2,471875E+3	-5,857681E-2
2,473437E+3	1,466373E-1	2,473437E+3	1,262181E-1	2,473437E+3	1,530534E-1	2,473437E+3	1,333317E-1	2,473437E+3	1,651528E-1	2,473437E+3	1,297810E-1	2,473437E+3	2,065036E-1	2,473437E+3	8,742204E-2	2,473437E+3	3,059627E-1	2,473437E+3	-5,282188E-3	2,473437E+3	3,731764E-1	2,473437E+3	-3,888434E-2	2,473437E+3	4,163203E-1	2,473437E+3	-5,935443E-2
2,475000E+3	1,495564E-1	2,475000E+3	1,300007E-1	2,475000E+3	1,582069E-1	2,475000E+3	1,394785E-1	2,475000E+3	1,684396E-1	2,475000E+3	1,351726E-1	2,475000E+3	2,078354E-1	2,475000E+3	8,937054E-2	2,475000E+3	3,046470E-1	2,475000E+3	-1,663152E-3	2,475000E+3	3,744067E-1	2,475000E+3	-3,950796E-2	2,475000E+3	4,186917E-1	2,475000E+3	-6,219033E-2
2,476562E+3	1,526161E-1	2,476562E+3	1,369262E-1	2,476562E+3	1,615117E-1	2,476562E+3	1,436224E-1	2,476562E+3	1,721682E-1	2,476562E+3	1,397590E-1	2,476562E+3	2,121037E-1	2,476562E+3	9,146538E-2	2,476562E+3	3,054322E-1	2,476562E+3	1,154382E-4	2,476562E+3	3,697726E-1	2,476562E+3	-3,678774E-2	2,476562E+3	4,186166E-1	2,476562E+3	-6,149729E-2
2,478125E+3	1,554778E-1	2,478125E+3	1,424820E-1	2,478125E+3	1,643151E-1	2,478125E+3	1,485110E-1	2,478125E+3	1,753672E-1	2,478125E+3	1,449142E-1	2,478125E+3	2,130313E-1	2,478125E+3	1,000620E-1	2,478125E+3	3,072187E-1	2,478125E+3	9,167071E-4	2,478125E+3	3,681592E-1	2,478125E+3	-3,485513E-2	2,478125E+3	4,208685E-1	2,478125E+3	-5,720217E-2
2,479687E+3	1,584378E-1	2,479687E+3	1,432413E-1	2,479687E+3	1,687349E-1	2,479687E+3	1,533247E-1	2,479687E+3	1,796206E-1	2,479687E+3	1,482697E-1	2,479687E+3	2,170049E-1	2,479687E+3	1,038410E-1	2,479687E+3	3,136360E-1	2,479687E+3	4,387876E-3	2,479687E+3	3,706548E-1	2,479687E+3	-2,868879E-2	2,479687E+3	4,219966E-1	2,479687E+3	-5,701730E-2
2,481250E+3	1,633961E-1	2,481250E+3	1,456704E-1	2,481250E+3	1,721623E-1	2,481250E+3	1,576996E-1	2,481250E+3	1,840692E-1	2,481250E+3	1,521147E-1	2,481250E+3	2,161525E-1	2,481250E+3	1,063430E-1	2,481250E+3	3,117918E-1	2,481250E+3	1,240079E-2	2,481250E+3	3,733137E-1	2,481250E+3	-2,832751E-2	2,481250E+3	4,218113E-1	2,481250E+3	-5,776236E-2
2,482812E+3	1,683131E-1	2,482812E+3	1,516720E-1	2,482812E+3	1,755829E-1	2,482812E+3	1,620581E-1	2,482812E+3	1,880143E-1	2,482812E+3	1,563905E-1	2,482812E+3	2,190194E-1	2,482812E+3	1,100858E-1	2,482812E+3	3,150293E-1	2,482812E+3	9,602315E-3	2,482812E+3	3,732498E-1	2,482812E+3	-2,680420E-2	2,482812E+3	4,151517E-1	2,482812E+3	-5,969492E-2
2,484375E+3	1,729267E-1	2,484375E+3	1,596089E-1	2,484375E+3	1,802231E-1	2,484375E+3	1,665653E-1	2,484375E+3	1,911599E-1	2,484375E+3	1,610141E-1	2,484375E+3	2,226188E-1	2,484375E+3	1,129741E-1	2,484375E+3	3,177610E-1	2,484375E+3	9,516261E-3	2,484375E+3	3,710866E-1	2,484375E+3	-2,384945E-2	2,484375E+3	4,180921E-1	2,484375E+3	-5,497194E-2
2,485937E+3	1,765197E-1	2,485937E+3	1,625382E-1	2,485937E+3	1,844992E-1	2,485937E+3	1,710200E-1	2,485937E+3	1,944618E-1	2,485937E+3	1,653356E-1	2,485937E+3	2,287321E-1	2,485937E+3	1,132072E-1	2,485937E+3	3,134432E-1	2,485937E+3	2,022616E-2	2,485937E+3	3,717189E-1	2,485937E+3	-2,653689E-2	2,485937E+3	4,180382E-1	2,485937E+3	-5,416647E-2
2,487500E+3	1,791009E-1	2,487500E+3	1,667362E-1	2,487500E+3	1,872388E-1	2,487500E+3	1,740542E-1	2,487500E+3	1,981276E-1	2,487500E+3	1,684114E-1	2,487500E+3	2,287678E-1	2,487500E+3	1,180821E-1	2,487500E+3	3,113975E-1	2,487500E+3	1,676297E-2	2,487500E+3	3,728309E-1	2,487500E+3	-2,483506E-2	2,487500E+3	4,213295E-1	2,487500E+3	-5,808331E-2
2,489062E+3	1,843223E-1	2,489062E+3	1,702769E-1	2,489062E+3	1,918448E-1	2,489062E+3	1,792029E-1	2,489062E+3	2,015930E-1	2,489062E+3	1,734987E-1	2,489062E+3	2,305150E-1	2,489062E+3	1,260983E-1	2,489062E+3	3,141237E-1	2,489062E+3	2,242437E-2	2,489062E+3	3,722306E-1	2,489062E+3	-2,229980E-2	2,489062E+3	4,126768E-1	2,489062E+3	-5,114357E-2
2,490625E+3	1,882493E-1	2,490625E+3	1,755074E-1	2,490625E+3	1,955909E-1	2,490625E+3	1,832331E-1	2,490625E+3	2,048545E-1	2,490625E+3	1,770818E-1	2,490625E+3	2,323886E-1	2,490625E+3	1,269944E-1	2,490625E+3	3,091571E-1	2,490625E+3	2,459269E-2	2,490625E+3	3,754594E-1	2,490625E+3	-2,140702E-2	2,490625E+3	4,127030E-1	2,490625E+3	-5,001518E-2
2,492187E+3	1,916149E-1	2,492187E+3	1,783624E-1	2,492187E+3	1,989223E-1	2,492187E+3	1,870084E-1	2,492187E+3	2,088478E-1	2,492187E+3	1,800490E-1	2,492187E+3	2,345636E-1	2,492187E+3	1,309698E-1	2,492187E+3	3,186543E-1	2,492187E+3	2,617707E-2	2,492187E+3	3,749752E-1	2,492187E+3	-2,117754E-2	2,492187E+3	4,131597E-1	2,492187E+3	-4,841317E-2
2,493750E+3	1,952684E-1	2,493750E+3	1,819002E-1	2,493750E+3	2,038425E-1	2,493750E+3	1,918010E-1	2,493750E+3	2,121982E-1	2,493750E+3	1,837490E-1	2,493750E+3	2,400824E-1	2,493750E+3	1,329814E-1	2,493750E+3	3,213677E-1	2,493750E+3	3,267329E-2	2,493750E+3	3,747546E-1	2,493750E+3	-1,809974E-2	2,493750E+3	4,147075E-1	2,493750E+3	-4,324994E-2
2,495312E+3	1,980759E-1	2,495312E+3	1,872053E-1	2,495312E+3	2,084096E-1	2,495312E+3	1,950542E-1	2,495312E+3	2,190326E-1	2,495312E+3	1,878623E-1	2,495312E+3	2,444267E-1	2,495312E+3	1,380735E-1	2,495312E+3	3,200024E-1	2,495312E+3	2,580972E-2	2,495312E+3	3,728859E-1	2,495312E+3	-2,025906E-2	2,495312E+3	4,159455E-1	2,495312E+3	-4,468103E-2
2,496875E+3	2,026076E-1	2,496875E+3	1,914040E-1	2,496875E+3	2,134214E-1	2,496875E+3	1,989335E-1	2,496875E+3	2,228749E-1	2,496875E+3	1,925368E-1	2,496875E+3	2,492930E-1	2,496875E+3	1,414265E-1	2,496875E+3	3,201915E-1	2,496875E+3	2,709376E-2	2,496875E+3	3,675066E-1	2,496875E+3	-1,744776E-2	2,496875E+3	4,189603E-1	2,496875E+3	-4,505537E-2
2,498437E+3	2,081720E-1	2,498437E+3	1,957130E-1	2,498437E+3	2,177803E-1	2,498437E+3	2,023340E-1	2,498437E+3	2,274529E-1	2,498437E+3	1,957298E-1	2,498437E+3	2,524968E-1	2,498437E+3	1,427469E-1	2,498437E+3	3,288319E-1	2,498437E+3	3,132963E-2	2,498437E+3	3,664073E-1	2,498437E+3	-1,353381E-2	2,498437E+3	4,179595E-1	2,498437E+3	-4,045725E-2
2,500000E+3	2,133857E-1	2,500000E+3	1,990012E-1	2,500000E+3	2,218299E-1	2,500000E+3	2,049542E-1	2,500000E+3	2,316564E-1	2,500000E+3	1,984076E-1	2,500000E+3	2,519544E-1	2,500000E+3	1,457316E-1	2,500000E+3	3,294214E-1	2,500000E+3	3,484734E-2	2,500000E+3	3,694123E-1	2,500000E+3	-1,399772E-2	2,500000E+3	4,177355E-1	2,500000E+3	-4,540935E-2
2,501562E+3	2,176883E-1	2,501562E+3	2,017715E-1	2,501562E+3	2,274211E-1	2,501562E+3	2,084723E-1	2,501562E+3	2,361023E-1	2,501562E+3	2,013735E-1	2,501562E+3	2,588386E-1	2,501562E+3	1,510814E-1	2,501562E+3	3,265129E-1	2,501562E+3	3,879276E-2	2,501562E+3	3,756763E-1	2,501562E+3	-1,313759E-2	2,501562E+3	4,199288E-1	2,501562E+3	-4,589146E-2
2,503125E+3	2,218599E-1	2,503125E+3	2,049581E-1	2,503125E+3	2,312096E-1	2,503125E+3	2,112956E-1	2,503125E+3	2,412548E-1	2,503125E+3	2,048110E-1	2,503125E+3	2,624485E-1	2,503125E+3	1,534561E-1	2,503125E+3	3,287022E-1	2,503125E+3	4,430801E-2	2,503125E+3	3,714090E-1	2,503125E+3	-1,369831E-2	2,503125E+3	4,211512E-1	2,503125E+3	-4,570512E-2
2,504687E+3	2,244776E-1	2,504687E+3	2,075186E-1	2,504687E+3	2,361617E-1	2,504687E+3	2,139572E-1	2,504687E+3	2,446752E-1	2,504687E+3	2,079078E-1	2,504687E+3	2,632252E-1	2,504687E+3	1,550825E-1	2,504687E+3	3,295511E-1	2,504687E+3	3,982395E-2	2,504687E+3	3,688967E-1	2,504687E+3	-1,438108E-2	2,504687E+3	4,199402E-1	2,504687E+3	-4,363322E-2
2,506250E+3	2,304798E-1	2,506250E+3	2,105246E-1	2,506250E+3	2,399834E-1	2,506250E+3	2,176110E-1	2,506250E+3	2,486064E-1	2,506250E+3	2,109136E-1	2,506250E+3	2,649141E-1	2,506250E+3	1,572526E-1	2,506250E+3	3,312488E-1	2,506250E+3	4,211340E-2	2,506250E+3	3,743683E-1	2,506250E+3	-1,414346E-2	2,506250E+3	4,173039E-1	2,506250E+3	-4,037850E-2
2,507812E+3	2,349354E-1	2,507812E+3	2,131749E-1	2,507812E+3	2,453338E-1	2,507812E+3	2,195490E-1	2,507812E+3	2,519853E-1	2,507812E+3	2,127915E-1	2,507812E+3	2,716946E-1	2,507812E+3	1,584411E-1	2,507812E+3	3,266122E-1	2,507812E+3	4,811638E-2	2,507812E+3	3,779929E-1	2,507812E+3	-4,608795E-3	2,507812E+3	4,137329E-1	2,507812E+3	-3,847420E-2
2,509375E+3	2,398339E-1	2,509375E+3	2,152903E-1	2,509375E+3	2,491174E-1	2,509375E+3	2,225670E-1	2,509375E+3	2,578529E-1	2,509375E+3	2,153608E-1	2,509375E+3	2,751841E-1	2,509375E+3	1,604294E-1	2,509375E+3	3,327246E-1	2,509375E+3	5,155942E-2	2,509375E+3	3,777677E-1	2,509375E+3	-6,108421E-3	2,509375E+3	4,151640E-1	2,509375E+3	-4,037599E-2
2,510937E+3	2,462450E-1	2,510937E+3	2,167545E-1	2,510937E+3	2,545854E-1	2,510937E+3	2,256165E-1	2,510937E+3	2,614822E-1	2,510937E+3	2,174333E-1	2,510937E+3	2,778689E-1	2,510937E+3	1,666086E-1	2,510937E+3	3,350703E-1	2,510937E+3	5,263873E-2	2,510937E+3	3,772167E-1	2,510937E+3	-9,987662E-4	2,510937E+3	4,184982E-1	2,510937E+3	-3,527854E-2
2,512500E+3	2,501668E-1	2,512500E+3	2,207909E-1	2,512500E+3	2,595446E-1	2,512500E+3	2,282466E-1	2,512500E+3	2,657173E-1	2,512500E+3	2,192476E-1	2,512500E+3	2,808439E-1	2,512500E+3	1,695106E-1	2,512500E+3	3,305132E-1	2,512500E+3	5,120696E-2	2,512500E+3	3,788638E-1	2,512500E+3	-3,948453E-3	2,512500E+3	4,189456E-1	2,512500E+3	-3,516218E-2
2,514062E+3	2,533230E-1	2,514062E+3	2,271506E-1	2,514062E+3	2,626808E-1	2,514062E+3	2,310219E-1	2,514062E+3	2,703633E-1	2,514062E+3	2,224201E-1	2,514062E+3	2,868055E-1	2,514062E+3	1,688357E-1	2,514062E+3	3,342832E-1	2,514062E+3	5,030728E-2	2,514062E+3	3,793859E-1	2,514062E+3	-2,159082E-3	2,514062E+3	4,185976E-1	2,514062E+3	-3,775903E-2
2,515625E+3	2,589894E-1	2,515625E+3	2,303076E-1	2,515625E+3	2,686569E-1	2,515625E+3	2,316379E-1	2,515625E+3	2,752995E-1	2,515625E+3	2,257345E-1	2,515625E+3	2,883601E-1	2,515625E+3	1,724402E-1	2,515625E+3	3,366349E-1	2,515625E+3	5,510724E-2	2,515625E+3	3,779266E-1	2,515625E+3	5,250838E-5	2,515625E+3	4,171142E-1	2,515625E+3	-2,975840E-2
2,517187E+3	2,664112E-1	2,517187E+3	2,325400E-1	2,517187E+3	2,723890E-1	2,517187E+3	2,345228E-1	2,517187E+3	2,802732E-1	2,517187E+3	2,275063E-1	2,517187E+3	2,920909E-1	2,517187E+3	1,749629E-1	2,517187E+3	3,387302E-1	2,517187E+3	5,579184E-2	2,517187E+3	3,790215E-1	2,517187E+3	5,579254E-3	2,517187E+3	4,157196E-1	2,517187E+3	-3,003599E-2
2,518750E+3	2,723250E-1	2,518750E+3	2,309401E-1	2,518750E+3	2,779476E-1	2,518750E+3	2,380365E-1	2,518750E+3	2,846672E-1	2,518750E+3	2,293431E-1	2,518750E+3	2,951492E-1	2,518750E+3	1,774172E-1	2,518750E+3	3,401578E-1	2,518750E+3	6,102091E-2	2,518750E+3	3,777190E-1	2,518750E+3	5,694905E-3	2,518750E+3	4,139827E-1	2,518750E+3	-3,064207E-2
2,520312E+3	2,713521E-1	2,520312E+3	2,341299E-1	2,520312E+3	2,821066E-1	2,520312E+3	2,385653E-1	2,520312E+3	2,887435E-1	2,520312E+3	2,310251E-1	2,520312E+3	2,959747E-1	2,520312E+3	1,807744E-1	2,520312E+3	3,416047E-1	2,520312E+3	5,950639E-2	2,520312E+3	3,816328E-1	2,520312E+3	7,449846E-3	2,520312E+3	4,196472E-1	2,520312E+3	-3,237561E-2
2,521875E+3	2,748569E-1	2,521875E+3	2,355171E-1	2,521875E+3	2,860665E-1	2,521875E+3	2,411833E-1	2,521875E+3	2,944465E-1	2,521875E+3	2,321765E-1	2,521875E+3	3,033026E-1	2,521875E+3	1,826212E-1	2,521875E+3	3,433845E-1	2,521875E+3	6,119222E-2	2,521875E+3	3,809174E-1	2,521875E+3	1,158369E-2	2,521875E+3	4,224096E-1	2,521875E+3	-2,810946E-2
2,523437E+3	2,807707E-1	2,523437E+3	2,360974E-1	2,523437E+3	2,920720E-1	2,523437E+3	2,417212E-1	2,523437E+3	2,977997E-1	2,523437E+3	2,345847E-1	2,523437E+3	3,081170E-1	2,523437E+3	1,853371E-1	2,523437E+3	3,487349E-1	2,523437E+3	6,464203E-2	2,523437E+3	3,813576E-1	2,523437E+3	7,772395E-3	2,523437E+3	4,171210E-1	2,523437E+3	-2,807589E-2
2,525000E+3	2,873334E-1	2,525000E+3	2,403037E-1	2,525000E+3	2,965880E-1	2,525000E+3	2,446804E-1	2,525000E+3	3,025608E-1	2,525000E+3	2,366620E-1	2,525000E+3	3,093860E-1	2,525000E+3	1,873358E-1	2,525000E+3	3,466894E-1	2,525000E+3	6,318763E-2	2,525000E+3	3,831741E-1	2,525000E+3	8,715044E-3	2,525000E+3	4,192665E-1	2,525000E+3	-3,417485E-2
2,526562E+3	2,929461E-1	2,526562E+3	2,414032E-1	2,526562E+3	3,010931E-1	2,526562E+3	2,470411E-1	2,526562E+3	3,071199E-1	2,526562E+3	2,389314E-1	2,526562E+3	3,143376E-1	2,526562E+3	1,857673E-1	2,526562E+3	3,491130E-1	2,526562E+3	6,600294E-2	2,526562E+3	3,851752E-1	2,526562E+3	1,123686E-2	2,526562E+3	4,195958E-1	2,526562E+3	-3,208608E-2
2,528125E+3	2,955918E-1	2,528125E+3	2,437792E-1	2,528125E+3	3,066057E-1	2,528125E+3	2,484539E-1	2,528125E+3	3,121686E-1	2,528125E+3	2,410825E-1	2,528125E+3	3,187331E-1	2,528125E+3	1,893809E-1	2,528125E+3	3,533855E-1	2,528125E+3	6,891535E-2	2,528125E+3	3,856818E-1	2,528125E+3	1,041177E-2	2,528125E+3	4,188520E-1	2,528125E+3	-2,579474E-2
2,529687E+3	3,009143E-1	2,529687E+3	2,473221E-1	2,529687E+3	3,099536E-1	2,529687E+3	2,501390E-1	2,529687E+3	3,169298E-1	2,529687E+3	2,395550E-1	2,529687E+3	3,217153E-1	2,529687E+3	1,903628E-1	2,529687E+3	3,569172E-1	2,529687E+3	7,013000E-2	2,529687E+3	3,812305E-1	2,529687E+3	9,104325E-3	2,529687E+3	4,198248E-1	2,529687E+3	-2,498925E-2
2,531250E+3	3,063692E-1	2,531250E+3	2,473071E-1	2,531250E+3	3,137620E-1	2,531250E+3	2,513710E-1	2,531250E+3	3,204558E-1	2,531250E+3	2,436516E-1	2,531250E+3	3,262666E-1	2,531250E+3	1,933123E-1	2,531250E+3	3,544768E-1	2,531250E+3	7,262306E-2	2,531250E+3	3,845457E-1	2,531250E+3	1,619770E-2	2,531250E+3	4,223317E-1	2,531250E+3	-2,484567E-2
2,532812E+3	3,087947E-1	2,532812E+3	2,476939E-1	2,532812E+3	3,191267E-1	2,532812E+3	2,518715E-1	2,532812E+3	3,253769E-1	2,532812E+3	2,454205E-1	2,532812E+3	3,270671E-1	2,532812E+3	1,943578E-1	2,532812E+3	3,531943E-1	2,532812E+3	7,285861E-2	2,532812E+3	3,895527E-1	2,532812E+3	1,831609E-2	2,532812E+3	4,226888E-1	2,532812E+3	-2,404414E-2
2,534375E+3	3,147563E-1	2,534375E+3	2,480489E-1	2,534375E+3	3,240309E-1	2,534375E+3	2,537429E-1	2,534375E+3	3,291285E-1	2,534375E+3	2,449719E-1	2,534375E+3	3,319414E-1	2,534375E+3	1,940452E-1	2,534375E+3	3,581527E-1	2,534375E+3	7,410912E-2	2,534375E+3	3,897762E-1	2,534375E+3	1,613268E-2	2,534375E+3	4,272162E-1	2,534375E+3	-2,479813E-2
2,535937E+3	3,178440E-1	2,535937E+3	2,507297E-1	2,535937E+3	3,282429E-1	2,535937E+3	2,543517E-1	2,535937E+3	3,328989E-1	2,535937E+3	2,472940E-1	2,535937E+3	3,341942E-1	2,535937E+3	1,963204E-1	2,535937E+3	3,624676E-1	2,535937E+3	7,842465E-2	2,535937E+3	3,882695E-1	2,535937E+3	1,594983E-2	2,535937E+3	4,218069E-1	2,535937E+3	-3,156800E-2
2,537500E+3	3,203293E-1	2,537500E+3	2,529185E-1	2,537500E+3	3,333672E-1	2,537500E+3	2,565773E-1	2,537500E+3	3,392588E-1	2,537500E+3	2,469451E-1	2,537500E+3	3,381040E-1	2,537500E+3	1,981539E-1	2,537500E+3	3,618730E-1	2,537500E+3	7,977161E-2	2,537500E+3	3,930565E-1	2,537500E+3	1,964403E-2	2,537500E+3	4,190547E-1	2,537500E+3	-3,080256E-2
2,539062E+3	3,271622E-1	2,539062E+3	2,543162E-1	2,539062E+3	3,377845E-1	2,539062E+3	2,582883E-1	2,539062E+3	3,425551E-1	2,539062E+3	2,483465E-1	2,539062E+3	3,418762E-1	2,539062E+3	2,000679E-1	2,539062E+3	3,628656E-1	2,539062E+3	8,173060E-2	2,539062E+3	3,984417E-1	2,539062E+3	1,990589E-2	2,539062E+3	4,216122E-1	2,539062E+3	-2,414812E-2
2,540625E+3	3,313739E-1	2,540625E+3	2,557477E-1	2,540625E+3	3,423902E-1	2,540625E+3	2,592882E-1	2,540625E+3	3,471750E-1	2,540625E+3	2,494488E-1	2,540625E+3	3,460310E-1	2,540625E+3	1,994931E-1	2,540625E+3	3,650631E-1	2,540625E+3	8,270194E-2	2,540625E+3	3,944895E-1	2,540625E+3	2,367094E-2	2,540625E+3	4,215659E-1	2,540625E+3	-2,266883E-2
2,542187E+3	3,360283E-1	2,542187E+3	2,570607E-1	2,542187E+3	3,475185E-1	2,542187E+3	2,588915E-1	2,542187E+3	3,501735E-1	2,542187E+3	2,508394E-1	2,542187E+3	3,512396E-1	2,542187E+3	1,995285E-1	2,542187E+3	3,673071E-1	2,542187E+3	8,490261E-2	2,542187E+3	3,913504E-1	2,542187E+3	2,109815E-2	2,542187E+3	4,136232E-1	2,542187E+3	-2,323573E-2
2,543750E+3	3,388221E-1	2,543750E+3	2,583486E-1	2,543750E+3	3,528012E-1	2,543750E+3	2,595204E-1	2,543750E+3	3,552707E-1	2,543750E+3	2,500290E-1	2,543750E+3	3,528295E-1	2,543750E+3	1,998940E-1	2,543750E+3	3,664801E-1	2,543750E+3	8,551548E-2	2,543750E+3	3,896507E-1	2,543750E+3	2,409508E-2	2,543750E+3	4,238100E-1	2,543750E+3	-2,502440E-2
2,545312E+3	3,434401E-1	2,545312E+3	2,577618E-1	2,545312E+3	3,552789E-1	2,545312E+3	2,601557E-1	2,545312E+3	3,603100E-1	2,545312E+3	2,516736E-1	2,545312E+3	3,568200E-1	2,545312E+3	2,020433E-1	2,545312E+3	3,673336E-1	2,545312E+3	8,272554E-2	2,545312E+3	3,942576E-1	2,545312E+3	2,539935E-2	2,545312E+3	4,270782E-1	2,545312E+3	-1,892777E-2
2,546875E+3	3,475522E-1	2,546875E+3	2,586282E-1	2,546875E+3	3,607509E-1	2,546875E+3	2,599786E-1	2,546875E+3	3,649458E-1	2,546875E+3	2,522120E-1	2,546875E+3	3,622381E-1	2,546875E+3	2,044845E-1	2,546875E+3	3,659146E-1	2,546875E+3	8,454506E-2	2,546875E+3	3,957189E-1	2,546875E+3	2,454178E-2	2,546875E+3	4,260601E-1	2,546875E+3	-1,788453E-2
2,548437E+3	3,523690E-1	2,548437E+3	2,567999E-1	2,548437E+3	3,662778E-1	2,548437E+3	2,607664E-1	2,548437E+3	3,686112E-1	2,548437E+3	2,530699E-1	2,548437E+3	3,663812E-1	2,548437E+3	2,072001E-1	2,548437E+3	3,742559E-1	2,548437E+3	8,116627E-2	2,548437E+3	3,972174E-1	2,548437E+3	2,394115E-2	2,548437E+3	4,289838E-1	2,548437E+3	-1,853942E-2
