Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 6_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 7_Frequency [Hz]	Absorption Coefficient on Cavity	
2,481250E+3	2,339232E-1	2,481250E+3	2,324620E-1	2,481250E+3	2,345638E-1	2,481250E+3	2,528186E-1	2,481250E+3	3,097193E-1	2,481250E+3	3,644739E-1	2,481250E+3	4,286095E-1
2,482812E+3	2,350167E-1	2,482812E+3	2,322210E-1	2,482812E+3	2,326055E-1	2,482812E+3	2,535342E-1	2,482812E+3	3,160228E-1	2,482812E+3	3,648839E-1	2,482812E+3	4,240752E-1
2,484375E+3	2,340307E-1	2,484375E+3	2,337836E-1	2,484375E+3	2,330550E-1	2,484375E+3	2,496989E-1	2,484375E+3	3,121623E-1	2,484375E+3	3,629226E-1	2,484375E+3	4,279301E-1
2,485937E+3	2,348089E-1	2,485937E+3	2,351893E-1	2,485937E+3	2,363397E-1	2,485937E+3	2,513745E-1	2,485937E+3	3,059386E-1	2,485937E+3	3,634539E-1	2,485937E+3	4,201470E-1
2,487500E+3	2,366462E-1	2,487500E+3	2,342192E-1	2,487500E+3	2,392169E-1	2,487500E+3	2,524747E-1	2,487500E+3	3,032270E-1	2,487500E+3	3,635142E-1	2,487500E+3	4,228546E-1
2,489062E+3	2,326201E-1	2,489062E+3	2,360607E-1	2,489062E+3	2,374613E-1	2,489062E+3	2,534723E-1	2,489062E+3	3,047603E-1	2,489062E+3	3,665978E-1	2,489062E+3	4,369620E-1
2,490625E+3	2,364336E-1	2,490625E+3	2,320302E-1	2,490625E+3	2,356070E-1	2,490625E+3	2,542501E-1	2,490625E+3	3,073164E-1	2,490625E+3	3,698738E-1	2,490625E+3	4,275305E-1
2,492187E+3	2,314509E-1	2,492187E+3	2,369354E-1	2,492187E+3	2,366008E-1	2,492187E+3	2,548767E-1	2,492187E+3	3,084829E-1	2,492187E+3	3,571405E-1	2,492187E+3	4,224011E-1
2,493750E+3	2,362314E-1	2,493750E+3	2,352381E-1	2,493750E+3	2,398559E-1	2,493750E+3	2,475467E-1	2,493750E+3	3,104310E-1	2,493750E+3	3,581446E-1	2,493750E+3	4,286764E-1
2,495312E+3	2,305843E-1	2,495312E+3	2,318410E-1	2,495312E+3	2,379569E-1	2,495312E+3	2,476531E-1	2,495312E+3	3,161238E-1	2,495312E+3	3,625926E-1	2,495312E+3	4,274603E-1
2,496875E+3	2,296946E-1	2,496875E+3	2,329023E-1	2,496875E+3	2,356567E-1	2,496875E+3	2,482848E-1	2,496875E+3	3,068662E-1	2,496875E+3	3,663620E-1	2,496875E+3	4,359283E-1
2,498437E+3	2,344829E-1	2,498437E+3	2,328048E-1	2,498437E+3	2,326529E-1	2,498437E+3	2,508212E-1	2,498437E+3	2,994080E-1	2,498437E+3	3,718920E-1	2,498437E+3	4,364822E-1
2,500000E+3	2,337633E-1	2,500000E+3	2,304435E-1	2,500000E+3	2,313250E-1	2,500000E+3	2,518660E-1	2,500000E+3	3,032371E-1	2,500000E+3	3,597269E-1	2,500000E+3	4,326737E-1
2,501562E+3	2,295450E-1	2,501562E+3	2,346606E-1	2,501562E+3	2,313243E-1	2,501562E+3	2,500629E-1	2,501562E+3	3,034186E-1	2,501562E+3	3,696055E-1	2,501562E+3	4,205962E-1
2,503125E+3	2,319221E-1	2,503125E+3	2,307151E-1	2,503125E+3	2,347813E-1	2,503125E+3	2,479850E-1	2,503125E+3	3,058990E-1	2,503125E+3	3,610694E-1	2,503125E+3	4,195987E-1
2,504687E+3	2,295602E-1	2,504687E+3	2,253575E-1	2,504687E+3	2,329533E-1	2,504687E+3	2,481469E-1	2,504687E+3	3,030146E-1	2,504687E+3	3,592117E-1	2,504687E+3	4,200853E-1
2,506250E+3	2,230547E-1	2,506250E+3	2,266215E-1	2,506250E+3	2,310170E-1	2,506250E+3	2,519755E-1	2,506250E+3	3,036734E-1	2,506250E+3	3,700288E-1	2,506250E+3	4,150742E-1
2,507812E+3	2,223195E-1	2,507812E+3	2,272665E-1	2,507812E+3	2,331000E-1	2,507812E+3	2,523465E-1	2,507812E+3	3,003882E-1	2,507812E+3	3,660733E-1	2,507812E+3	4,281494E-1
2,509375E+3	2,264079E-1	2,509375E+3	2,246541E-1	2,509375E+3	2,301090E-1	2,509375E+3	2,507077E-1	2,509375E+3	3,023055E-1	2,509375E+3	3,727640E-1	2,509375E+3	4,312584E-1
2,510937E+3	2,249860E-1	2,510937E+3	2,293028E-1	2,510937E+3	2,306736E-1	2,510937E+3	2,501447E-1	2,510937E+3	3,121331E-1	2,510937E+3	3,686516E-1	2,510937E+3	4,318511E-1
2,512500E+3	2,287012E-1	2,512500E+3	2,268513E-1	2,512500E+3	2,301827E-1	2,512500E+3	2,465516E-1	2,512500E+3	3,114359E-1	2,512500E+3	3,642935E-1	2,512500E+3	4,281227E-1
2,514062E+3	2,321083E-1	2,514062E+3	2,293568E-1	2,514062E+3	2,290639E-1	2,514062E+3	2,436986E-1	2,514062E+3	3,040644E-1	2,514062E+3	3,687214E-1	2,514062E+3	4,264966E-1
2,515625E+3	2,194069E-1	2,515625E+3	2,230832E-1	2,515625E+3	2,263112E-1	2,515625E+3	2,461405E-1	2,515625E+3	2,988146E-1	2,515625E+3	3,617262E-1	2,515625E+3	4,166908E-1
2,517187E+3	2,234907E-1	2,517187E+3	2,232512E-1	2,517187E+3	2,292729E-1	2,517187E+3	2,435130E-1	2,517187E+3	2,984117E-1	2,517187E+3	3,515396E-1	2,517187E+3	4,212731E-1
2,518750E+3	2,247352E-1	2,518750E+3	2,262319E-1	2,518750E+3	2,281026E-1	2,518750E+3	2,442005E-1	2,518750E+3	3,033397E-1	2,518750E+3	3,476706E-1	2,518750E+3	4,241019E-1
2,520312E+3	2,233568E-1	2,520312E+3	2,260079E-1	2,520312E+3	2,270445E-1	2,520312E+3	2,454786E-1	2,520312E+3	3,022433E-1	2,520312E+3	3,663413E-1	2,520312E+3	4,323554E-1
2,521875E+3	2,232261E-1	2,521875E+3	2,233848E-1	2,521875E+3	2,239707E-1	2,521875E+3	2,424486E-1	2,521875E+3	2,994223E-1	2,521875E+3	3,620034E-1	2,521875E+3	4,322103E-1
2,523437E+3	2,237127E-1	2,523437E+3	2,199328E-1	2,523437E+3	2,245565E-1	2,523437E+3	2,407302E-1	2,523437E+3	3,004863E-1	2,523437E+3	3,557577E-1	2,523437E+3	4,233628E-1
2,525000E+3	2,227374E-1	2,525000E+3	2,181176E-1	2,525000E+3	2,247122E-1	2,525000E+3	2,460826E-1	2,525000E+3	3,050502E-1	2,525000E+3	3,572250E-1	2,525000E+3	4,214905E-1
2,526562E+3	2,151816E-1	2,526562E+3	2,208259E-1	2,526562E+3	2,262560E-1	2,526562E+3	2,449946E-1	2,526562E+3	3,041530E-1	2,526562E+3	3,671379E-1	2,526562E+3	4,273590E-1
2,528125E+3	2,150248E-1	2,528125E+3	2,212541E-1	2,528125E+3	2,232809E-1	2,528125E+3	2,417203E-1	2,528125E+3	2,959427E-1	2,528125E+3	3,650077E-1	2,528125E+3	4,267713E-1
2,529687E+3	2,210776E-1	2,529687E+3	2,218255E-1	2,529687E+3	2,249057E-1	2,529687E+3	2,409160E-1	2,529687E+3	3,006385E-1	2,529687E+3	3,542791E-1	2,529687E+3	4,258411E-1
2,531250E+3	2,205168E-1	2,531250E+3	2,182708E-1	2,531250E+3	2,240924E-1	2,531250E+3	2,364319E-1	2,531250E+3	2,988450E-1	2,531250E+3	3,474210E-1	2,531250E+3	4,342113E-1
2,532812E+3	2,167306E-1	2,532812E+3	2,149710E-1	2,532812E+3	2,218344E-1	2,532812E+3	2,395556E-1	2,532812E+3	2,961202E-1	2,532812E+3	3,456349E-1	2,532812E+3	4,104589E-1
2,534375E+3	2,190339E-1	2,534375E+3	2,152863E-1	2,534375E+3	2,247458E-1	2,534375E+3	2,412731E-1	2,534375E+3	2,948846E-1	2,534375E+3	3,590090E-1	2,534375E+3	4,083913E-1
2,535937E+3	2,175345E-1	2,535937E+3	2,148004E-1	2,535937E+3	2,234247E-1	2,535937E+3	2,371455E-1	2,535937E+3	2,959290E-1	2,535937E+3	3,597318E-1	2,535937E+3	4,135215E-1
2,537500E+3	2,179249E-1	2,537500E+3	2,151526E-1	2,537500E+3	2,244489E-1	2,537500E+3	2,340034E-1	2,537500E+3	2,962494E-1	2,537500E+3	3,486362E-1	2,537500E+3	4,118887E-1
2,539062E+3	2,148433E-1	2,539062E+3	2,140175E-1	2,539062E+3	2,215843E-1	2,539062E+3	2,382135E-1	2,539062E+3	2,973775E-1	2,539062E+3	3,484042E-1	2,539062E+3	4,099167E-1
2,540625E+3	2,161921E-1	2,540625E+3	2,155394E-1	2,540625E+3	2,226803E-1	2,540625E+3	2,346907E-1	2,540625E+3	2,922678E-1	2,540625E+3	3,589581E-1	2,540625E+3	4,201145E-1
2,542187E+3	2,113859E-1	2,542187E+3	2,177935E-1	2,542187E+3	2,195979E-1	2,542187E+3	2,366707E-1	2,542187E+3	3,001141E-1	2,542187E+3	3,560267E-1	2,542187E+3	4,138633E-1
2,543750E+3	2,084922E-1	2,543750E+3	2,165376E-1	2,543750E+3	2,167371E-1	2,543750E+3	2,362466E-1	2,543750E+3	3,033856E-1	2,543750E+3	3,558627E-1	2,543750E+3	4,188174E-1
2,545312E+3	2,109546E-1	2,545312E+3	2,164961E-1	2,545312E+3	2,190379E-1	2,545312E+3	2,349851E-1	2,545312E+3	3,055742E-1	2,545312E+3	3,487283E-1	2,545312E+3	4,215155E-1
2,546875E+3	2,105008E-1	2,546875E+3	2,107179E-1	2,546875E+3	2,177756E-1	2,546875E+3	2,319058E-1	2,546875E+3	3,005242E-1	2,546875E+3	3,452382E-1	2,546875E+3	4,027774E-1
2,548437E+3	2,075008E-1	2,548437E+3	2,145300E-1	2,548437E+3	2,140938E-1	2,548437E+3	2,293708E-1	2,548437E+3	2,897945E-1	2,548437E+3	3,425456E-1	2,548437E+3	4,173923E-1
2,550000E+3	2,108415E-1	2,550000E+3	2,165742E-1	2,550000E+3	2,093100E-1	2,550000E+3	2,300052E-1	2,550000E+3	2,853530E-1	2,550000E+3	3,502560E-1	2,550000E+3	3,957853E-1
2,551562E+3	2,098813E-1	2,551562E+3	2,101866E-1	2,551562E+3	2,080803E-1	2,551562E+3	2,291564E-1	2,551562E+3	2,898476E-1	2,551562E+3	3,532216E-1	2,551562E+3	4,039901E-1
2,553125E+3	2,114075E-1	2,553125E+3	2,066396E-1	2,553125E+3	2,069847E-1	2,553125E+3	2,221951E-1	2,553125E+3	2,935813E-1	2,553125E+3	3,446756E-1	2,553125E+3	4,018487E-1
2,554687E+3	2,139930E-1	2,554687E+3	2,096745E-1	2,554687E+3	2,129718E-1	2,554687E+3	2,285405E-1	2,554687E+3	2,886053E-1	2,554687E+3	3,394840E-1	2,554687E+3	4,088924E-1
2,556250E+3	2,063987E-1	2,556250E+3	2,107815E-1	2,556250E+3	2,138139E-1	2,556250E+3	2,249161E-1	2,556250E+3	2,879244E-1	2,556250E+3	3,409183E-1	2,556250E+3	4,038910E-1
2,557812E+3	2,094867E-1	2,557812E+3	2,031137E-1	2,557812E+3	2,145230E-1	2,557812E+3	2,188102E-1	2,557812E+3	2,851496E-1	2,557812E+3	3,369444E-1	2,557812E+3	3,942271E-1
2,559375E+3	2,032874E-1	2,559375E+3	2,014611E-1	2,559375E+3	2,099991E-1	2,559375E+3	2,255112E-1	2,559375E+3	2,886702E-1	2,559375E+3	3,301435E-1	2,559375E+3	4,002686E-1
2,560937E+3	1,951962E-1	2,560937E+3	2,062893E-1	2,560937E+3	2,129994E-1	2,560937E+3	2,238652E-1	2,560937E+3	2,869881E-1	2,560937E+3	3,365774E-1	2,560937E+3	3,785454E-1
2,562500E+3	2,009452E-1	2,562500E+3	2,053487E-1	2,562500E+3	2,110867E-1	2,562500E+3	2,230723E-1	2,562500E+3	2,791745E-1	2,562500E+3	3,326901E-1	2,562500E+3	3,862279E-1
2,564062E+3	2,010116E-1	2,564062E+3	2,064444E-1	2,564062E+3	2,069171E-1	2,564062E+3	2,247219E-1	2,564062E+3	2,926232E-1	2,564062E+3	3,429962E-1	2,564062E+3	3,899694E-1
2,565625E+3	1,937553E-1	2,565625E+3	2,001963E-1	2,565625E+3	2,045054E-1	2,565625E+3	2,248030E-1	2,565625E+3	2,818661E-1	2,565625E+3	3,363396E-1	2,565625E+3	3,930031E-1
2,567187E+3	1,952083E-1	2,567187E+3	1,998853E-1	2,567187E+3	2,071203E-1	2,567187E+3	2,282802E-1	2,567187E+3	2,755554E-1	2,567187E+3	3,331382E-1	2,567187E+3	3,953918E-1
2,568750E+3	1,966507E-1	2,568750E+3	2,003610E-1	2,568750E+3	2,088171E-1	2,568750E+3	2,204807E-1	2,568750E+3	2,786883E-1	2,568750E+3	3,375060E-1	2,568750E+3	3,764798E-1
2,570312E+3	2,029087E-1	2,570312E+3	2,006550E-1	2,570312E+3	2,026673E-1	2,570312E+3	2,222624E-1	2,570312E+3	2,857661E-1	2,570312E+3	3,440449E-1	2,570312E+3	3,856469E-1
2,571875E+3	2,085683E-1	2,571875E+3	2,070516E-1	2,571875E+3	2,073066E-1	2,571875E+3	2,198948E-1	2,571875E+3	2,881421E-1	2,571875E+3	3,360198E-1	2,571875E+3	3,995497E-1
2,573437E+3	2,068375E-1	2,573437E+3	2,059552E-1	2,573437E+3	2,082323E-1	2,573437E+3	2,201757E-1	2,573437E+3	2,848736E-1	2,573437E+3	3,282571E-1	2,573437E+3	3,871710E-1
2,575000E+3	1,977634E-1	2,575000E+3	2,055308E-1	2,575000E+3	2,051504E-1	2,575000E+3	2,214324E-1	2,575000E+3	2,768745E-1	2,575000E+3	3,504173E-1	2,575000E+3	3,831976E-1
2,576562E+3	1,942319E-1	2,576562E+3	2,069382E-1	2,576562E+3	2,047588E-1	2,576562E+3	2,212637E-1	2,576562E+3	2,677993E-1	2,576562E+3	3,419260E-1	2,576562E+3	4,013247E-1
2,578125E+3	1,954006E-1	2,578125E+3	2,008273E-1	2,578125E+3	2,064417E-1	2,578125E+3	2,179605E-1	2,578125E+3	2,685346E-1	2,578125E+3	3,378729E-1	2,578125E+3	3,916759E-1
2,579687E+3	1,969498E-1	2,579687E+3	1,998534E-1	2,579687E+3	2,066502E-1	2,579687E+3	2,175915E-1	2,579687E+3	2,726141E-1	2,579687E+3	3,398855E-1	2,579687E+3	3,798492E-1
2,581250E+3	2,055431E-1	2,581250E+3	2,030446E-1	2,581250E+3	2,053313E-1	2,581250E+3	2,210843E-1	2,581250E+3	2,752013E-1	2,581250E+3	3,299189E-1	2,581250E+3	3,822856E-1
2,582812E+3	1,963236E-1	2,582812E+3	2,047161E-1	2,582812E+3	2,067777E-1	2,582812E+3	2,179645E-1	2,582812E+3	2,731112E-1	2,582812E+3	3,214200E-1	2,582812E+3	3,792766E-1
2,584375E+3	1,919667E-1	2,584375E+3	2,005257E-1	2,584375E+3	2,053607E-1	2,584375E+3	2,184382E-1	2,584375E+3	2,711700E-1	2,584375E+3	3,209591E-1	2,584375E+3	3,661626E-1
2,585937E+3	1,925215E-1	2,585937E+3	1,990194E-1	2,585937E+3	2,021895E-1	2,585937E+3	2,176345E-1	2,585937E+3	2,687200E-1	2,585937E+3	3,231292E-1	2,585937E+3	3,671874E-1
2,587500E+3	1,956560E-1	2,587500E+3	1,981997E-1	2,587500E+3	1,977832E-1	2,587500E+3	2,214974E-1	2,587500E+3	2,683885E-1	2,587500E+3	3,175842E-1	2,587500E+3	3,956253E-1
2,589062E+3	1,933850E-1	2,589062E+3	1,978901E-1	2,589062E+3	1,976898E-1	2,589062E+3	2,175624E-1	2,589062E+3	2,722026E-1	2,589062E+3	3,314707E-1	2,589062E+3	4,060401E-1
2,590625E+3	1,950580E-1	2,590625E+3	1,965160E-1	2,590625E+3	2,028382E-1	2,590625E+3	2,165930E-1	2,590625E+3	2,673031E-1	2,590625E+3	3,231341E-1	2,590625E+3	3,967720E-1
2,592187E+3	1,995089E-1	2,592187E+3	1,986830E-1	2,592187E+3	1,992762E-1	2,592187E+3	2,140285E-1	2,592187E+3	2,698602E-1	2,592187E+3	3,214091E-1	2,592187E+3	3,609643E-1
2,593750E+3	1,983733E-1	2,593750E+3	1,972201E-1	2,593750E+3	1,976529E-1	2,593750E+3	2,111635E-1	2,593750E+3	2,785271E-1	2,593750E+3	3,268122E-1	2,593750E+3	3,648916E-1
2,595312E+3	1,920938E-1	2,595312E+3	2,003971E-1	2,595312E+3	2,006816E-1	2,595312E+3	2,191618E-1	2,595312E+3	2,831131E-1	2,595312E+3	3,322921E-1	2,595312E+3	3,619023E-1
2,596875E+3	1,906221E-1	2,596875E+3	1,977560E-1	2,596875E+3	1,988701E-1	2,596875E+3	2,188961E-1	2,596875E+3	2,867248E-1	2,596875E+3	3,120677E-1	2,596875E+3	3,586967E-1
2,598437E+3	1,953575E-1	2,598437E+3	1,980814E-1	2,598437E+3	1,994375E-1	2,598437E+3	2,202721E-1	2,598437E+3	2,749455E-1	2,598437E+3	3,017562E-1	2,598437E+3	3,731648E-1
2,600000E+3	1,979332E-1	2,600000E+3	1,967387E-1	2,600000E+3	2,012547E-1	2,600000E+3	2,186393E-1	2,600000E+3	2,593487E-1	2,600000E+3	3,179674E-1	2,600000E+3	3,780210E-1
2,601562E+3	1,926456E-1	2,601562E+3	1,977717E-1	2,601562E+3	1,989463E-1	2,601562E+3	2,111558E-1	2,601562E+3	2,612435E-1	2,601562E+3	3,181672E-1	2,601562E+3	3,733290E-1
2,603125E+3	1,896139E-1	2,603125E+3	1,960655E-1	2,603125E+3	1,950651E-1	2,603125E+3	2,162591E-1	2,603125E+3	2,688298E-1	2,603125E+3	3,162371E-1	2,603125E+3	3,930080E-1
2,604687E+3	1,977756E-1	2,604687E+3	1,928318E-1	2,604687E+3	1,996437E-1	2,604687E+3	2,100148E-1	2,604687E+3	2,624924E-1	2,604687E+3	3,181495E-1	2,604687E+3	3,919110E-1
2,606250E+3	2,002748E-1	2,606250E+3	1,968017E-1	2,606250E+3	1,985223E-1	2,606250E+3	2,103415E-1	2,606250E+3	2,650636E-1	2,606250E+3	3,179212E-1	2,606250E+3	3,894355E-1
2,607812E+3	1,975101E-1	2,607812E+3	1,952104E-1	2,607812E+3	1,962786E-1	2,607812E+3	2,178886E-1	2,607812E+3	2,674807E-1	2,607812E+3	3,084120E-1	2,607812E+3	3,724072E-1
2,609375E+3	1,939856E-1	2,609375E+3	1,986360E-1	2,609375E+3	1,977956E-1	2,609375E+3	2,175754E-1	2,609375E+3	2,669351E-1	2,609375E+3	3,161695E-1	2,609375E+3	3,583683E-1
2,610937E+3	1,988817E-1	2,610937E+3	1,983568E-1	2,610937E+3	1,970999E-1	2,610937E+3	2,162492E-1	2,610937E+3	2,731007E-1	2,610937E+3	3,222613E-1	2,610937E+3	3,555265E-1
2,612500E+3	1,978402E-1	2,612500E+3	1,971469E-1	2,612500E+3	1,932897E-1	2,612500E+3	2,163744E-1	2,612500E+3	2,698379E-1	2,612500E+3	3,287978E-1	2,612500E+3	3,782130E-1
2,614062E+3	1,912431E-1	2,614062E+3	1,950075E-1	2,614062E+3	1,956914E-1	2,614062E+3	2,166994E-1	2,614062E+3	2,776427E-1	2,614062E+3	3,270294E-1	2,614062E+3	3,667286E-1
2,615625E+3	1,927927E-1	2,615625E+3	1,918989E-1	2,615625E+3	1,990551E-1	2,615625E+3	2,145557E-1	2,615625E+3	2,723207E-1	2,615625E+3	3,267322E-1	2,615625E+3	3,508912E-1
2,617187E+3	1,846700E-1	2,617187E+3	1,921970E-1	2,617187E+3	2,012264E-1	2,617187E+3	2,172865E-1	2,617187E+3	2,662823E-1	2,617187E+3	3,204893E-1	2,617187E+3	3,701021E-1
2,618750E+3	1,858318E-1	2,618750E+3	1,996172E-1	2,618750E+3	2,024865E-1	2,618750E+3	2,184881E-1	2,618750E+3	2,661229E-1	2,618750E+3	3,150051E-1	2,618750E+3	3,801919E-1
2,620312E+3	1,998200E-1	2,620312E+3	1,993897E-1	2,620312E+3	2,013196E-1	2,620312E+3	2,232602E-1	2,620312E+3	2,659878E-1	2,620312E+3	3,207669E-1	2,620312E+3	3,634233E-1
2,621875E+3	1,980679E-1	2,621875E+3	1,947977E-1	2,621875E+3	1,977182E-1	2,621875E+3	2,179240E-1	2,621875E+3	2,598151E-1	2,621875E+3	3,212333E-1	2,621875E+3	3,566329E-1
2,623437E+3	1,985336E-1	2,623437E+3	1,965923E-1	2,623437E+3	1,986021E-1	2,623437E+3	2,198936E-1	2,623437E+3	2,647383E-1	2,623437E+3	3,263360E-1	2,623437E+3	3,719217E-1
2,625000E+3	1,978717E-1	2,625000E+3	1,983519E-1	2,625000E+3	2,013618E-1	2,625000E+3	2,204177E-1	2,625000E+3	2,721253E-1	2,625000E+3	3,305222E-1	2,625000E+3	4,005280E-1
2,626562E+3	1,838558E-1	2,626562E+3	1,950167E-1	2,626562E+3	1,984093E-1	2,626562E+3	2,163979E-1	2,626562E+3	2,687891E-1	2,626562E+3	3,195291E-1	2,626562E+3	3,897045E-1
2,628125E+3	1,931136E-1	2,628125E+3	1,947890E-1	2,628125E+3	1,988192E-1	2,628125E+3	2,107081E-1	2,628125E+3	2,641737E-1	2,628125E+3	3,066003E-1	2,628125E+3	3,721030E-1
2,629687E+3	1,995121E-1	2,629687E+3	1,919156E-1	2,629687E+3	1,962525E-1	2,629687E+3	2,160407E-1	2,629687E+3	2,663308E-1	2,629687E+3	3,241767E-1	2,629687E+3	3,582875E-1
2,631250E+3	1,965835E-1	2,631250E+3	1,956521E-1	2,631250E+3	2,008473E-1	2,631250E+3	2,138861E-1	2,631250E+3	2,662018E-1	2,631250E+3	3,321130E-1	2,631250E+3	3,662795E-1
2,632812E+3	1,992901E-1	2,632812E+3	1,956960E-1	2,632812E+3	1,987419E-1	2,632812E+3	2,131000E-1	2,632812E+3	2,712249E-1	2,632812E+3	3,163939E-1	2,632812E+3	3,733990E-1
2,634375E+3	1,918364E-1	2,634375E+3	1,954963E-1	2,634375E+3	2,014592E-1	2,634375E+3	2,135143E-1	2,634375E+3	2,695463E-1	2,634375E+3	3,242736E-1	2,634375E+3	3,765905E-1
2,635937E+3	1,955159E-1	2,635937E+3	1,999253E-1	2,635937E+3	2,037320E-1	2,635937E+3	2,165441E-1	2,635937E+3	2,685747E-1	2,635937E+3	3,272248E-1	2,635937E+3	3,911613E-1
2,637500E+3	1,903333E-1	2,637500E+3	1,984130E-1	2,637500E+3	2,026373E-1	2,637500E+3	2,157865E-1	2,637500E+3	2,644330E-1	2,637500E+3	3,256831E-1	2,637500E+3	3,889894E-1
2,639062E+3	1,979863E-1	2,639062E+3	1,967941E-1	2,639062E+3	1,984662E-1	2,639062E+3	2,158472E-1	2,639062E+3	2,694984E-1	2,639062E+3	3,254699E-1	2,639062E+3	3,732083E-1
2,640625E+3	1,961734E-1	2,640625E+3	1,970986E-1	2,640625E+3	2,007563E-1	2,640625E+3	2,177784E-1	2,640625E+3	2,714323E-1	2,640625E+3	3,352997E-1	2,640625E+3	3,822394E-1
2,642187E+3	1,980216E-1	2,642187E+3	1,950695E-1	2,642187E+3	2,012669E-1	2,642187E+3	2,152747E-1	2,642187E+3	2,748058E-1	2,642187E+3	3,089607E-1	2,642187E+3	3,925189E-1
2,643750E+3	1,937414E-1	2,643750E+3	1,933186E-1	2,643750E+3	2,016917E-1	2,643750E+3	2,180570E-1	2,643750E+3	2,780433E-1	2,643750E+3	3,052836E-1	2,643750E+3	3,896948E-1
2,645312E+3	1,901360E-1	2,645312E+3	1,900705E-1	2,645312E+3	2,024018E-1	2,645312E+3	2,271713E-1	2,645312E+3	2,742137E-1	2,645312E+3	3,217375E-1	2,645312E+3	3,765125E-1
2,646875E+3	1,940113E-1	2,646875E+3	1,956886E-1	2,646875E+3	2,000862E-1	2,646875E+3	2,195977E-1	2,646875E+3	2,783028E-1	2,646875E+3	3,243564E-1	2,646875E+3	3,677609E-1
2,648437E+3	1,946305E-1	2,648437E+3	1,987322E-1	2,648437E+3	2,018348E-1	2,648437E+3	2,146937E-1	2,648437E+3	2,752085E-1	2,648437E+3	3,209871E-1	2,648437E+3	3,658947E-1
2,650000E+3	1,959663E-1	2,650000E+3	2,008176E-1	2,650000E+3	2,017657E-1	2,650000E+3	2,154500E-1	2,650000E+3	2,816100E-1	2,650000E+3	3,231784E-1	2,650000E+3	3,669471E-1
2,651562E+3	1,990261E-1	2,651562E+3	1,996743E-1	2,651562E+3	2,037838E-1	2,651562E+3	2,141952E-1	2,651562E+3	2,780584E-1	2,651562E+3	3,320390E-1	2,651562E+3	3,780192E-1
2,653125E+3	1,947716E-1	2,653125E+3	2,002277E-1	2,653125E+3	2,016712E-1	2,653125E+3	2,152451E-1	2,653125E+3	2,758090E-1	2,653125E+3	3,300174E-1	2,653125E+3	3,655882E-1
2,654687E+3	2,017782E-1	2,654687E+3	1,938158E-1	2,654687E+3	1,972883E-1	2,654687E+3	2,178261E-1	2,654687E+3	2,795051E-1	2,654687E+3	3,383230E-1	2,654687E+3	3,758097E-1
2,656250E+3	2,021627E-1	2,656250E+3	1,993399E-1	2,656250E+3	2,009995E-1	2,656250E+3	2,257209E-1	2,656250E+3	2,734038E-1	2,656250E+3	3,316749E-1	2,656250E+3	3,984356E-1
2,657812E+3	2,019909E-1	2,657812E+3	2,029531E-1	2,657812E+3	2,019363E-1	2,657812E+3	2,235770E-1	2,657812E+3	2,773408E-1	2,657812E+3	3,245264E-1	2,657812E+3	3,849900E-1
2,659375E+3	2,004608E-1	2,659375E+3	2,025651E-1	2,659375E+3	2,051406E-1	2,659375E+3	2,204993E-1	2,659375E+3	2,854834E-1	2,659375E+3	3,239900E-1	2,659375E+3	3,873458E-1
2,660937E+3	1,952474E-1	2,660937E+3	2,009930E-1	2,660937E+3	2,069403E-1	2,660937E+3	2,248145E-1	2,660937E+3	2,757806E-1	2,660937E+3	3,188955E-1	2,660937E+3	3,649290E-1
2,662500E+3	2,015996E-1	2,662500E+3	2,044183E-1	2,662500E+3	2,071927E-1	2,662500E+3	2,192682E-1	2,662500E+3	2,724044E-1	2,662500E+3	3,136809E-1	2,662500E+3	3,627459E-1
2,664062E+3	2,035831E-1	2,664062E+3	2,071603E-1	2,664062E+3	2,104921E-1	2,664062E+3	2,224603E-1	2,664062E+3	2,840261E-1	2,664062E+3	3,147137E-1	2,664062E+3	3,707157E-1
2,665625E+3	2,041890E-1	2,665625E+3	2,040774E-1	2,665625E+3	2,098503E-1	2,665625E+3	2,242802E-1	2,665625E+3	2,774417E-1	2,665625E+3	3,178690E-1	2,665625E+3	3,718753E-1
2,667187E+3	1,980214E-1	2,667187E+3	2,059103E-1	2,667187E+3	2,063528E-1	2,667187E+3	2,271434E-1	2,667187E+3	2,740157E-1	2,667187E+3	3,197784E-1	2,667187E+3	3,773119E-1
2,668750E+3	2,031019E-1	2,668750E+3	2,045527E-1	2,668750E+3	2,106055E-1	2,668750E+3	2,249403E-1	2,668750E+3	2,719774E-1	2,668750E+3	3,253781E-1	2,668750E+3	3,797281E-1
2,670312E+3	2,014463E-1	2,670312E+3	2,052457E-1	2,670312E+3	2,081365E-1	2,670312E+3	2,245420E-1	2,670312E+3	2,772716E-1	2,670312E+3	3,259322E-1	2,670312E+3	3,756323E-1
2,671875E+3	1,990915E-1	2,671875E+3	2,051349E-1	2,671875E+3	2,069452E-1	2,671875E+3	2,233720E-1	2,671875E+3	2,738392E-1	2,671875E+3	3,274579E-1	2,671875E+3	3,847006E-1
