Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	
3,025000E+3	5,053355E-1
3,026562E+3	5,114364E-1
3,028125E+3	5,174970E-1
3,029687E+3	5,236641E-1
3,031250E+3	5,297870E-1
3,032812E+3	5,356824E-1
3,034375E+3	5,415317E-1
3,035937E+3	5,474504E-1
3,037500E+3	5,533160E-1
3,039062E+3	5,595418E-1
3,040625E+3	5,657025E-1
3,042187E+3	5,731944E-1
3,043750E+3	5,805958E-1
3,045312E+3	5,926996E-1
3,046875E+3	6,045909E-1
3,048437E+3	6,170871E-1
3,050000E+3	6,293172E-1
3,051562E+3	6,357775E-1
3,053125E+3	6,421314E-1
3,054687E+3	6,481989E-1
3,056250E+3	6,541642E-1
3,057812E+3	6,623798E-1
3,059375E+3	6,704192E-1
3,060937E+3	6,889563E-1
3,062500E+3	7,067022E-1
3,064062E+3	7,157896E-1
3,065625E+3	7,246140E-1
3,067187E+3	7,296689E-1
3,068750E+3	7,346155E-1
3,070312E+3	7,390932E-1
3,071875E+3	7,434774E-1
3,073437E+3	7,481221E-1
3,075000E+3	7,526635E-1
3,076562E+3	7,580133E-1
3,078125E+3	7,632282E-1
3,079687E+3	7,711742E-1
3,081250E+3	7,788471E-1
3,082812E+3	7,886032E-1
3,084375E+3	7,979451E-1
3,085937E+3	8,063991E-1
3,087500E+3	8,145009E-1
3,089062E+3	8,216482E-1
3,090625E+3	8,285077E-1
3,092187E+3	8,371884E-1
3,093750E+3	8,454355E-1
3,095312E+3	8,545749E-1
3,096875E+3	8,632010E-1
3,098437E+3	8,688404E-1
3,100000E+3	8,742404E-1
3,101562E+3	8,783626E-1
3,103125E+3	8,823361E-1
3,104687E+3	8,864079E-1
3,106250E+3	8,903281E-1
3,107812E+3	8,959348E-1
3,109375E+3	9,012654E-1
3,110937E+3	9,101868E-1
3,112500E+3	9,184052E-1
3,114062E+3	9,269580E-1
3,115625E+3	9,347595E-1
3,117187E+3	9,416986E-1
3,118750E+3	9,480436E-1
3,120312E+3	9,529196E-1
3,121875E+3	9,574348E-1
3,123437E+3	9,614339E-1
3,125000E+3	9,651439E-1
3,126562E+3	9,731199E-1
3,128125E+3	9,797794E-1
3,129687E+3	9,838598E-1
3,131250E+3	9,873708E-1
3,132812E+3	9,881498E-1
3,134375E+3	9,888934E-1
3,135937E+3	9,895965E-1
3,137500E+3	9,902673E-1
3,139062E+3	9,909951E-1
3,140625E+3	9,916839E-1
3,142187E+3	9,925296E-1
3,143750E+3	9,933126E-1
3,145312E+3	9,945756E-1
3,146875E+3	9,956326E-1
3,148437E+3	9,966059E-1
3,150000E+3	9,970728E-1
3,151562E+3	9,969369E-1
3,153125E+3	9,967135E-1
3,154687E+3	9,964577E-1
3,156250E+3	9,961739E-1
3,157812E+3	9,958613E-1
3,159375E+3	9,955282E-1
3,160937E+3	9,951546E-1
3,162500E+3	9,947644E-1
3,164062E+3	9,942464E-1
3,165625E+3	9,937047E-1
3,167187E+3	9,879713E-1
3,168750E+3	9,803543E-1
3,170312E+3	9,771710E-1
3,171875E+3	9,737568E-1
3,173437E+3	9,714478E-1
3,175000E+3	9,690358E-1
3,176562E+3	9,617080E-1
3,178125E+3	9,533848E-1
3,179687E+3	9,503181E-1
3,181250E+3	9,470699E-1
3,182812E+3	9,457989E-1
3,184375E+3	9,444873E-1
3,185937E+3	9,432848E-1
3,187500E+3	9,420472E-1
3,189062E+3	9,407439E-1
3,190625E+3	9,394018E-1
3,192187E+3	9,377281E-1
3,193750E+3	9,359996E-1
3,195312E+3	9,332769E-1
3,196875E+3	9,304327E-1
3,198437E+3	9,211443E-1
3,200000E+3	9,106051E-1
3,201562E+3	9,086217E-1
3,203125E+3	9,065524E-1
3,204687E+3	9,051873E-1
3,206250E+3	9,037737E-1
3,207812E+3	9,024424E-1
3,209375E+3	9,010662E-1
3,210937E+3	8,996414E-1
3,212500E+3	8,981692E-1
3,214062E+3	8,965393E-1
3,215625E+3	8,948543E-1
3,217187E+3	8,929268E-1
3,218750E+3	8,909270E-1
3,220312E+3	8,881660E-1
3,221875E+3	8,852743E-1
3,223437E+3	8,792032E-1
3,225000E+3	8,726582E-1
3,226562E+3	8,624335E-1
3,228125E+3	8,509700E-1
3,229687E+3	8,476725E-1
3,231250E+3	8,442000E-1
3,232812E+3	8,417035E-1
3,234375E+3	8,390962E-1
3,235937E+3	8,363821E-1
3,237500E+3	8,335399E-1
3,239062E+3	8,297293E-1
3,240625E+3	8,256916E-1
3,242187E+3	8,221082E-1
3,243750E+3	8,183052E-1
3,245312E+3	8,158186E-1
3,246875E+3	8,132128E-1
3,248437E+3	8,110553E-1
3,250000E+3	8,088089E-1
3,251562E+3	8,063814E-1
3,253125E+3	8,038554E-1
3,254687E+3	8,005907E-1
3,256250E+3	7,971726E-1
3,257812E+3	7,928044E-1
3,259375E+3	7,881664E-1
3,260937E+3	7,846237E-1
3,262500E+3	7,808635E-1
3,264062E+3	7,780522E-1
3,265625E+3	7,750768E-1
3,267187E+3	7,723534E-1
3,268750E+3	7,694885E-1
3,270312E+3	7,664461E-1
3,271875E+3	7,632528E-1
3,273437E+3	7,610905E-1
3,275000E+3	7,588363E-1
3,276562E+3	7,573886E-1
3,278125E+3	7,558862E-1
3,279687E+3	7,547179E-1
3,281250E+3	7,535078E-1
3,282812E+3	7,523463E-1
3,284375E+3	7,511451E-1
3,285937E+3	7,499443E-1
3,287500E+3	7,487010E-1
3,289062E+3	7,472208E-1
3,290625E+3	7,456795E-1
3,292187E+3	7,420727E-1
3,293750E+3	7,381617E-1
3,295312E+3	7,362568E-1
3,296875E+3	7,342122E-1
3,298437E+3	7,331088E-1
3,300000E+3	7,319503E-1
3,301562E+3	7,308811E-1
3,303125E+3	7,297659E-1
3,304687E+3	7,285260E-1
3,306250E+3	7,272314E-1
3,307812E+3	7,254964E-1
3,309375E+3	7,236210E-1
3,310937E+3	7,224700E-1
3,312500E+3	7,210064E-1
3,314062E+3	7,203105E-1
3,315625E+3	7,195314E-1
3,317187E+3	7,186417E-1
3,318750E+3	7,176776E-1
3,320312E+3	7,166047E-1
3,321875E+3	7,154432E-1
3,323437E+3	7,147525E-1
3,325000E+3	7,139818E-1
3,326562E+3	7,135037E-1
3,328125E+3	7,129721E-1
3,329687E+3	7,124237E-1
3,331250E+3	7,118352E-1
3,332812E+3	7,111857E-1
3,334375E+3	7,105033E-1
3,335937E+3	7,097718E-1
3,337500E+3	7,090129E-1
3,339062E+3	7,080423E-1
3,340625E+3	7,070465E-1
3,342187E+3	7,147505E-1
3,343750E+3	7,168240E-1
3,345312E+3	7,165647E-1
3,346875E+3	7,162749E-1
3,348437E+3	7,158654E-1
3,350000E+3	7,154219E-1
3,351562E+3	7,149136E-1
3,353125E+3	7,143689E-1
3,354687E+3	7,137460E-1
3,356250E+3	7,130836E-1
3,357812E+3	7,124165E-1
3,359375E+3	7,117072E-1
3,360937E+3	7,111084E-1
3,362500E+3	7,104448E-1
3,364062E+3	7,128634E-1
3,365625E+3	7,133505E-1
3,367187E+3	7,140629E-1
3,368750E+3	7,144639E-1
3,370312E+3	7,195783E-1
3,371875E+3	7,231257E-1
3,373437E+3	7,241135E-1
3,375000E+3	7,248536E-1
3,376562E+3	7,252688E-1
3,378125E+3	7,254862E-1
3,379687E+3	7,260035E-1
3,381250E+3	7,262904E-1
3,382812E+3	7,276158E-1
3,384375E+3	7,285215E-1
3,385937E+3	7,315365E-1
3,387500E+3	7,336966E-1
3,389062E+3	7,380689E-1
3,390625E+3	7,409309E-1
3,392187E+3	7,443981E-1
3,393750E+3	7,468422E-1
3,395312E+3	7,497365E-1
3,396875E+3	7,517796E-1
3,398437E+3	7,536632E-1
3,400000E+3	7,549966E-1
3,401562E+3	7,564243E-1
3,403125E+3	7,573692E-1
3,404687E+3	7,592033E-1
3,406250E+3	7,604254E-1
3,407812E+3	7,633562E-1
3,409375E+3	7,652352E-1
3,410937E+3	7,680047E-1
3,412500E+3	7,696951E-1
3,414062E+3	7,705961E-1
3,415625E+3	7,710823E-1
3,417187E+3	7,712601E-1
3,418750E+3	7,712321E-1
3,420312E+3	7,711916E-1
3,421875E+3	7,709674E-1
3,423437E+3	7,709388E-1
3,425000E+3	7,707341E-1
3,426562E+3	7,708714E-1
3,428125E+3	7,707850E-1
3,429687E+3	7,934685E-1
3,431250E+3	7,981984E-1
3,432812E+3	7,999286E-1
3,434375E+3	8,008865E-1
3,435937E+3	8,021042E-1
3,437500E+3	8,027598E-1
3,439062E+3	8,039948E-1
3,440625E+3	8,047073E-1
3,442187E+3	8,061151E-1
3,443750E+3	8,069647E-1
3,445312E+3	8,086271E-1
3,446875E+3	8,096432E-1
3,448437E+3	8,122065E-1
3,450000E+3	8,137603E-1
3,451562E+3	8,169893E-1
3,453125E+3	8,189222E-1
3,454687E+3	8,208027E-1
3,456250E+3	8,219701E-1
3,457812E+3	8,238513E-1
3,459375E+3	8,249680E-1
3,460937E+3	8,267610E-1
3,462500E+3	8,278929E-1
3,464062E+3	8,290798E-1
3,465625E+3	8,298660E-1
3,467187E+3	8,311148E-1
3,468750E+3	8,319292E-1
3,470312E+3	8,384102E-1
3,471875E+3	8,413874E-1
3,473437E+3	8,429904E-1
3,475000E+3	8,440648E-1
3,476562E+3	8,446199E-1
3,478125E+3	8,449438E-1
3,479687E+3	8,454357E-1
3,481250E+3	8,456369E-1
3,482812E+3	8,482928E-1
3,484375E+3	8,494311E-1
3,485937E+3	8,504228E-1
3,487500E+3	8,510672E-1
3,489062E+3	8,513091E-1
3,490625E+3	8,514328E-1
3,492187E+3	8,515362E-1
3,493750E+3	8,515532E-1
3,495312E+3	8,516017E-1
3,496875E+3	8,515627E-1
3,498437E+3	8,515884E-1
3,500000E+3	8,515223E-1
3,501562E+3	8,515154E-1
3,503125E+3	8,513689E-1
3,504687E+3	8,577623E-1
3,506250E+3	8,509298E-1
3,507812E+3	8,509461E-1
3,509375E+3	8,509266E-1
3,510937E+3	8,508750E-1
3,512500E+3	8,507847E-1
3,514062E+3	8,504802E-1
3,515625E+3	8,501203E-1
3,517187E+3	8,496932E-1
3,518750E+3	8,491956E-1
3,520312E+3	8,467168E-1
3,521875E+3	8,417660E-1
3,523437E+3	8,414752E-1
3,525000E+3	8,411120E-1
3,526562E+3	8,408318E-1
3,528125E+3	8,404998E-1
3,529687E+3	8,401787E-1
3,531250E+3	8,398134E-1
3,532812E+3	8,264532E-1
3,534375E+3	7,938720E-1
3,535937E+3	7,929878E-1
3,537500E+3	7,920626E-1
3,539062E+3	7,913262E-1
3,540625E+3	7,905489E-1
3,542187E+3	7,897630E-1
3,543750E+3	7,889332E-1
3,545312E+3	7,878392E-1
3,546875E+3	7,866914E-1
3,548437E+3	7,856021E-1
3,550000E+3	7,844538E-1
3,551562E+3	7,828860E-1
3,553125E+3	7,812271E-1
3,554687E+3	7,782360E-1
3,556250E+3	7,750118E-1
3,557812E+3	7,703581E-1
3,559375E+3	7,652083E-1
3,560937E+3	7,614330E-1
3,562500E+3	7,573378E-1
3,564062E+3	7,544565E-1
3,565625E+3	7,513840E-1
3,567187E+3	7,484371E-1
3,568750E+3	7,453109E-1
3,570312E+3	7,420997E-1
3,571875E+3	7,386949E-1
3,573437E+3	7,348593E-1
3,575000E+3	7,307889E-1
3,576562E+3	7,268854E-1
3,578125E+3	7,227544E-1
3,579687E+3	7,190460E-1
3,581250E+3	7,151443E-1
3,582812E+3	7,119414E-1
3,584375E+3	7,085899E-1
3,585937E+3	7,054259E-1
3,587500E+3	7,021282E-1
3,589062E+3	6,988142E-1
3,590625E+3	6,953703E-1
3,592187E+3	6,918033E-1
3,593750E+3	6,881029E-1
3,595312E+3	6,844797E-1
3,596875E+3	6,807246E-1
3,598437E+3	6,770402E-1
3,600000E+3	6,732243E-1
3,601562E+3	6,692342E-1
3,603125E+3	6,651045E-1
3,604687E+3	6,610133E-1
3,606250E+3	6,567862E-1
3,607812E+3	6,520274E-1
3,609375E+3	6,471143E-1
3,610937E+3	6,422441E-1
3,612500E+3	6,372163E-1
3,614062E+3	6,329365E-1
3,615625E+3	6,285329E-1
3,617187E+3	6,248217E-1
3,618750E+3	6,210144E-1
3,620312E+3	6,171734E-1
3,621875E+3	6,132410E-1
3,623437E+3	6,082802E-1
3,625000E+3	6,031995E-1
3,626562E+3	5,972203E-1
3,628125E+3	5,910976E-1
3,629687E+3	5,858575E-1
3,631250E+3	5,805122E-1
3,632812E+3	5,771524E-1
3,634375E+3	5,737303E-1
3,635937E+3	5,715824E-1
3,637500E+3	5,693950E-1
3,639062E+3	5,677206E-1
3,640625E+3	5,660136E-1
3,642187E+3	5,643171E-1
3,643750E+3	5,625906E-1
3,645312E+3	5,612738E-1
3,646875E+3	5,599312E-1
3,648437E+3	5,230854E-1
3,650000E+3	4,849445E-1
3,651562E+3	4,843008E-1
3,653125E+3	4,836488E-1
3,654687E+3	4,828799E-1
3,656250E+3	4,821029E-1
3,657812E+3	4,812078E-1
3,659375E+3	4,803056E-1
3,660937E+3	4,792649E-1
3,662500E+3	4,782187E-1
3,664062E+3	4,772376E-1
3,665625E+3	4,762522E-1
3,667187E+3	4,755502E-1
3,668750E+3	4,748447E-1
3,670312E+3	4,739986E-1
3,671875E+3	4,731510E-1
3,673437E+3	4,721155E-1
3,675000E+3	4,710799E-1
3,676562E+3	4,544811E-1
3,678125E+3	4,372195E-1
3,679687E+3	4,318533E-1
3,681250E+3	4,263818E-1
3,682812E+3	4,229241E-1
3,684375E+3	4,194262E-1
3,685937E+3	4,162458E-1
3,687500E+3	4,130391E-1
3,689062E+3	4,103622E-1
3,690625E+3	4,076446E-1
3,692187E+3	4,046600E-1
3,693750E+3	4,016180E-1
3,695312E+3	3,985803E-1
3,696875E+3	3,954734E-1
3,698437E+3	3,923440E-1
3,700000E+3	3,891682E-1
3,701562E+3	3,541777E-1
3,703125E+3	3,221262E-1
3,704687E+3	3,195302E-1
3,706250E+3	3,167439E-1
3,707812E+3	3,140836E-1
3,709375E+3	3,113184E-1
3,710937E+3	3,081644E-1
3,712500E+3	3,049305E-1
3,714062E+3	3,022150E-1
3,715625E+3	2,993652E-1
3,717187E+3	2,974292E-1
3,718750E+3	2,953058E-1
3,720312E+3	2,932454E-1
3,721875E+3	2,909338E-1
3,723437E+3	2,881678E-1
3,725000E+3	2,850297E-1
3,726562E+3	2,814688E-1
3,728125E+3	2,773001E-1
3,729687E+3	2,755830E-1
3,731250E+3	2,731281E-1
3,732812E+3	2,725036E-1
3,734375E+3	2,716344E-1
3,735937E+3	2,709093E-1
3,737500E+3	2,700442E-1
3,739062E+3	2,693142E-1
3,740625E+3	2,684514E-1
3,742187E+3	2,674652E-1
3,743750E+3	2,663228E-1
3,745312E+3	2,652402E-1
3,746875E+3	2,639056E-1
3,748437E+3	2,600206E-1
3,750000E+3	2,456160E-1
3,751562E+3	2,444196E-1
3,753125E+3	2,424918E-1
3,754687E+3	2,415571E-1
3,756250E+3	2,398425E-1
3,757812E+3	2,391468E-1
3,759375E+3	2,372166E-1
3,760937E+3	2,372158E-1
3,762500E+3	2,344626E-1
3,764062E+3	2,348527E-1
3,765625E+3	2,299641E-1
3,767187E+3	2,295182E-1
3,768750E+3	2,252649E-1
3,770312E+3	2,252972E-1
3,771875E+3	2,218016E-1
3,773437E+3	2,220530E-1
3,775000E+3	2,187725E-1
3,776562E+3	2,189919E-1
3,778125E+3	2,154581E-1
3,779687E+3	2,149698E-1
3,781250E+3	2,106075E-1
3,782812E+3	2,101311E-1
3,784375E+3	2,054934E-1
3,785937E+3	2,058738E-1
3,787500E+3	2,018191E-1
3,789062E+3	2,029490E-1
3,790625E+3	2,001639E-1
3,792187E+3	2,002099E-1
3,793750E+3	1,978191E-1
3,795312E+3	1,968762E-1
3,796875E+3	1,941579E-1
3,798437E+3	1,927097E-1
3,800000E+3	1,893287E-1
3,801562E+3	1,884434E-1
3,803125E+3	1,857777E-1
3,804687E+3	1,858382E-1
3,806250E+3	1,848571E-1
3,807812E+3	1,852115E-1
3,809375E+3	1,849385E-1
3,810937E+3	1,852341E-1
3,812500E+3	1,849003E-1
3,814062E+3	1,843702E-1
3,815625E+3	1,812906E-1
3,817187E+3	1,789967E-1
3,818750E+3	1,744230E-1
3,820312E+3	1,731907E-1
3,821875E+3	1,707742E-1
3,823437E+3	1,726832E-1
3,825000E+3	1,702297E-1
3,826562E+3	1,667250E-1
3,828125E+3	1,621957E-1
3,829687E+3	1,609630E-1
3,831250E+3	1,594694E-1
3,832812E+3	1,593547E-1
3,834375E+3	1,591560E-1
3,835937E+3	1,592040E-1
3,837500E+3	1,591990E-1
3,839062E+3	1,593972E-1
3,840625E+3	1,595563E-1
3,842187E+3	1,597457E-1
3,843750E+3	1,598944E-1
3,845312E+3	1,598720E-1
3,846875E+3	1,597897E-1
3,848437E+3	1,594048E-1
3,850000E+3	1,589146E-1
3,851562E+3	1,572914E-1
3,853125E+3	1,553567E-1
3,854687E+3	1,535289E-1
3,856250E+3	1,509263E-1
3,857812E+3	1,508366E-1
3,859375E+3	1,504314E-1
3,860937E+3	1,498946E-1
3,862500E+3	1,491618E-1
3,864062E+3	1,482699E-1
3,865625E+3	1,471969E-1
3,867187E+3	1,460240E-1
3,868750E+3	1,446951E-1
3,870312E+3	1,437673E-1
3,871875E+3	1,427362E-1
3,873437E+3	1,423127E-1
3,875000E+3	1,418178E-1
3,876562E+3	1,421430E-1
3,878125E+3	1,424079E-1
3,879687E+3	1,431787E-1
3,881250E+3	1,438343E-1
3,882812E+3	1,431497E-1
3,884375E+3	1,421733E-1
3,885937E+3	1,406438E-1
3,887500E+3	1,389317E-1
3,889062E+3	1,379547E-1
3,890625E+3	1,368458E-1
3,892187E+3	1,364417E-1
3,893750E+3	1,359393E-1
3,895312E+3	1,358091E-1
3,896875E+3	1,356079E-1
3,898437E+3	1,357196E-1
3,900000E+3	1,357910E-1
3,901562E+3	1,359063E-1
3,903125E+3	1,359860E-1
3,904687E+3	1,357969E-1
3,906250E+3	1,355548E-1
3,907812E+3	1,347774E-1
3,909375E+3	1,339050E-1
3,910937E+3	1,327805E-1
3,912500E+3	1,315074E-1
3,914062E+3	1,314480E-1
3,915625E+3	1,312914E-1
3,917187E+3	1,309086E-1
3,918750E+3	1,304393E-1
3,920312E+3	1,295703E-1
3,921875E+3	1,285974E-1
3,923437E+3	1,281420E-1
3,925000E+3	1,275924E-1
3,926562E+3	1,276807E-1
3,928125E+3	1,276718E-1
3,929687E+3	1,285060E-1
3,931250E+3	1,292381E-1
3,932812E+3	1,301900E-1
3,934375E+3	1,311321E-1
3,935937E+3	1,317720E-1
3,937500E+3	1,324049E-1
3,939062E+3	1,328151E-1
3,940625E+3	1,332179E-1
3,942187E+3	1,335140E-1
3,943750E+3	1,338023E-1
3,945312E+3	1,310961E-1
3,946875E+3	1,276002E-1
3,948437E+3	1,280335E-1
3,950000E+3	1,284636E-1
3,951562E+3	1,287394E-1
3,953125E+3	1,290115E-1
3,954687E+3	1,294540E-1
3,956250E+3	1,298947E-1
3,957812E+3	1,303328E-1
3,959375E+3	1,307695E-1
3,960937E+3	1,311052E-1
3,962500E+3	1,314394E-1
3,964062E+3	1,278278E-1
3,965625E+3	1,235619E-1
3,967187E+3	1,219614E-1
3,968750E+3	1,198284E-1
3,970312E+3	1,199549E-1
3,971875E+3	1,200725E-1
3,973437E+3	1,200964E-1
3,975000E+3	1,201100E-1
3,976562E+3	1,202312E-1
3,978125E+3	1,203421E-1
3,979687E+3	1,206974E-1
3,981250E+3	1,210404E-1
3,982812E+3	1,214326E-1
3,984375E+3	1,218043E-1
3,985937E+3	1,225636E-1
3,987500E+3	1,232945E-1
3,989062E+3	1,234975E-1
3,990625E+3	1,236499E-1
3,992187E+3	1,229168E-1
3,993750E+3	1,221004E-1
3,995312E+3	1,213370E-1
3,996875E+3	1,205151E-1
3,998437E+3	1,205561E-1
4,000000E+3	1,205583E-1
4,001562E+3	1,209758E-1
4,003125E+3	1,213591E-1
4,004687E+3	1,216161E-1
4,006250E+3	1,218421E-1
4,007812E+3	1,217478E-1
4,009375E+3	1,216278E-1
4,010937E+3	1,217653E-1
4,012500E+3	1,218794E-1
4,014062E+3	1,222358E-1
4,015625E+3	1,225668E-1
4,017187E+3	1,230875E-1
4,018750E+3	1,235759E-1
4,020312E+3	1,241986E-1
4,021875E+3	1,247672E-1
4,023437E+3	1,251153E-1
4,025000E+3	1,254006E-1
4,026562E+3	1,256910E-1
4,028125E+3	1,259481E-1
4,029687E+3	1,262257E-1
4,031250E+3	1,264766E-1
4,032812E+3	1,270864E-1
4,034375E+3	1,276664E-1
4,035937E+3	1,282979E-1
4,037500E+3	1,288726E-1
4,039062E+3	1,291006E-1
4,040625E+3	1,292184E-1
4,042187E+3	1,300402E-1
4,043750E+3	1,308102E-1
4,045312E+3	1,314584E-1
4,046875E+3	1,320727E-1
4,048437E+3	1,326300E-1
4,050000E+3	1,331551E-1
4,051562E+3	1,335320E-1
4,053125E+3	1,338685E-1
4,054687E+3	1,341508E-1
4,056250E+3	1,343722E-1
4,057812E+3	1,346240E-1
4,059375E+3	1,348189E-1
4,060937E+3	1,352778E-1
4,062500E+3	1,356887E-1
4,064062E+3	1,368385E-1
4,065625E+3	1,379295E-1
4,067187E+3	1,392301E-1
4,068750E+3	1,404617E-1
4,070312E+3	1,414843E-1
4,071875E+3	1,424227E-1
4,073437E+3	1,428466E-1
4,075000E+3	1,432179E-1
4,076562E+3	1,432125E-1
4,078125E+3	1,431835E-1
4,079687E+3	1,432687E-1
4,081250E+3	1,433343E-1
4,082812E+3	1,435505E-1
4,084375E+3	1,437469E-1
4,085937E+3	1,439441E-1
4,087500E+3	1,441209E-1
4,089062E+3	1,491480E-1
4,090625E+3	1,526454E-1
4,092187E+3	1,527638E-1
4,093750E+3	1,528712E-1
4,095312E+3	1,528594E-1
4,096875E+3	1,528364E-1
4,098437E+3	1,527585E-1
4,100000E+3	1,526696E-1
4,101562E+3	1,522632E-1
4,103125E+3	1,518487E-1
4,104687E+3	1,515442E-1
4,106250E+3	1,512326E-1
4,107812E+3	1,507337E-1
4,109375E+3	1,502303E-1
4,110937E+3	1,618782E-1
4,112500E+3	1,703249E-1
4,114062E+3	1,710651E-1
4,115625E+3	1,717450E-1
4,117187E+3	1,723165E-1
4,118750E+3	1,728377E-1
4,120312E+3	1,734612E-1
4,121875E+3	1,740120E-1
4,123437E+3	1,755675E-1
4,125000E+3	1,767020E-1
4,126562E+3	1,769796E-1
4,128125E+3	1,772303E-1
4,129687E+3	1,775043E-1
4,131250E+3	1,777526E-1
4,132812E+3	1,780267E-1
4,134375E+3	1,782738E-1
4,135937E+3	1,783990E-1
4,137500E+3	1,784979E-1
4,139062E+3	1,783776E-1
4,140625E+3	1,782354E-1
4,142187E+3	1,777594E-1
4,143750E+3	1,772685E-1
4,145312E+3	1,766337E-1
4,146875E+3	1,759887E-1
4,148437E+3	1,751010E-1
4,150000E+3	1,742085E-1
4,151562E+3	1,730938E-1
4,153125E+3	1,719787E-1
4,154687E+3	2,124510E-1
4,156250E+3	2,273998E-1
4,157812E+3	2,280298E-1
4,159375E+3	2,285887E-1
4,160937E+3	2,298970E-1
4,162500E+3	2,310976E-1
4,164062E+3	2,266972E-1
4,165625E+3	2,216346E-1
4,167187E+3	2,227676E-1
4,168750E+3	2,238631E-1
4,170312E+3	2,252720E-1
4,171875E+3	2,266348E-1
4,173437E+3	2,011510E-1
4,175000E+3	1,774744E-1
4,176562E+3	1,959118E-1
4,178125E+3	2,104085E-1
4,179687E+3	2,093636E-1
4,181250E+3	2,082949E-1
4,182812E+3	2,065668E-1
4,184375E+3	2,048277E-1
4,185937E+3	2,035805E-1
4,187500E+3	2,022993E-1
4,189062E+3	2,014467E-1
4,190625E+3	2,005340E-1
4,192187E+3	2,001817E-1
4,193750E+3	1,997344E-1
4,195312E+3	1,996763E-1
4,196875E+3	1,994788E-1
4,198437E+3	1,997063E-1
4,200000E+3	1,997178E-1
4,201562E+3	2,005683E-1
4,203125E+3	2,011091E-1
4,204687E+3	2,022013E-1
4,206250E+3	2,029362E-1
4,207812E+3	2,040386E-1
4,209375E+3	2,047807E-1
4,210937E+3	2,057265E-1
4,212500E+3	2,062830E-1
4,214062E+3	2,071655E-1
4,215625E+3	2,075855E-1
4,217187E+3	2,087119E-1
4,218750E+3	2,092664E-1
4,220312E+3	2,105415E-1
4,221875E+3	2,110585E-1
4,223437E+3	2,125325E-1
4,225000E+3	2,131172E-1
4,226562E+3	2,145228E-1
4,228125E+3	2,149905E-1
4,229687E+3	2,163815E-1
4,231250E+3	2,168367E-1
4,232812E+3	2,183614E-1
4,234375E+3	2,188675E-1
4,235937E+3	2,206395E-1
4,237500E+3	2,210917E-1
4,239062E+3	2,237312E-1
4,240625E+3	2,238853E-1
4,242187E+3	2,290794E-1
4,243750E+3	2,273798E-1
4,245312E+3	2,289926E-1
4,246875E+3	2,282359E-1
4,248437E+3	2,291349E-1
4,250000E+3	2,283702E-1
4,251562E+3	2,296200E-1
4,253125E+3	2,293164E-1
4,254687E+3	2,310767E-1
4,256250E+3	2,313058E-1
4,257812E+3	2,326529E-1
4,259375E+3	2,323653E-1
4,260937E+3	2,344024E-1
4,262500E+3	2,348325E-1
4,264062E+3	4,770757E-1
4,265625E+3	2,862349E-1
4,267187E+3	2,861989E-1
4,268750E+3	2,860111E-1
4,270312E+3	2,860045E-1
4,271875E+3	2,858681E-1
4,273437E+3	2,857998E-1
4,275000E+3	2,855899E-1
4,276562E+3	2,856637E-1
4,278125E+3	2,856068E-1
4,279687E+3	2,855196E-1
4,281250E+3	2,852978E-1
4,282812E+3	2,856007E-1
4,284375E+3	2,858254E-1
4,285937E+3	2,861506E-1
4,287500E+3	2,864225E-1
4,289062E+3	2,862183E-1
4,290625E+3	2,859532E-1
4,292187E+3	2,859961E-1
4,293750E+3	2,860095E-1
4,295312E+3	2,862816E-1
4,296875E+3	2,865430E-1
4,298437E+3	2,863041E-1
4,300000E+3	2,860508E-1
4,301562E+3	3,045430E-1
4,303125E+3	3,044880E-1
4,304687E+3	3,059443E-1
4,306250E+3	3,067031E-1
4,307812E+3	3,074018E-1
4,309375E+3	3,077617E-1
4,310937E+3	3,085294E-1
4,312500E+3	3,090363E-1
4,314062E+3	3,100216E-1
4,315625E+3	3,107629E-1
4,317187E+3	3,118750E-1
4,318750E+3	3,127403E-1
4,320312E+3	3,141633E-1
4,321875E+3	3,153568E-1
4,323437E+3	3,169758E-1
