Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
1,628125E+3	7,646796E-1	1,628125E+3	2,844396E-1
1,629687E+3	8,339110E-1	1,629687E+3	2,612305E-1
1,631250E+3	9,031079E-1	1,631250E+3	2,392929E-1
1,632812E+3	9,031065E-1	1,632812E+3	2,375378E-1
1,634375E+3	9,031396E-1	1,634375E+3	2,358459E-1
1,635937E+3	9,035446E-1	1,635937E+3	2,340706E-1
1,637500E+3	9,039844E-1	1,637500E+3	2,323741E-1
1,639062E+3	9,048199E-1	1,639062E+3	2,306311E-1
1,640625E+3	9,056887E-1	1,640625E+3	2,289835E-1
1,642187E+3	9,066051E-1	1,642187E+3	2,273661E-1
1,643750E+3	9,075514E-1	1,643750E+3	2,258464E-1
1,645312E+3	9,084630E-1	1,645312E+3	2,244265E-1
1,646875E+3	9,093987E-1	1,646875E+3	2,231033E-1
1,648437E+3	9,107733E-1	1,648437E+3	2,219097E-1
1,650000E+3	9,121627E-1	1,650000E+3	2,208310E-1
1,651562E+3	9,133775E-1	1,651562E+3	2,197993E-1
1,653125E+3	9,146035E-1	1,653125E+3	2,188761E-1
1,654687E+3	9,160333E-1	1,654687E+3	2,177994E-1
1,656250E+3	9,174776E-1	1,656250E+3	2,168410E-1
1,657812E+3	9,197696E-1	1,657812E+3	2,151688E-1
1,659375E+3	9,221013E-1	1,659375E+3	2,136549E-1
1,660937E+3	9,264355E-1	1,660937E+3	2,101801E-1
1,662500E+3	9,308871E-1	1,662500E+3	2,069588E-1
1,664062E+3	9,375587E-1	1,664062E+3	2,011992E-1
1,665625E+3	9,444595E-1	1,665625E+3	1,958015E-1
1,667187E+3	9,514874E-1	1,667187E+3	1,898559E-1
1,668750E+3	9,587735E-1	1,668750E+3	1,842867E-1
1,670312E+3	9,649974E-1	1,670312E+3	1,789999E-1
1,671875E+3	9,714676E-1	1,671875E+3	1,740491E-1
1,673437E+3	9,778582E-1	1,673437E+3	1,683337E-1
1,675000E+3	9,845354E-1	1,675000E+3	1,629573E-1
1,676562E+3	9,926551E-1	1,676562E+3	1,548583E-1
1,678125E+3	1,001212E+0	1,678125E+3	1,471639E-1
1,679687E+3	1,011534E+0	1,679687E+3	1,346035E-1
1,681250E+3	1,022581E+0	1,681250E+3	1,224942E-1
1,682812E+3	1,033895E+0	1,682812E+3	1,061965E-1
1,684375E+3	1,046196E+0	1,684375E+3	9,029401E-2
1,685937E+3	1,065972E+0	1,685937E+3	3,343846E-2
1,687500E+3	1,089266E+0	1,687500E+3	-2,460580E-2
1,689062E+3	1,086045E+0	1,689062E+3	-1,043400E-1
1,690625E+3	1,084978E+0	1,690625E+3	-1,884472E-1
1,692187E+3	1,085885E+0	1,692187E+3	-2,004483E-1
1,693750E+3	1,087290E+0	1,693750E+3	-2,128247E-1
1,695312E+3	1,088284E+0	1,695312E+3	-2,242622E-1
1,696875E+3	1,089734E+0	1,696875E+3	-2,360775E-1
1,698437E+3	1,089988E+0	1,698437E+3	-2,489619E-1
1,700000E+3	1,090702E+0	1,700000E+3	-2,623130E-1
1,701562E+3	1,092250E+0	1,701562E+3	-2,709400E-1
1,703125E+3	1,094124E+0	1,703125E+3	-2,798805E-1
1,704687E+3	1,097030E+0	1,704687E+3	-2,862245E-1
1,706250E+3	1,100203E+0	1,706250E+3	-2,927811E-1
1,707812E+3	1,103777E+0	1,707812E+3	-2,982769E-1
1,709375E+3	1,107595E+0	1,709375E+3	-3,039466E-1
1,710937E+3	1,111443E+0	1,710937E+3	-3,097384E-1
1,712500E+3	1,115551E+0	1,712500E+3	-3,157100E-1
1,714062E+3	1,119672E+0	1,714062E+3	-3,222171E-1
1,715625E+3	1,124082E+0	1,715625E+3	-3,289229E-1
1,717187E+3	1,128592E+0	1,717187E+3	-3,355551E-1
1,718750E+3	1,133400E+0	1,718750E+3	-3,423852E-1
1,720312E+3	1,048022E+0	1,720312E+3	-4,398767E-1
1,721875E+3	9,512894E-1	1,721875E+3	-5,367246E-1
1,723437E+3	9,510745E-1	1,723437E+3	-5,444390E-1
1,725000E+3	9,508711E-1	1,725000E+3	-5,524691E-1
1,726562E+3	9,543759E-1	1,726562E+3	-5,587829E-1
1,728125E+3	9,579553E-1	1,728125E+3	-5,652831E-1
1,729687E+3	9,617355E-1	1,729687E+3	-5,720143E-1
1,731250E+3	9,656055E-1	1,731250E+3	-5,789397E-1
1,732812E+3	9,699818E-1	1,732812E+3	-5,854162E-1
1,734375E+3	9,744538E-1	1,734375E+3	-5,920669E-1
1,735937E+3	9,793029E-1	1,735937E+3	-5,984769E-1
1,737500E+3	9,842558E-1	1,737500E+3	-6,050501E-1
1,739062E+3	9,892546E-1	1,739062E+3	-6,118797E-1
1,740625E+3	9,943691E-1	1,740625E+3	-6,188855E-1
1,742187E+3	9,995396E-1	1,742187E+3	-6,259580E-1
1,743750E+3	1,004833E+0	1,743750E+3	-6,332142E-1
1,745312E+3	1,006453E+0	1,745312E+3	-6,426644E-1
1,746875E+3	1,008132E+0	1,746875E+3	-6,524535E-1
1,748437E+3	8,978729E-1	1,748437E+3	-6,897112E-1
1,750000E+3	7,852768E-1	1,750000E+3	-7,174318E-1
1,751562E+3	7,793926E-1	1,751562E+3	-7,244632E-1
1,753125E+3	7,733210E-1	1,753125E+3	-7,317228E-1
1,754687E+3	7,711482E-1	1,754687E+3	-7,393772E-1
1,756250E+3	7,688678E-1	1,756250E+3	-7,472458E-1
1,757812E+3	7,669734E-1	1,757812E+3	-7,550782E-1
1,759375E+3	7,649774E-1	1,759375E+3	-7,631214E-1
1,760937E+3	7,623949E-1	1,760937E+3	-7,709774E-1
1,762500E+3	7,596953E-1	1,762500E+3	-7,790431E-1
1,764062E+3	7,567834E-1	1,764062E+3	-7,865657E-1
1,765625E+3	7,537459E-1	1,765625E+3	-7,942867E-1
1,767187E+3	7,494362E-1	1,767187E+3	-8,013223E-1
1,768750E+3	7,449741E-1	1,768750E+3	-8,085444E-1
1,770312E+3	7,387746E-1	1,770312E+3	-8,151829E-1
1,771875E+3	7,323953E-1	1,771875E+3	-8,219929E-1
1,773437E+3	7,269340E-1	1,773437E+3	-8,288153E-1
1,775000E+3	7,213077E-1	1,775000E+3	-8,358051E-1
1,776562E+3	7,152488E-1	1,776562E+3	-8,423730E-1
1,778125E+3	7,090209E-1	1,778125E+3	-8,490958E-1
1,779687E+3	7,007889E-1	1,779687E+3	-8,546779E-1
1,781250E+3	6,923739E-1	1,781250E+3	-8,603835E-1
1,782812E+3	6,831732E-1	1,782812E+3	-8,653030E-1
1,784375E+3	6,737963E-1	1,784375E+3	-8,703228E-1
1,785937E+3	6,626602E-1	1,785937E+3	-8,743484E-1
1,787500E+3	6,513613E-1	1,787500E+3	-8,784380E-1
1,789062E+3	5,893400E-1	1,789062E+3	-8,571470E-1
1,790625E+3	5,309817E-1	1,790625E+3	-8,343419E-1
1,792187E+3	4,918791E-1	1,792187E+3	-8,167863E-1
1,793750E+3	4,545316E-1	1,793750E+3	-7,989317E-1
1,795312E+3	4,328809E-1	1,795312E+3	-7,875189E-1
1,796875E+3	4,118110E-1	1,796875E+3	-7,762016E-1
1,798437E+3	4,017057E-1	1,798437E+3	-7,737297E-1
1,800000E+3	3,916484E-1	1,800000E+3	-7,713225E-1
1,801562E+3	3,844700E-1	1,801562E+3	-7,710809E-1
1,803125E+3	3,772872E-1	1,803125E+3	-7,709042E-1
1,804687E+3	3,755675E-1	1,804687E+3	-7,758983E-1
1,806250E+3	3,738166E-1	1,806250E+3	-7,809638E-1
1,807812E+3	3,743897E-1	1,807812E+3	-7,884534E-1
1,809375E+3	3,749648E-1	1,809375E+3	-7,960326E-1
1,810937E+3	3,758071E-1	1,810937E+3	-8,038206E-1
1,812500E+3	3,766572E-1	1,812500E+3	-8,117024E-1
1,814062E+3	3,774224E-1	1,814062E+3	-8,192759E-1
1,815625E+3	3,781932E-1	1,815625E+3	-8,269423E-1
1,817187E+3	3,774930E-1	1,817187E+3	-8,332190E-1
1,818750E+3	3,767774E-1	1,818750E+3	-8,395818E-1
1,820312E+3	3,728174E-1	1,820312E+3	-8,422801E-1
1,821875E+3	3,688392E-1	1,821875E+3	-8,450569E-1
1,823437E+3	3,479551E-1	1,823437E+3	-8,272263E-1
1,825000E+3	3,281152E-1	1,825000E+3	-8,099860E-1
1,826562E+3	3,229217E-1	1,826562E+3	-8,094543E-1
1,828125E+3	3,177578E-1	1,828125E+3	-8,090361E-1
1,829687E+3	3,163714E-1	1,829687E+3	-8,133212E-1
1,831250E+3	3,149758E-1	1,831250E+3	-8,176903E-1
1,832812E+3	3,146411E-1	1,832812E+3	-8,231721E-1
1,834375E+3	3,143037E-1	1,834375E+3	-8,287403E-1
1,835937E+3	3,137308E-1	1,835937E+3	-8,342396E-1
1,837500E+3	3,131557E-1	1,837500E+3	-8,398291E-1
1,839062E+3	3,118428E-1	1,839062E+3	-8,447062E-1
1,840625E+3	3,105275E-1	1,840625E+3	-8,496766E-1
1,842187E+3	3,068695E-1	1,842187E+3	-8,516821E-1
1,843750E+3	3,032300E-1	1,843750E+3	-8,537965E-1
1,845312E+3	2,792200E-1	1,845312E+3	-8,253487E-1
1,846875E+3	2,572693E-1	1,846875E+3	-7,986045E-1
1,848437E+3	2,542690E-1	1,848437E+3	-7,992099E-1
1,850000E+3	2,512978E-1	1,850000E+3	-7,999569E-1
1,851562E+3	2,514415E-1	1,851562E+3	-8,064004E-1
1,853125E+3	2,515965E-1	1,853125E+3	-8,129420E-1
1,854687E+3	2,519461E-1	1,854687E+3	-8,202387E-1
1,856250E+3	2,523117E-1	1,856250E+3	-8,276397E-1
1,857812E+3	2,530662E-1	1,857812E+3	-8,357640E-1
1,859375E+3	2,538431E-1	1,859375E+3	-8,440001E-1
1,860937E+3	2,545557E-1	1,860937E+3	-8,525874E-1
1,862500E+3	2,552924E-1	1,862500E+3	-8,612940E-1
1,864062E+3	2,558908E-1	1,864062E+3	-8,699280E-1
1,865625E+3	2,565131E-1	1,865625E+3	-8,786853E-1
1,867187E+3	2,567461E-1	1,867187E+3	-8,862988E-1
1,868750E+3	2,569982E-1	1,868750E+3	-8,940324E-1
1,870312E+3	2,568983E-1	1,870312E+3	-9,002260E-1
1,871875E+3	2,568141E-1	1,871875E+3	-9,065410E-1
1,873437E+3	2,560380E-1	1,873437E+3	-9,113710E-1
1,875000E+3	2,552783E-1	1,875000E+3	-9,163330E-1
1,876562E+3	2,347444E-1	1,876562E+3	-8,903263E-1
1,878125E+3	2,161363E-1	1,878125E+3	-8,662023E-1
1,879687E+3	2,136219E-1	1,879687E+3	-8,657737E-1
1,881250E+3	2,111588E-1	1,881250E+3	-8,655835E-1
1,882812E+3	2,110286E-1	1,882812E+3	-8,716589E-1
1,884375E+3	2,109164E-1	1,884375E+3	-8,778655E-1
1,885937E+3	2,109904E-1	1,885937E+3	-8,853737E-1
1,887500E+3	2,110865E-1	1,887500E+3	-8,930147E-1
1,889062E+3	1,723105E-1	1,889062E+3	-8,014705E-1
1,890625E+3	1,432334E-1	1,890625E+3	-7,280350E-1
1,892187E+3	1,435729E-1	1,892187E+3	-7,332244E-1
1,893750E+3	1,439187E-1	1,893750E+3	-7,385437E-1
1,895312E+3	1,445888E-1	1,895312E+3	-7,458606E-1
1,896875E+3	1,452749E-1	1,896875E+3	-7,532948E-1
1,898437E+3	1,459327E-1	1,898437E+3	-7,612042E-1
1,900000E+3	1,466098E-1	1,900000E+3	-7,692347E-1
1,901562E+3	1,475709E-1	1,901562E+3	-7,777204E-1
1,903125E+3	1,485551E-1	1,903125E+3	-7,863308E-1
1,904687E+3	1,493753E-1	1,904687E+3	-7,948475E-1
1,906250E+3	1,502186E-1	1,906250E+3	-8,034943E-1
1,907812E+3	1,509720E-1	1,907812E+3	-8,116278E-1
1,909375E+3	1,517470E-1	1,909375E+3	-8,198963E-1
1,910937E+3	1,516848E-1	1,910937E+3	-8,250652E-1
1,912500E+3	1,516384E-1	1,912500E+3	-8,304038E-1
1,914062E+3	1,492712E-1	1,914062E+3	-8,304531E-1
1,915625E+3	1,469851E-1	1,915625E+3	-8,308392E-1
1,917187E+3	1,450259E-1	1,917187E+3	-8,336085E-1
1,918750E+3	1,431291E-1	1,918750E+3	-8,366213E-1
1,920312E+3	1,422789E-1	1,920312E+3	-8,429294E-1
1,921875E+3	1,414604E-1	1,921875E+3	-8,494078E-1
1,923437E+3	1,412754E-1	1,923437E+3	-8,570216E-1
1,925000E+3	1,411156E-1	1,925000E+3	-8,647977E-1
1,926562E+3	1,415096E-1	1,926562E+3	-8,728382E-1
1,928125E+3	1,419263E-1	1,928125E+3	-8,810432E-1
1,929687E+3	1,429562E-1	1,929687E+3	-8,897675E-1
1,931250E+3	1,440100E-1	1,931250E+3	-8,986564E-1
1,932812E+3	1,154539E-1	1,932812E+3	-7,823901E-1
1,934375E+3	9,538788E-2	1,934375E+3	-7,027941E-1
1,935937E+3	9,527495E-2	1,935937E+3	-7,076318E-1
1,937500E+3	9,516744E-2	1,937500E+3	-7,126799E-1
1,939062E+3	9,588728E-2	1,939062E+3	-7,196982E-1
1,940625E+3	9,660780E-2	1,940625E+3	-7,268717E-1
1,942187E+3	9,758607E-2	1,942187E+3	-7,347089E-1
1,943750E+3	9,856872E-2	1,943750E+3	-7,426930E-1
1,945312E+3	9,969050E-2	1,945312E+3	-7,505094E-1
1,946875E+3	1,008140E-1	1,946875E+3	-7,584786E-1
1,948437E+3	1,020738E-1	1,948437E+3	-7,664896E-1
1,950000E+3	1,033353E-1	1,950000E+3	-7,746567E-1
1,951562E+3	1,045873E-1	1,951562E+3	-7,829780E-1
1,953125E+3	1,058444E-1	1,953125E+3	-7,914594E-1
1,954687E+3	1,068112E-1	1,954687E+3	-7,994577E-1
1,956250E+3	1,077829E-1	1,956250E+3	-8,076326E-1
1,957812E+3	1,080741E-1	1,957812E+3	-8,130574E-1
1,959375E+3	1,083600E-1	1,959375E+3	-8,187462E-1
1,960937E+3	1,067773E-1	1,960937E+3	-8,175417E-1
1,962500E+3	1,052397E-1	1,962500E+3	-8,170626E-1
1,964062E+3	1,027610E-1	1,964062E+3	-8,067250E-1
1,965625E+3	1,002946E-1	1,965625E+3	-7,983293E-1
1,967187E+3	9,862290E-2	1,967187E+3	-7,902832E-1
1,968750E+3	9,686507E-2	1,968750E+3	-7,839329E-1
1,970312E+3	9,668523E-2	1,970312E+3	-7,883482E-1
1,971875E+3	9,649372E-2	1,971875E+3	-7,931350E-1
1,973437E+3	9,689511E-2	1,973437E+3	-7,998409E-1
1,975000E+3	9,728474E-2	1,975000E+3	-8,068108E-1
1,976562E+3	9,796312E-2	1,976562E+3	-8,143853E-1
1,978125E+3	9,863013E-2	1,978125E+3	-8,222011E-1
1,979687E+3	9,943142E-2	1,979687E+3	-8,303939E-1
1,981250E+3	1,002249E-1	1,981250E+3	-8,388197E-1
1,982812E+3	1,010165E-1	1,982812E+3	-8,478066E-1
1,984375E+3	1,018104E-1	1,984375E+3	-8,570179E-1
1,985937E+3	1,025017E-1	1,985937E+3	-8,664342E-1
1,987500E+3	1,032016E-1	1,987500E+3	-8,760797E-1
1,989062E+3	1,038843E-1	1,989062E+3	-8,854604E-1
1,990625E+3	1,045734E-1	1,990625E+3	-8,950865E-1
1,992187E+3	1,051437E-1	1,992187E+3	-9,033830E-1
1,993750E+3	1,057057E-1	1,993750E+3	-9,119807E-1
1,995312E+3	1,058761E-1	1,995312E+3	-9,164322E-1
1,996875E+3	1,059763E-1	1,996875E+3	-9,214464E-1
1,998437E+3	1,000127E-1	1,998437E+3	-8,392153E-1
2,000000E+3	8,781092E-2	2,000000E+3	-7,948808E-1
2,001562E+3	8,805500E-2	2,001562E+3	-8,003675E-1
2,003125E+3	8,813637E-2	2,003125E+3	-8,064108E-1
2,004687E+3	8,849347E-2	2,004687E+3	-8,124349E-1
2,006250E+3	8,867841E-2	2,006250E+3	-8,189944E-1
2,007812E+3	8,927545E-2	2,007812E+3	-8,264305E-1
2,009375E+3	8,973076E-2	2,009375E+3	-8,342950E-1
2,010937E+3	9,051140E-2	2,010937E+3	-8,429001E-1
2,012500E+3	9,117790E-2	2,012500E+3	-8,518653E-1
2,014062E+3	9,192595E-2	2,014062E+3	-8,605753E-1
2,015625E+3	9,254705E-2	2,015625E+3	-8,696698E-1
2,017187E+3	9,314512E-2	2,017187E+3	-8,776323E-1
2,018750E+3	9,355435E-2	2,018750E+3	-8,860841E-1
2,020312E+3	9,370962E-2	2,020312E+3	-8,911609E-1
2,021875E+3	9,343289E-2	2,021875E+3	-8,971493E-1
2,023437E+3	9,302608E-2	2,023437E+3	-8,917277E-1
2,025000E+3	9,045098E-2	2,025000E+3	-8,897991E-1
2,026562E+3	9,156674E-2	2,026562E+3	-8,764403E-1
2,028125E+3	8,642370E-2	2,028125E+3	-8,693520E-1
2,029687E+3	8,689853E-2	2,029687E+3	-8,721694E-1
2,031250E+3	8,557538E-2	2,031250E+3	-8,761874E-1
2,032812E+3	8,652229E-2	2,032812E+3	-8,826312E-1
2,034375E+3	8,635938E-2	2,034375E+3	-8,895429E-1
2,035937E+3	8,748506E-2	2,035937E+3	-8,959874E-1
2,037500E+3	8,736174E-2	2,037500E+3	-9,027278E-1
2,039062E+3	8,861062E-2	2,039062E+3	-9,080529E-1
2,040625E+3	8,816607E-2	2,040625E+3	-9,134733E-1
2,042187E+3	8,927808E-2	2,042187E+3	-9,180940E-1
2,043750E+3	8,842293E-2	2,043750E+3	-9,225462E-1
2,045312E+3	8,939842E-2	2,045312E+3	-9,292711E-1
2,046875E+3	8,912514E-2	2,046875E+3	-9,357366E-1
2,048437E+3	9,017983E-2	2,048437E+3	-9,440173E-1
2,050000E+3	9,042292E-2	2,050000E+3	-9,520450E-1
2,051562E+3	9,162082E-2	2,051562E+3	-9,611799E-1
2,053125E+3	9,221561E-2	2,053125E+3	-9,700641E-1
2,054687E+3	9,345043E-2	2,054687E+3	-9,789047E-1
2,056250E+3	9,405851E-2	2,056250E+3	-9,874027E-1
2,057812E+3	9,526444E-2	2,057812E+3	-9,949908E-1
2,059375E+3	9,566978E-2	2,059375E+3	-1,002014E+0
2,060937E+3	9,671399E-2	2,060937E+3	-1,007228E+0
2,062500E+3	9,659758E-2	2,062500E+3	-1,011453E+0
2,064062E+3	9,693456E-2	2,064062E+3	-1,006703E+0
2,065625E+3	9,376557E-2	2,065625E+3	-9,986050E-1
2,067187E+3	9,340089E-2	2,067187E+3	-9,906942E-1
2,068750E+3	8,957527E-2	2,068750E+3	-9,787594E-1
2,070312E+3	9,008466E-2	2,070312E+3	-9,830799E-1
2,071875E+3	8,999854E-2	2,071875E+3	-9,865016E-1
2,073437E+3	9,073761E-2	2,073437E+3	-9,934505E-1
2,075000E+3	9,116166E-2	2,075000E+3	-9,999032E-1
2,076562E+3	9,204304E-2	2,076562E+3	-1,007144E+0
2,078125E+3	9,266411E-2	2,078125E+3	-1,013926E+0
2,079687E+3	9,358655E-2	2,079687E+3	-1,021049E+0
2,081250E+3	9,426363E-2	2,081250E+3	-1,027706E+0
2,082812E+3	9,525097E-2	2,082812E+3	-1,035593E+0
2,084375E+3	9,604456E-2	2,084375E+3	-1,043106E+0
2,085937E+3	9,714823E-2	2,085937E+3	-1,051461E+0
2,087500E+3	9,809329E-2	2,087500E+3	-1,059491E+0
2,089062E+3	9,921814E-2	2,089062E+3	-1,067611E+0
2,090625E+3	1,001817E-1	2,090625E+3	-1,075380E+0
2,092187E+3	1,013160E-1	2,092187E+3	-1,084005E+0
2,093750E+3	1,023083E-1	2,093750E+3	-1,092331E+0
2,095312E+3	1,030770E-1	2,095312E+3	-1,101175E+0
2,096875E+3	1,036772E-1	2,096875E+3	-1,109750E+0
2,098437E+3	1,044185E-1	2,098437E+3	-1,119610E+0
2,100000E+3	1,050187E-1	2,100000E+3	-1,129287E+0
2,101562E+3	1,017296E-1	2,101562E+3	-1,072914E+0
2,103125E+3	9,132020E-2	2,103125E+3	-9,998319E-1
2,104687E+3	9,152332E-2	2,104687E+3	-1,001728E+0
2,106250E+3	9,150216E-2	2,106250E+3	-1,002985E+0
2,107812E+3	9,172898E-2	2,107812E+3	-1,006303E+0
2,109375E+3	9,177795E-2	2,109375E+3	-1,009132E+0
2,110937E+3	9,273430E-2	2,110937E+3	-1,018435E+0
2,112500E+3	9,365979E-2	2,112500E+3	-1,027671E+0
2,114062E+3	9,475397E-2	2,114062E+3	-1,037929E+0
2,115625E+3	9,583309E-2	2,115625E+3	-1,048170E+0
2,117187E+3	9,702631E-2	2,117187E+3	-1,058756E+0
2,118750E+3	9,821009E-2	2,118750E+3	-1,069336E+0
2,120312E+3	9,923695E-2	2,120312E+3	-1,079398E+0
2,121875E+3	1,002361E-1	2,121875E+3	-1,089418E+0
2,123437E+3	1,012540E-1	2,123437E+3	-1,098268E+0
2,125000E+3	1,022279E-1	2,125000E+3	-1,106999E+0
2,126562E+3	1,014694E-1	2,126562E+3	-1,091336E+0
2,128125E+3	1,000760E-1	2,128125E+3	-1,073470E+0
2,129687E+3	9,250973E-2	2,129687E+3	-1,051405E+0
2,131250E+3	8,347978E-2	2,131250E+3	-1,026888E+0
2,132812E+3	8,427968E-2	2,132812E+3	-1,035270E+0
2,134375E+3	8,505654E-2	2,134375E+3	-1,043580E+0
2,135937E+3	8,595713E-2	2,135937E+3	-1,051351E+0
2,137500E+3	8,683384E-2	2,137500E+3	-1,059015E+0
2,139062E+3	8,744908E-2	2,139062E+3	-1,063685E+0
2,140625E+3	8,800024E-2	2,140625E+3	-1,068089E+0
2,142187E+3	8,835382E-2	2,142187E+3	-1,065215E+0
2,143750E+3	8,856104E-2	2,143750E+3	-1,061653E+0
2,145312E+3	8,681494E-2	2,145312E+3	-1,024684E+0
2,146875E+3	8,428520E-2	2,146875E+3	-9,844599E-1
2,148437E+3	8,503133E-2	2,148437E+3	-9,946884E-1
2,150000E+3	8,577618E-2	2,150000E+3	-1,004968E+0
2,151562E+3	8,664113E-2	2,151562E+3	-1,015261E+0
2,153125E+3	8,750819E-2	2,153125E+3	-1,025603E+0
2,154687E+3	8,840881E-2	2,154687E+3	-1,035617E+0
2,156250E+3	8,930991E-2	2,156250E+3	-1,045665E+0
2,157812E+3	9,038682E-2	2,157812E+3	-1,055799E+0
2,159375E+3	9,147003E-2	2,159375E+3	-1,065968E+0
2,160937E+3	9,259815E-2	2,160937E+3	-1,075801E+0
2,162500E+3	9,373119E-2	2,162500E+3	-1,085654E+0
2,164062E+3	9,490646E-2	2,164062E+3	-1,094590E+0
2,165625E+3	9,608179E-2	2,165625E+3	-1,103508E+0
2,167187E+3	9,710621E-2	2,167187E+3	-1,109680E+0
2,168750E+3	9,810686E-2	2,168750E+3	-1,115723E+0
2,170312E+3	9,909871E-2	2,170312E+3	-1,118927E+0
2,171875E+3	1,000464E-1	2,171875E+3	-1,121886E+0
2,173437E+3	1,004064E-1	2,173437E+3	-1,121611E+0
2,175000E+3	1,006761E-1	2,175000E+3	-1,120969E+0
2,176562E+3	1,008819E-1	2,176562E+3	-1,121536E+0
2,178125E+3	1,010011E-1	2,178125E+3	-1,121787E+0
2,179687E+3	9,942201E-2	2,179687E+3	-1,063860E+0
2,181250E+3	9,718932E-2	2,181250E+3	-1,003646E+0
2,182812E+3	9,855639E-2	2,182812E+3	-1,017639E+0
2,184375E+3	9,996124E-2	2,184375E+3	-1,031817E+0
2,185937E+3	1,011850E-1	2,185937E+3	-1,045616E+0
2,187500E+3	1,024397E-1	2,187500E+3	-1,059595E+0
2,189062E+3	1,037618E-1	2,189062E+3	-1,073284E+0
2,190625E+3	1,051159E-1	2,190625E+3	-1,087146E+0
2,192187E+3	1,063040E-1	2,192187E+3	-1,100448E+0
2,193750E+3	1,075161E-1	2,193750E+3	-1,113908E+0
2,195312E+3	1,053704E-1	2,195312E+3	-1,055429E+0
2,196875E+3	1,026951E-1	2,196875E+3	-9,957967E-1
2,198437E+3	1,038626E-1	2,198437E+3	-1,007509E+0
2,200000E+3	1,050523E-1	2,200000E+3	-1,019344E+0
2,201562E+3	1,064727E-1	2,201562E+3	-1,031477E+0
2,203125E+3	1,079232E-1	2,203125E+3	-1,043742E+0
2,204687E+3	1,092803E-1	2,204687E+3	-1,055971E+0
2,206250E+3	1,106648E-1	2,206250E+3	-1,068335E+0
2,207812E+3	1,121854E-1	2,207812E+3	-1,080878E+0
2,209375E+3	1,137381E-1	2,209375E+3	-1,093563E+0
2,210937E+3	1,152076E-1	2,210937E+3	-1,106143E+0
2,212500E+3	1,167063E-1	2,212500E+3	-1,118866E+0
2,214062E+3	1,183281E-1	2,214062E+3	-1,131689E+0
2,215625E+3	1,199832E-1	2,215625E+3	-1,144659E+0
2,217187E+3	1,216366E-1	2,217187E+3	-1,157627E+0
2,218750E+3	1,233232E-1	2,218750E+3	-1,170745E+0
2,220312E+3	1,250309E-1	2,220312E+3	-1,183997E+0
2,221875E+3	1,267731E-1	2,221875E+3	-1,197406E+0
2,223437E+3	1,284783E-1	2,223437E+3	-1,210839E+0
2,225000E+3	1,302173E-1	2,225000E+3	-1,224433E+0
2,226562E+3	1,256747E-1	2,226562E+3	-1,112961E+0
2,228125E+3	1,204674E-1	2,228125E+3	-1,005087E+0
2,229687E+3	1,219195E-1	2,229687E+3	-1,017663E+0
2,231250E+3	1,234050E-1	2,231250E+3	-1,030392E+0
2,232812E+3	1,248039E-1	2,232812E+3	-1,042743E+0
2,234375E+3	1,262325E-1	2,234375E+3	-1,055243E+0
2,235937E+3	1,279387E-1	2,235937E+3	-1,067533E+0
2,237500E+3	1,296808E-1	2,237500E+3	-1,079969E+0
2,239062E+3	1,311228E-1	2,239062E+3	-1,091957E+0
2,240625E+3	1,325914E-1	2,240625E+3	-1,104085E+0
2,242187E+3	1,341078E-1	2,242187E+3	-1,116150E+0
2,243750E+3	1,356519E-1	2,243750E+3	-1,128357E+0
2,245312E+3	1,327490E-1	2,245312E+3	-1,014013E+0
2,246875E+3	1,290675E-1	2,246875E+3	-9,064006E-1
2,248437E+3	1,304374E-1	2,248437E+3	-9,138368E-1
2,250000E+3	1,318158E-1	2,250000E+3	-9,213383E-1
2,251562E+3	1,331314E-1	2,251562E+3	-9,285721E-1
2,253125E+3	1,344533E-1	2,253125E+3	-9,358707E-1
2,254687E+3	1,356466E-1	2,254687E+3	-9,433704E-1
2,256250E+3	1,368456E-1	2,256250E+3	-9,509414E-1
2,257812E+3	1,382149E-1	2,257812E+3	-9,594194E-1
2,259375E+3	1,395969E-1	2,259375E+3	-9,679839E-1
2,260937E+3	1,410175E-1	2,260937E+3	-9,767156E-1
2,262500E+3	1,424523E-1	2,262500E+3	-9,855393E-1
2,264062E+3	1,439168E-1	2,264062E+3	-9,938516E-1
2,265625E+3	1,453933E-1	2,265625E+3	-1,002252E+0
2,267187E+3	1,469355E-1	2,267187E+3	-1,009841E+0
2,268750E+3	1,484861E-1	2,268750E+3	-1,017511E+0
2,270312E+3	1,499897E-1	2,270312E+3	-1,024039E+0
2,271875E+3	1,514942E-1	2,271875E+3	-1,030638E+0
2,273437E+3	1,529777E-1	2,273437E+3	-1,036120E+0
2,275000E+3	1,544552E-1	2,275000E+3	-1,041667E+0
2,276562E+3	1,560001E-1	2,276562E+3	-1,046046E+0
2,278125E+3	1,575323E-1	2,278125E+3	-1,050486E+0
2,279687E+3	1,590027E-1	2,279687E+3	-1,053430E+0
2,281250E+3	1,604509E-1	2,281250E+3	-1,056435E+0
2,282812E+3	1,620240E-1	2,282812E+3	-1,059780E+0
2,284375E+3	1,635775E-1	2,284375E+3	-1,063192E+0
2,285937E+3	1,652450E-1	2,285937E+3	-1,068347E+0
2,287500E+3	1,669048E-1	2,287500E+3	-1,073583E+0
