Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
1,367187E+3	-4,560458E-1	1,367187E+3	-3,915081E-1
1,368750E+3	-4,589939E-1	1,368750E+3	-3,895599E-1
1,370312E+3	-4,618575E-1	1,370312E+3	-3,879507E-1
1,371875E+3	-4,654572E-1	1,371875E+3	-3,844236E-1
1,373437E+3	-4,690918E-1	1,373437E+3	-3,812199E-1
1,375000E+3	-4,763596E-1	1,375000E+3	-3,728515E-1
1,376562E+3	-4,830838E-1	1,376562E+3	-3,659985E-1
1,378125E+3	-4,824311E-1	1,378125E+3	-3,674663E-1
1,379687E+3	-4,817197E-1	1,379687E+3	-3,691490E-1
1,381250E+3	-4,801684E-1	1,381250E+3	-3,716384E-1
1,382812E+3	-4,786285E-1	1,382812E+3	-3,741880E-1
1,384375E+3	-4,780020E-1	1,384375E+3	-3,754430E-1
1,385937E+3	-4,774356E-1	1,385937E+3	-3,767831E-1
1,387500E+3	-4,787471E-1	1,387500E+3	-3,755245E-1
1,389062E+3	-4,800669E-1	1,389062E+3	-3,746322E-1
1,390625E+3	-4,818602E-1	1,390625E+3	-3,726557E-1
1,392187E+3	-4,836318E-1	1,392187E+3	-3,711900E-1
1,393750E+3	-4,847929E-1	1,393750E+3	-3,699999E-1
1,395312E+3	-4,859867E-1	1,395312E+3	-3,692031E-1
1,396875E+3	-4,875248E-1	1,396875E+3	-3,674872E-1
1,398437E+3	-4,891029E-1	1,398437E+3	-3,662478E-1
1,400000E+3	-4,907218E-1	1,400000E+3	-3,643896E-1
1,401562E+3	-4,924006E-1	1,401562E+3	-3,630403E-1
1,403125E+3	-4,940768E-1	1,403125E+3	-3,610789E-1
1,404687E+3	-4,958240E-1	1,404687E+3	-3,596763E-1
1,406250E+3	-4,972003E-1	1,406250E+3	-3,581256E-1
1,407812E+3	-4,986799E-1	1,407812E+3	-3,570834E-1
1,409375E+3	-5,001504E-1	1,409375E+3	-3,554358E-1
1,410937E+3	-5,017402E-1	1,410937E+3	-3,543381E-1
1,412500E+3	-5,030355E-1	1,412500E+3	-3,529159E-1
1,414062E+3	-5,044818E-1	1,414062E+3	-3,520187E-1
1,415625E+3	-5,058441E-1	1,415625E+3	-3,505398E-1
1,417187E+3	-5,073856E-1	1,417187E+3	-3,496088E-1
1,418750E+3	-5,087686E-1	1,418750E+3	-3,481374E-1
1,420312E+3	-5,103673E-1	1,420312E+3	-3,472172E-1
1,421875E+3	-5,118672E-1	1,421875E+3	-3,455564E-1
1,423437E+3	-5,136305E-1	1,423437E+3	-3,444795E-1
1,425000E+3	-5,152435E-1	1,425000E+3	-3,426828E-1
1,426562E+3	-5,171489E-1	1,426562E+3	-3,415248E-1
1,428125E+3	-5,183196E-1	1,428125E+3	-3,403976E-1
1,429687E+3	-5,198158E-1	1,429687E+3	-3,397667E-1
1,431250E+3	-5,214859E-1	1,431250E+3	-3,378259E-1
1,432812E+3	-5,235601E-1	1,432812E+3	-3,365224E-1
1,434375E+3	-5,249150E-1	1,434375E+3	-3,350600E-1
1,435937E+3	-5,267083E-1	1,435937E+3	-3,341188E-1
1,437500E+3	-5,284466E-1	1,437500E+3	-3,320361E-1
1,439062E+3	-5,307062E-1	1,439062E+3	-3,305749E-1
1,440625E+3	-5,320300E-1	1,440625E+3	-3,291033E-1
1,442187E+3	-5,338842E-1	1,442187E+3	-3,281080E-1
1,443750E+3	-5,354553E-1	1,443750E+3	-3,261600E-1
1,445312E+3	-5,376397E-1	1,445312E+3	-3,247242E-1
1,446875E+3	-5,389922E-1	1,446875E+3	-3,230316E-1
1,448437E+3	-5,409891E-1	1,448437E+3	-3,217340E-1
1,450000E+3	-5,427531E-1	1,450000E+3	-3,193267E-1
1,451562E+3	-5,452602E-1	1,451562E+3	-3,173732E-1
1,453125E+3	-5,465128E-1	1,453125E+3	-3,156457E-1
1,454687E+3	-5,484570E-1	1,454687E+3	-3,142127E-1
1,456250E+3	-5,497828E-1	1,456250E+3	-3,122502E-1
1,457812E+3	-5,518419E-1	1,457812E+3	-3,105319E-1
1,459375E+3	-5,531703E-1	1,459375E+3	-3,084006E-1
1,460937E+3	-5,552604E-1	1,460937E+3	-3,064439E-1
1,462500E+3	-5,566750E-1	1,462500E+3	-3,040326E-1
1,464062E+3	-5,588714E-1	1,464062E+3	-3,017555E-1
1,465625E+3	-5,600296E-1	1,465625E+3	-2,996134E-1
1,467187E+3	-5,619110E-1	1,467187E+3	-2,975297E-1
1,468750E+3	-5,628752E-1	1,468750E+3	-2,956012E-1
1,470312E+3	-5,645250E-1	1,470312E+3	-2,936363E-1
1,471875E+3	-5,657733E-1	1,471875E+3	-2,909340E-1
1,473437E+3	-5,677561E-1	1,473437E+3	-2,881782E-1
1,475000E+3	-5,687170E-1	1,475000E+3	-2,858216E-1
1,476562E+3	-5,703283E-1	1,476562E+3	-2,833619E-1
1,478125E+3	-5,710587E-1	1,478125E+3	-2,811927E-1
1,479687E+3	-5,723835E-1	1,479687E+3	-2,788697E-1
1,481250E+3	-5,731104E-1	1,481250E+3	-2,764950E-1
1,482812E+3	-5,744118E-1	1,482812E+3	-2,739318E-1
1,484375E+3	-5,750707E-1	1,484375E+3	-2,713732E-1
1,485937E+3	-5,762812E-1	1,485937E+3	-2,685869E-1
1,487500E+3	-5,769375E-1	1,487500E+3	-2,657312E-1
1,489062E+3	-5,781191E-1	1,489062E+3	-2,626395E-1
1,490625E+3	-5,784695E-1	1,490625E+3	-2,601630E-1
1,492187E+3	-5,792703E-1	1,492187E+3	-2,574454E-1
1,493750E+3	-5,793866E-1	1,493750E+3	-2,551893E-1
1,495312E+3	-5,799084E-1	1,495312E+3	-2,526639E-1
1,496875E+3	-5,800846E-1	1,496875E+3	-2,499031E-1
1,498437E+3	-5,806586E-1	1,498437E+3	-2,468649E-1
1,500000E+3	-5,806398E-1	1,500000E+3	-2,442289E-1
1,501562E+3	-5,809721E-1	1,501562E+3	-2,413208E-1
1,503125E+3	-5,807173E-1	1,503125E+3	-2,388905E-1
1,504687E+3	-5,807766E-1	1,504687E+3	-2,361795E-1
1,506250E+3	-5,804890E-1	1,506250E+3	-2,335177E-1
1,507812E+3	-5,804903E-1	1,507812E+3	-2,305945E-1
1,509375E+3	-5,798675E-1	1,509375E+3	-2,284893E-1
1,510937E+3	-5,794914E-1	1,510937E+3	-2,261045E-1
1,512500E+3	-5,788923E-1	1,512500E+3	-2,233467E-1
1,514062E+3	-5,785358E-1	1,514062E+3	-2,203181E-1
1,515625E+3	-5,777378E-1	1,515625E+3	-2,178878E-1
1,517187E+3	-5,771490E-1	1,517187E+3	-2,151958E-1
1,518750E+3	-5,761920E-1	1,518750E+3	-2,127844E-1
1,520312E+3	-5,754253E-1	1,520312E+3	-2,101084E-1
1,521875E+3	-5,743724E-1	1,521875E+3	-2,075143E-1
1,523437E+3	-5,734917E-1	1,523437E+3	-2,046846E-1
1,525000E+3	-5,721940E-1	1,525000E+3	-2,027062E-1
1,526562E+3	-5,710390E-1	1,526562E+3	-2,005121E-1
1,528125E+3	-5,695838E-1	1,528125E+3	-1,988260E-1
1,529687E+3	-5,682599E-1	1,529687E+3	-1,968780E-1
1,531250E+3	-5,668870E-1	1,531250E+3	-1,938397E-1
1,532812E+3	-5,656465E-1	1,532812E+3	-1,906039E-1
1,534375E+3	-5,639334E-1	1,534375E+3	-1,891787E-1
1,535937E+3	-5,623204E-1	1,535937E+3	-1,875447E-1
1,537500E+3	-5,605838E-1	1,537500E+3	-1,855970E-1
1,539062E+3	-5,589442E-1	1,539062E+3	-1,834568E-1
1,540625E+3	-5,570667E-1	1,540625E+3	-1,817483E-1
1,542187E+3	-5,552774E-1	1,542187E+3	-1,798522E-1
1,543750E+3	-5,533533E-1	1,543750E+3	-1,781542E-1
1,545312E+3	-5,515087E-1	1,545312E+3	-1,762888E-1
1,546875E+3	-5,494727E-1	1,546875E+3	-1,749341E-1
1,548437E+3	-5,475076E-1	1,548437E+3	-1,734166E-1
1,550000E+3	-5,454142E-1	1,550000E+3	-1,721215E-1
1,551562E+3	-5,433883E-1	1,551562E+3	-1,706733E-1
1,553125E+3	-5,412787E-1	1,553125E+3	-1,694933E-1
1,554687E+3	-5,392320E-1	1,554687E+3	-1,681752E-1
1,556250E+3	-5,371010E-1	1,556250E+3	-1,672696E-1
1,557812E+3	-5,350296E-1	1,557812E+3	-1,662331E-1
1,559375E+3	-5,329301E-1	1,559375E+3	-1,654749E-1
1,560937E+3	-5,308867E-1	1,560937E+3	-1,645991E-1
1,562500E+3	-5,287941E-1	1,562500E+3	-1,641001E-1
1,564062E+3	-5,267567E-1	1,564062E+3	-1,634854E-1
1,565625E+3	-5,247485E-1	1,565625E+3	-1,630262E-1
1,567187E+3	-5,227959E-1	1,567187E+3	-1,624706E-1
1,568750E+3	-5,208752E-1	1,568750E+3	-1,623961E-1
1,570312E+3	-5,190079E-1	1,570312E+3	-1,622276E-1
1,571875E+3	-5,172153E-1	1,571875E+3	-1,622678E-1
1,573437E+3	-5,154782E-1	1,573437E+3	-1,622271E-1
1,575000E+3	-5,138425E-1	1,575000E+3	-1,625380E-1
1,576562E+3	-5,122712E-1	1,576562E+3	-1,627321E-1
1,578125E+3	-5,110714E-1	1,578125E+3	-1,621855E-1
1,579687E+3	-5,099204E-1	1,579687E+3	-1,616709E-1
1,581250E+3	-5,082492E-1	1,581250E+3	-1,642394E-1
1,582812E+3	-5,067066E-1	1,582812E+3	-1,664560E-1
1,584375E+3	-5,080693E-1	1,584375E+3	-1,611971E-1
1,585937E+3	-5,095446E-1	1,585937E+3	-1,559911E-1
1,587500E+3	-5,090473E-1	1,587500E+3	-1,572345E-1
1,589062E+3	-5,086157E-1	1,589062E+3	-1,584308E-1
1,590625E+3	-5,085407E-1	1,590625E+3	-1,595170E-1
1,592187E+3	-5,085337E-1	1,592187E+3	-1,605719E-1
1,593750E+3	-5,086950E-1	1,593750E+3	-1,617667E-1
1,595312E+3	-5,089351E-1	1,595312E+3	-1,629230E-1
1,596875E+3	-5,095680E-1	1,596875E+3	-1,638630E-1
1,598437E+3	-5,102789E-1	1,598437E+3	-1,647869E-1
1,600000E+3	-5,110512E-1	1,600000E+3	-1,659382E-1
1,601562E+3	-5,119084E-1	1,601562E+3	-1,670641E-1
1,603125E+3	-5,130506E-1	1,603125E+3	-1,680081E-1
1,604687E+3	-5,142743E-1	1,604687E+3	-1,689449E-1
1,606250E+3	-5,154475E-1	1,606250E+3	-1,700669E-1
1,607812E+3	-5,167175E-1	1,607812E+3	-1,711588E-1
1,609375E+3	-5,184032E-1	1,609375E+3	-1,717887E-1
1,610937E+3	-5,201814E-1	1,610937E+3	-1,724174E-1
1,612500E+3	-5,218061E-1	1,612500E+3	-1,733039E-1
1,614062E+3	-5,235308E-1	1,614062E+3	-1,741699E-1
1,615625E+3	-5,254807E-1	1,615625E+3	-1,747331E-1
1,617187E+3	-5,275335E-1	1,617187E+3	-1,752737E-1
1,618750E+3	-5,296179E-1	1,618750E+3	-1,755200E-1
1,620312E+3	-5,318094E-1	1,620312E+3	-1,757515E-1
1,621875E+3	-5,339554E-1	1,621875E+3	-1,759819E-1
1,623437E+3	-5,362112E-1	1,623437E+3	-1,761868E-1
1,625000E+3	-5,385183E-1	1,625000E+3	-1,761459E-1
1,626562E+3	-5,409336E-1	1,626562E+3	-1,760847E-1
1,628125E+3	-5,432227E-1	1,628125E+3	-1,759837E-1
1,629687E+3	-5,456390E-1	1,629687E+3	-1,758293E-1
1,631250E+3	-5,484506E-1	1,631250E+3	-1,749100E-1
1,632812E+3	-5,514187E-1	1,632812E+3	-1,739007E-1
1,634375E+3	-5,550196E-1	1,634375E+3	-1,715482E-1
1,635937E+3	-5,587360E-1	1,635937E+3	-1,691853E-1
1,637500E+3	-5,612985E-1	1,637500E+3	-1,681275E-1
1,639062E+3	-5,639565E-1	1,639062E+3	-1,670501E-1
1,640625E+3	-5,660478E-1	1,640625E+3	-1,664686E-1
1,642187E+3	-5,681773E-1	1,642187E+3	-1,659457E-1
1,643750E+3	-5,688015E-1	1,643750E+3	-1,676796E-1
1,645312E+3	-5,694870E-1	1,645312E+3	-1,693641E-1
1,646875E+3	-5,706150E-1	1,646875E+3	-1,701532E-1
1,648437E+3	-5,718830E-1	1,648437E+3	-1,707809E-1
1,650000E+3	-5,750267E-1	1,650000E+3	-1,679469E-1
1,651562E+3	-5,782452E-1	1,651562E+3	-1,651203E-1
1,653125E+3	-5,800892E-1	1,653125E+3	-1,642569E-1
1,654687E+3	-5,820381E-1	1,654687E+3	-1,633135E-1
1,656250E+3	-5,843764E-1	1,656250E+3	-1,613771E-1
1,657812E+3	-5,867989E-1	1,657812E+3	-1,593982E-1
1,659375E+3	-5,888324E-1	1,659375E+3	-1,577192E-1
1,660937E+3	-5,909285E-1	1,660937E+3	-1,560356E-1
1,662500E+3	-5,923390E-1	1,662500E+3	-1,554367E-1
1,664062E+3	-5,938514E-1	1,664062E+3	-1,547181E-1
1,665625E+3	-5,961326E-1	1,665625E+3	-1,519354E-1
1,667187E+3	-5,984766E-1	1,667187E+3	-1,491376E-1
1,668750E+3	-6,000712E-1	1,668750E+3	-1,475467E-1
1,670312E+3	-6,017289E-1	1,670312E+3	-1,459290E-1
1,671875E+3	-6,030891E-1	1,671875E+3	-1,447531E-1
1,673437E+3	-6,045268E-1	1,673437E+3	-1,434961E-1
1,675000E+3	-6,062217E-1	1,675000E+3	-1,411877E-1
1,676562E+3	-6,079791E-1	1,676562E+3	-1,388457E-1
1,678125E+3	-6,094506E-1	1,678125E+3	-1,369349E-1
1,679687E+3	-6,109750E-1	1,679687E+3	-1,350010E-1
1,681250E+3	-6,121522E-1	1,681250E+3	-1,335822E-1
1,682812E+3	-6,133916E-1	1,682812E+3	-1,321052E-1
1,684375E+3	-6,146863E-1	1,684375E+3	-1,301123E-1
1,685937E+3	-6,160342E-1	1,685937E+3	-1,280963E-1
1,687500E+3	-6,171883E-1	1,687500E+3	-1,265176E-1
1,689062E+3	-6,184029E-1	1,689062E+3	-1,248692E-1
1,690625E+3	-6,197425E-1	1,690625E+3	-1,223751E-1
1,692187E+3	-6,211258E-1	1,692187E+3	-1,198860E-1
1,693750E+3	-6,221358E-1	1,693750E+3	-1,185316E-1
1,695312E+3	-6,231965E-1	1,695312E+3	-1,171288E-1
1,696875E+3	-6,242903E-1	1,696875E+3	-1,152525E-1
1,698437E+3	-6,254380E-1	1,698437E+3	-1,133269E-1
1,700000E+3	-6,266611E-1	1,700000E+3	-1,109373E-1
1,701562E+3	-6,279234E-1	1,701562E+3	-1,085471E-1
1,703125E+3	-6,289072E-1	1,703125E+3	-1,069296E-1
1,704687E+3	-6,299368E-1	1,704687E+3	-1,052727E-1
1,706250E+3	-6,309603E-1	1,706250E+3	-1,032195E-1
1,707812E+3	-6,320302E-1	1,707812E+3	-1,011450E-1
1,709375E+3	-6,330912E-1	1,709375E+3	-9,914784E-2
1,710937E+3	-6,341920E-1	1,710937E+3	-9,713837E-2
1,712500E+3	-6,351900E-1	1,712500E+3	-9,532597E-2
1,714062E+3	-6,362310E-1	1,714062E+3	-9,348493E-2
1,715625E+3	-6,372630E-1	1,715625E+3	-9,136383E-2
1,717187E+3	-6,383345E-1	1,717187E+3	-8,923417E-2
1,718750E+3	-6,393221E-1	1,718750E+3	-8,729339E-2
1,720312E+3	-6,403558E-1	1,720312E+3	-8,532444E-2
1,721875E+3	-6,415032E-1	1,721875E+3	-8,298170E-2
1,723437E+3	-6,426864E-1	1,723437E+3	-8,064212E-2
1,725000E+3	-6,437500E-1	1,725000E+3	-7,866863E-2
1,726562E+3	-6,448483E-1	1,726562E+3	-7,669584E-2
1,728125E+3	-6,458439E-1	1,728125E+3	-7,490806E-2
1,729687E+3	-6,468789E-1	1,729687E+3	-7,310037E-2
1,731250E+3	-6,479435E-1	1,731250E+3	-7,092472E-2
1,732812E+3	-6,490390E-1	1,732812E+3	-6,876975E-2
1,734375E+3	-6,499994E-1	1,734375E+3	-6,718346E-2
1,735937E+3	-6,509974E-1	1,735937E+3	-6,557843E-2
1,737500E+3	-6,520363E-1	1,737500E+3	-6,349712E-2
1,739062E+3	-6,531102E-1	1,739062E+3	-6,141788E-2
1,740625E+3	-6,541882E-1	1,740625E+3	-5,933341E-2
1,742187E+3	-6,552966E-1	1,742187E+3	-5,726749E-2
1,743750E+3	-6,563133E-1	1,743750E+3	-5,549235E-2
1,745312E+3	-6,573688E-1	1,745312E+3	-5,367415E-2
1,746875E+3	-6,585659E-1	1,746875E+3	-5,059440E-2
1,748437E+3	-6,597857E-1	1,748437E+3	-4,755899E-2
1,750000E+3	-6,607943E-1	1,750000E+3	-4,532227E-2
1,751562E+3	-6,618320E-1	1,751562E+3	-4,310862E-2
1,753125E+3	-6,627796E-1	1,753125E+3	-4,110916E-2
1,754687E+3	-6,637546E-1	1,754687E+3	-3,914300E-2
1,756250E+3	-6,646347E-1	1,756250E+3	-3,757090E-2
1,757812E+3	-6,655374E-1	1,757812E+3	-3,605080E-2
1,759375E+3	-6,662683E-1	1,759375E+3	-3,531499E-2
1,760937E+3	-6,670379E-1	1,760937E+3	-3,448516E-2
1,762500E+3	-6,680832E-1	1,762500E+3	-3,093957E-2
1,764062E+3	-6,691508E-1	1,764062E+3	-2,742302E-2
1,765625E+3	-6,700652E-1	1,765625E+3	-2,389687E-2
1,767187E+3	-6,710054E-1	1,767187E+3	-2,037057E-2
1,768750E+3	-6,719203E-1	1,768750E+3	-1,605525E-2
1,770312E+3	-6,728539E-1	1,770312E+3	-1,177582E-2
1,771875E+3	-6,736418E-1	1,771875E+3	-7,391594E-3
1,773437E+3	-6,744445E-1	1,773437E+3	-3,083703E-3
1,775000E+3	-6,750164E-1	1,775000E+3	5,125998E-4
1,776562E+3	-6,756147E-1	1,776562E+3	4,081749E-3
1,778125E+3	-6,761514E-1	1,778125E+3	8,103738E-3
1,779687E+3	-6,767049E-1	1,779687E+3	1,206220E-2
1,781250E+3	-6,769901E-1	1,781250E+3	1,583148E-2
1,782812E+3	-6,773060E-1	1,782812E+3	1,939350E-2
1,784375E+3	-6,776442E-1	1,784375E+3	1,940208E-2
1,785937E+3	-6,780024E-1	1,785937E+3	1,946404E-2
1,787500E+3	-6,782322E-1	1,787500E+3	2,162380E-2
1,789062E+3	-6,784873E-1	1,789062E+3	2,376265E-2
1,790625E+3	-6,785562E-1	1,790625E+3	2,662019E-2
1,792187E+3	-6,786545E-1	1,792187E+3	2,942369E-2
1,793750E+3	-6,786173E-1	1,793750E+3	3,241206E-2
1,795312E+3	-6,786106E-1	1,795312E+3	3,534092E-2
1,796875E+3	-6,784279E-1	1,796875E+3	3,841195E-2
1,798437E+3	-6,782839E-1	1,798437E+3	4,136719E-2
1,800000E+3	-6,781202E-1	1,800000E+3	4,328532E-2
1,801562E+3	-6,779891E-1	1,801562E+3	4,515406E-2
1,803125E+3	-6,776665E-1	1,803125E+3	4,729556E-2
1,804687E+3	-6,773776E-1	1,804687E+3	4,940400E-2
1,806250E+3	-6,769057E-1	1,806250E+3	5,230575E-2
1,807812E+3	-6,764757E-1	1,807812E+3	5,510926E-2
1,809375E+3	-6,759078E-1	1,809375E+3	5,748018E-2
1,810937E+3	-6,753776E-1	1,810937E+3	5,979561E-2
1,812500E+3	-6,745834E-1	1,812500E+3	6,260975E-2
1,814062E+3	-6,738346E-1	1,814062E+3	6,534858E-2
1,815625E+3	-6,728988E-1	1,815625E+3	6,833464E-2
1,817187E+3	-6,720118E-1	1,817187E+3	7,123652E-2
1,818750E+3	-6,708819E-1	1,818750E+3	7,436150E-2
1,820312E+3	-6,698190E-1	1,820312E+3	7,734897E-2
1,821875E+3	-6,687987E-1	1,821875E+3	7,940675E-2
1,823437E+3	-6,678320E-1	1,823437E+3	8,138611E-2
1,825000E+3	-6,666391E-1	1,825000E+3	8,351924E-2
1,826562E+3	-6,654627E-1	1,826562E+3	8,571615E-2
1,828125E+3	-6,630621E-1	1,828125E+3	9,151225E-2
1,829687E+3	-6,608020E-1	1,829687E+3	9,696174E-2
1,831250E+3	-6,594654E-1	1,831250E+3	9,833398E-2
1,832812E+3	-6,582337E-1	1,832812E+3	9,951502E-2
1,834375E+3	-6,577351E-1	1,834375E+3	9,805562E-2
1,835937E+3	-6,571933E-1	1,835937E+3	9,677744E-2
1,837500E+3	-6,548359E-1	1,837500E+3	1,007294E-1
1,839062E+3	-6,525289E-1	1,839062E+3	1,046653E-1
1,840625E+3	-6,486960E-1	1,840625E+3	1,115568E-1
1,842187E+3	-6,451451E-1	1,842187E+3	1,178953E-1
1,843750E+3	-6,442800E-1	1,843750E+3	1,167645E-1
1,845312E+3	-6,434466E-1	1,845312E+3	1,156244E-1
1,846875E+3	-6,421578E-1	1,846875E+3	1,152752E-1
1,848437E+3	-6,407454E-1	1,848437E+3	1,152663E-1
1,850000E+3	-6,347880E-1	1,850000E+3	1,246009E-1
1,851562E+3	-6,293516E-1	1,851562E+3	1,330435E-1
1,853125E+3	-6,296534E-1	1,853125E+3	1,288709E-1
1,854687E+3	-6,299128E-1	1,854687E+3	1,247527E-1
1,856250E+3	-6,293666E-1	1,856250E+3	1,223810E-1
1,857812E+3	-6,284443E-1	1,857812E+3	1,207005E-1
1,859375E+3	-6,179524E-1	1,859375E+3	1,359228E-1
1,860937E+3	-6,083576E-1	1,860937E+3	1,497879E-1
1,862500E+3	-6,063605E-1	1,862500E+3	1,492900E-1
1,864062E+3	-6,044537E-1	1,864062E+3	1,487561E-1
1,865625E+3	-6,021935E-1	1,865625E+3	1,484036E-1
1,867187E+3	-5,999939E-1	1,867187E+3	1,480710E-1
1,868750E+3	-5,965017E-1	1,868750E+3	1,492384E-1
1,870312E+3	-5,933502E-1	1,870312E+3	1,500922E-1
1,871875E+3	-5,939108E-1	1,871875E+3	1,450728E-1
1,873437E+3	-5,944544E-1	1,873437E+3	1,400330E-1
1,875000E+3	-5,952482E-1	1,875000E+3	1,347843E-1
1,876562E+3	-5,956521E-1	1,876562E+3	1,300148E-1
1,878125E+3	-5,878065E-1	1,878125E+3	1,369890E-1
1,879687E+3	-5,805329E-1	1,879687E+3	1,435714E-1
1,881250E+3	-5,752562E-1	1,881250E+3	1,470340E-1
1,882812E+3	-5,699680E-1	1,882812E+3	1,506398E-1
1,884375E+3	-5,572047E-1	1,884375E+3	1,604092E-1
1,885937E+3	-5,457390E-1	1,885937E+3	1,694116E-1
1,887500E+3	-5,427969E-1	1,887500E+3	1,682370E-1
1,889062E+3	-5,400016E-1	1,889062E+3	1,670654E-1
1,890625E+3	-5,372151E-1	1,890625E+3	1,657050E-1
1,892187E+3	-5,345703E-1	1,892187E+3	1,643482E-1
1,893750E+3	-5,319912E-1	1,893750E+3	1,626996E-1
1,895312E+3	-5,295432E-1	1,895312E+3	1,610614E-1
1,896875E+3	-5,271993E-1	1,896875E+3	1,592238E-1
1,898437E+3	-5,249761E-1	1,898437E+3	1,573996E-1
1,900000E+3	-5,228516E-1	1,900000E+3	1,554171E-1
1,901562E+3	-5,208398E-1	1,901562E+3	1,534469E-1
1,903125E+3	-5,189976E-1	1,903125E+3	1,513146E-1
1,904687E+3	-5,172633E-1	1,904687E+3	1,491929E-1
1,906250E+3	-5,158253E-1	1,906250E+3	1,469589E-1
1,907812E+3	-5,144790E-1	1,907812E+3	1,447306E-1
1,909375E+3	-5,133495E-1	1,909375E+3	1,424628E-1
1,910937E+3	-5,123113E-1	1,910937E+3	1,401902E-1
1,912500E+3	-5,116632E-1	1,912500E+3	1,378210E-1
1,914062E+3	-5,110920E-1	1,914062E+3	1,354498E-1
1,915625E+3	-5,108950E-1	1,915625E+3	1,333083E-1
1,917187E+3	-5,107831E-1	1,917187E+3	1,311215E-1
1,918750E+3	-5,112394E-1	1,918750E+3	1,285577E-1
1,920312E+3	-5,117461E-1	1,920312E+3	1,259595E-1
