Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
1,607812E+3	-6,924623E-1	1,607812E+3	-6,449142E-1
1,609375E+3	-6,829054E-1	1,609375E+3	-6,552856E-1
1,610937E+3	-6,725774E-1	1,610937E+3	-6,654804E-1
1,612500E+3	-6,621301E-1	1,612500E+3	-6,754835E-1
1,614062E+3	-6,513743E-1	1,614062E+3	-6,854095E-1
1,615625E+3	-6,405012E-1	1,615625E+3	-6,951380E-1
1,617187E+3	-6,288594E-1	1,617187E+3	-7,048743E-1
1,618750E+3	-6,170922E-1	1,618750E+3	-7,143930E-1
1,620312E+3	-6,052125E-1	1,620312E+3	-7,239422E-1
1,621875E+3	-5,932089E-1	1,621875E+3	-7,332750E-1
1,623437E+3	-6,540861E-1	1,623437E+3	-6,826828E-1
1,625000E+3	-7,172107E-1	1,625000E+3	-6,215862E-1
1,626562E+3	-7,184399E-1	1,626562E+3	-6,204433E-1
1,628125E+3	-7,199811E-1	1,628125E+3	-6,190069E-1
1,629687E+3	-7,215370E-1	1,629687E+3	-6,174536E-1
1,631250E+3	-7,233992E-1	1,631250E+3	-6,156058E-1
1,632812E+3	-7,254921E-1	1,632812E+3	-6,133887E-1
1,634375E+3	-7,278899E-1	1,634375E+3	-6,108663E-1
1,635937E+3	-7,300313E-1	1,635937E+3	-6,080665E-1
1,637500E+3	-7,324605E-1	1,637500E+3	-6,049574E-1
1,639062E+3	-7,345228E-1	1,639062E+3	-6,019568E-1
1,640625E+3	-7,368521E-1	1,640625E+3	-5,986567E-1
1,642187E+3	-7,389734E-1	1,642187E+3	-5,957134E-1
1,643750E+3	-7,413470E-1	1,643750E+3	-5,924878E-1
1,645312E+3	-7,439675E-1	1,645312E+3	-5,892677E-1
1,646875E+3	-7,468362E-1	1,646875E+3	-5,857701E-1
1,648437E+3	-7,481175E-1	1,648437E+3	-5,838076E-1
1,650000E+3	-7,496044E-1	1,650000E+3	-5,816191E-1
1,651562E+3	-7,502202E-1	1,651562E+3	-5,806639E-1
1,653125E+3	-7,510171E-1	1,653125E+3	-5,795180E-1
1,654687E+3	-7,512531E-1	1,654687E+3	-5,793306E-1
1,656250E+3	-7,516524E-1	1,656250E+3	-5,789779E-1
1,657812E+3	-7,532427E-1	1,657812E+3	-5,767244E-1
1,659375E+3	-7,550131E-1	1,659375E+3	-5,742735E-1
1,660937E+3	-7,565922E-1	1,660937E+3	-5,711000E-1
1,662500E+3	-7,583357E-1	1,662500E+3	-5,677244E-1
1,664062E+3	-7,590966E-1	1,664062E+3	-5,658728E-1
1,665625E+3	-7,600015E-1	1,665625E+3	-5,638572E-1
1,667187E+3	-7,603288E-1	1,667187E+3	-5,633189E-1
1,668750E+3	-7,607854E-1	1,668750E+3	-5,626474E-1
1,670312E+3	-7,611989E-1	1,670312E+3	-5,623161E-1
1,671875E+3	-7,617351E-1	1,671875E+3	-5,618633E-1
1,673437E+3	-7,626297E-1	1,673437E+3	-5,601776E-1
1,675000E+3	-7,636455E-1	1,675000E+3	-5,583611E-1
1,676562E+3	-7,644741E-1	1,676562E+3	-5,563545E-1
1,678125E+3	-7,654145E-1	1,678125E+3	-5,542246E-1
1,679687E+3	-7,664335E-1	1,679687E+3	-5,525291E-1
1,681250E+3	-7,675590E-1	1,681250E+3	-5,507235E-1
1,682812E+3	-7,682557E-1	1,682812E+3	-5,495082E-1
1,684375E+3	-7,690493E-1	1,684375E+3	-5,481972E-1
1,685937E+3	-7,686764E-1	1,685937E+3	-5,480194E-1
1,687500E+3	-7,683850E-1	1,687500E+3	-5,477636E-1
1,689062E+3	-7,687871E-1	1,689062E+3	-5,464077E-1
1,690625E+3	-7,692706E-1	1,690625E+3	-5,449737E-1
1,692187E+3	-7,687125E-1	1,692187E+3	-5,453020E-1
1,693750E+3	-7,682208E-1	1,693750E+3	-5,455703E-1
1,695312E+3	-7,674359E-1	1,695312E+3	-5,462195E-1
1,696875E+3	-7,667097E-1	1,696875E+3	-5,468160E-1
1,698437E+3	-7,661965E-1	1,698437E+3	-5,467572E-1
1,700000E+3	-7,657414E-1	1,700000E+3	-5,466498E-1
1,701562E+3	-7,663021E-1	1,701562E+3	-5,452283E-1
1,703125E+3	-7,669223E-1	1,703125E+3	-5,437627E-1
1,704687E+3	-7,674456E-1	1,704687E+3	-5,431013E-1
1,706250E+3	-7,680228E-1	1,706250E+3	-5,424070E-1
1,707812E+3	-7,690287E-1	1,707812E+3	-5,406340E-1
1,709375E+3	-7,700827E-1	1,709375E+3	-5,388331E-1
1,710937E+3	-7,710370E-1	1,710937E+3	-5,370436E-1
1,712500E+3	-7,720330E-1	1,712500E+3	-5,352353E-1
1,714062E+3	-7,710475E-1	1,714062E+3	-5,365065E-1
1,715625E+3	-7,700917E-1	1,715625E+3	-5,377647E-1
1,717187E+3	-7,680264E-1	1,717187E+3	-5,401369E-1
1,718750E+3	-7,659789E-1	1,718750E+3	-5,424938E-1
1,720312E+3	-7,639318E-1	1,720312E+3	-5,443154E-1
1,721875E+3	-7,619036E-1	1,721875E+3	-5,461261E-1
1,723437E+3	-7,610308E-1	1,723437E+3	-5,462805E-1
1,725000E+3	-7,601820E-1	1,725000E+3	-5,464391E-1
1,726562E+3	-7,607892E-1	1,726562E+3	-5,443238E-1
1,728125E+3	-7,614136E-1	1,728125E+3	-5,422305E-1
1,729687E+3	-7,621371E-1	1,729687E+3	-5,403164E-1
1,731250E+3	-7,628721E-1	1,731250E+3	-5,384328E-1
1,732812E+3	-7,620031E-1	1,732812E+3	-5,387791E-1
1,734375E+3	-7,611455E-1	1,734375E+3	-5,391498E-1
1,735937E+3	-7,586705E-1	1,735937E+3	-5,416727E-1
1,737500E+3	-7,561954E-1	1,737500E+3	-5,442040E-1
1,739062E+3	-7,544357E-1	1,739062E+3	-5,458485E-1
1,740625E+3	-7,526778E-1	1,740625E+3	-5,475153E-1
1,742187E+3	-7,526843E-1	1,742187E+3	-5,469273E-1
1,743750E+3	-7,526886E-1	1,743750E+3	-5,463889E-1
1,745312E+3	-7,526611E-1	1,745312E+3	-5,455210E-1
1,746875E+3	-7,526279E-1	1,746875E+3	-5,447121E-1
1,748437E+3	-7,501514E-1	1,748437E+3	-5,467475E-1
1,750000E+3	-7,476697E-1	1,750000E+3	-5,488105E-1
1,751562E+3	-7,452690E-1	1,751562E+3	-5,510119E-1
1,753125E+3	-7,428585E-1	1,753125E+3	-5,532445E-1
1,754687E+3	-7,425542E-1	1,754687E+3	-5,532008E-1
1,756250E+3	-7,422335E-1	1,756250E+3	-5,532265E-1
1,757812E+3	-7,420905E-1	1,757812E+3	-5,530108E-1
1,759375E+3	-7,419262E-1	1,759375E+3	-5,528731E-1
1,760937E+3	-7,399488E-1	1,760937E+3	-5,547231E-1
1,762500E+3	-7,379532E-1	1,762500E+3	-5,566239E-1
1,764062E+3	-7,356705E-1	1,764062E+3	-5,588114E-1
1,765625E+3	-7,333666E-1	1,765625E+3	-5,610475E-1
1,767187E+3	-7,312105E-1	1,767187E+3	-5,632624E-1
1,768750E+3	-7,290284E-1	1,768750E+3	-5,655301E-1
1,770312E+3	-7,276200E-1	1,770312E+3	-5,667893E-1
1,771875E+3	-7,261818E-1	1,771875E+3	-5,681219E-1
1,773437E+3	-7,250044E-1	1,773437E+3	-5,685443E-1
1,775000E+3	-7,237965E-1	1,775000E+3	-5,690576E-1
1,776562E+3	-7,225010E-1	1,776562E+3	-5,695409E-1
1,778125E+3	-7,211737E-1	1,778125E+3	-5,701189E-1
1,779687E+3	-7,204235E-1	1,779687E+3	-5,701074E-1
1,781250E+3	-7,196319E-1	1,781250E+3	-5,702072E-1
1,782812E+3	-7,181901E-1	1,782812E+3	-5,720230E-1
1,784375E+3	-7,167021E-1	1,784375E+3	-5,739220E-1
1,785937E+3	-7,141533E-1	1,785937E+3	-5,773628E-1
1,787500E+3	-7,115530E-1	1,787500E+3	-5,808580E-1
1,789062E+3	-7,091036E-1	1,789062E+3	-5,844410E-1
1,790625E+3	-7,065969E-1	1,790625E+3	-5,880808E-1
1,792187E+3	-7,047355E-1	1,792187E+3	-5,904607E-1
1,793750E+3	-7,028180E-1	1,793750E+3	-5,929227E-1
1,795312E+3	-7,010571E-1	1,795312E+3	-5,951014E-1
1,796875E+3	-6,992356E-1	1,796875E+3	-5,973691E-1
1,798437E+3	-6,977107E-1	1,798437E+3	-5,995384E-1
1,800000E+3	-6,961173E-1	1,800000E+3	-6,018020E-1
1,801562E+3	-6,934667E-1	1,801562E+3	-6,043913E-1
1,803125E+3	-6,907583E-1	1,803125E+3	-6,070598E-1
1,804687E+3	-6,877861E-1	1,804687E+3	-6,098170E-1
1,806250E+3	-6,847563E-1	1,806250E+3	-6,126496E-1
1,807812E+3	-6,831759E-1	1,807812E+3	-6,140399E-1
1,809375E+3	-6,815219E-1	1,809375E+3	-6,155486E-1
1,810937E+3	-6,891983E-1	1,810937E+3	-6,113317E-1
1,812500E+3	-6,965197E-1	1,812500E+3	-6,073547E-1
1,814062E+3	-6,943148E-1	1,814062E+3	-6,106038E-1
1,815625E+3	-6,920227E-1	1,815625E+3	-6,139417E-1
1,817187E+3	-6,901259E-1	1,817187E+3	-6,166385E-1
1,818750E+3	-6,881368E-1	1,818750E+3	-6,194404E-1
1,820312E+3	-6,880478E-1	1,820312E+3	-6,202165E-1
1,821875E+3	-6,878327E-1	1,821875E+3	-6,211581E-1
1,823437E+3	-6,862506E-1	1,823437E+3	-6,235875E-1
1,825000E+3	-6,845623E-1	1,825000E+3	-6,261380E-1
1,826562E+3	-6,830911E-1	1,826562E+3	-6,289001E-1
1,828125E+3	-6,815031E-1	1,828125E+3	-6,317803E-1
1,829687E+3	-6,796938E-1	1,829687E+3	-6,348557E-1
1,831250E+3	-6,777669E-1	1,831250E+3	-6,380422E-1
1,832812E+3	-6,755255E-1	1,832812E+3	-6,412152E-1
1,834375E+3	-6,731695E-1	1,834375E+3	-6,444958E-1
1,835937E+3	-6,717999E-1	1,835937E+3	-6,469796E-1
1,837500E+3	-6,702951E-1	1,837500E+3	-6,495987E-1
1,839062E+3	-6,685324E-1	1,839062E+3	-6,523810E-1
1,840625E+3	-6,666357E-1	1,840625E+3	-6,552907E-1
1,842187E+3	-6,652345E-1	1,842187E+3	-6,579796E-1
1,843750E+3	-6,636846E-1	1,843750E+3	-6,608043E-1
1,845312E+3	-6,632499E-1	1,845312E+3	-6,626874E-1
1,846875E+3	-6,626365E-1	1,846875E+3	-6,647397E-1
1,848437E+3	-6,617613E-1	1,848437E+3	-6,669018E-1
1,850000E+3	-6,607113E-1	1,850000E+3	-6,692270E-1
1,851562E+3	-6,595258E-1	1,851562E+3	-6,715341E-1
1,853125E+3	-6,581666E-1	1,853125E+3	-6,740019E-1
1,854687E+3	-6,561587E-1	1,854687E+3	-6,766235E-1
1,856250E+3	-6,539929E-1	1,856250E+3	-6,793933E-1
1,857812E+3	-6,520514E-1	1,857812E+3	-6,818689E-1
1,859375E+3	-6,499446E-1	1,859375E+3	-6,845017E-1
1,860937E+3	-6,482623E-1	1,860937E+3	-6,869864E-1
1,862500E+3	-6,463994E-1	1,862500E+3	-6,896343E-1
1,864062E+3	-6,449760E-1	1,864062E+3	-6,922379E-1
1,865625E+3	-6,433538E-1	1,865625E+3	-6,950067E-1
1,867187E+3	-6,407084E-1	1,867187E+3	-6,987976E-1
1,868750E+3	-6,378855E-1	1,868750E+3	-7,027070E-1
1,870312E+3	-6,350684E-1	1,870312E+3	-7,067956E-1
1,871875E+3	-6,320680E-1	1,871875E+3	-7,109932E-1
1,873437E+3	-6,304175E-1	1,873437E+3	-7,139656E-1
1,875000E+3	-6,285457E-1	1,875000E+3	-7,170966E-1
1,876562E+3	-6,277769E-1	1,876562E+3	-7,188902E-1
1,878125E+3	-6,267488E-1	1,878125E+3	-7,208996E-1
1,879687E+3	-6,262335E-1	1,879687E+3	-7,221023E-1
1,881250E+3	-6,254394E-1	1,881250E+3	-7,235564E-1
1,882812E+3	-6,235291E-1	1,882812E+3	-7,259469E-1
1,884375E+3	-6,213829E-1	1,884375E+3	-7,285327E-1
1,885937E+3	-6,194419E-1	1,885937E+3	-7,308405E-1
1,887500E+3	-6,172571E-1	1,887500E+3	-7,333515E-1
1,889062E+3	-6,151527E-1	1,889062E+3	-7,360868E-1
1,890625E+3	-6,127982E-1	1,890625E+3	-7,390097E-1
1,892187E+3	-6,106914E-1	1,892187E+3	-7,420739E-1
1,893750E+3	-6,083202E-1	1,893750E+3	-7,453150E-1
1,895312E+3	-6,061196E-1	1,895312E+3	-7,480510E-1
1,896875E+3	-6,036496E-1	1,896875E+3	-7,509819E-1
1,898437E+3	-6,029900E-1	1,898437E+3	-7,513405E-1
1,900000E+3	-6,019863E-1	1,900000E+3	-7,520425E-1
1,901562E+3	-6,000582E-1	1,901562E+3	-7,534301E-1
1,903125E+3	-5,978373E-1	1,903125E+3	-7,551006E-1
1,904687E+3	-5,953743E-1	1,904687E+3	-7,574321E-1
1,906250E+3	-5,926254E-1	1,906250E+3	-7,599965E-1
1,907812E+3	-5,898774E-1	1,907812E+3	-7,628593E-1
1,909375E+3	-5,868396E-1	1,909375E+3	-7,659290E-1
1,910937E+3	-5,845417E-1	1,910937E+3	-7,684754E-1
1,912500E+3	-5,819187E-1	1,912500E+3	-7,712557E-1
1,914062E+3	-5,813258E-1	1,914062E+3	-7,723955E-1
1,915625E+3	-5,802953E-1	1,915625E+3	-7,738818E-1
1,917187E+3	-5,781514E-1	1,917187E+3	-7,760462E-1
1,918750E+3	-5,756460E-1	1,918750E+3	-7,784864E-1
1,920312E+3	-5,739868E-1	1,920312E+3	-7,806740E-1
1,921875E+3	-5,719159E-1	1,921875E+3	-7,831499E-1
1,923437E+3	-5,698496E-1	1,923437E+3	-7,855419E-1
1,925000E+3	-5,673773E-1	1,925000E+3	-7,882143E-1
1,926562E+3	-5,640701E-1	1,926562E+3	-7,907920E-1
1,928125E+3	-5,604200E-1	1,928125E+3	-7,936302E-1
1,929687E+3	-5,566013E-1	1,929687E+3	-7,960786E-1
1,931250E+3	-5,524599E-1	1,931250E+3	-7,987941E-1
1,932812E+3	-5,496897E-1	1,932812E+3	-8,007185E-1
1,934375E+3	-5,465124E-1	1,934375E+3	-8,029734E-1
1,935937E+3	-5,452764E-1	1,935937E+3	-8,040020E-1
1,937500E+3	-5,434952E-1	1,937500E+3	-8,054734E-1
1,939062E+3	-5,424244E-1	1,939062E+3	-8,062628E-1
1,940625E+3	-5,407669E-1	1,940625E+3	-8,075433E-1
1,942187E+3	-5,399626E-1	1,942187E+3	-8,084807E-1
1,943750E+3	-5,385099E-1	1,943750E+3	-8,099256E-1
1,945312E+3	-5,380958E-1	1,945312E+3	-8,109415E-1
1,946875E+3	-5,369518E-1	1,946875E+3	-8,124925E-1
1,948437E+3	-5,331817E-1	1,948437E+3	-8,154196E-1
1,950000E+3	-5,289515E-1	1,950000E+3	-8,186616E-1
1,951562E+3	-5,238967E-1	1,951562E+3	-8,222579E-1
1,953125E+3	-5,184534E-1	1,953125E+3	-8,260933E-1
1,954687E+3	-5,132549E-1	1,954687E+3	-8,295514E-1
1,956250E+3	-5,076587E-1	1,956250E+3	-8,332614E-1
1,957812E+3	-5,045866E-1	1,957812E+3	-8,355205E-1
1,959375E+3	-5,009040E-1	1,959375E+3	-8,382069E-1
1,960937E+3	-4,995977E-1	1,960937E+3	-8,394130E-1
1,962500E+3	-4,974397E-1	1,962500E+3	-8,412431E-1
1,964062E+3	-4,974649E-1	1,964062E+3	-8,410141E-1
1,965625E+3	-4,964094E-1	1,965625E+3	-8,417164E-1
1,967187E+3	-4,982282E-1	1,967187E+3	-8,399518E-1
1,968750E+3	-4,986019E-1	1,968750E+3	-8,395693E-1
1,970312E+3	-4,983386E-1	1,970312E+3	-8,395377E-1
1,971875E+3	-4,968598E-1	1,971875E+3	-8,406255E-1
1,973437E+3	-4,927625E-1	1,973437E+3	-8,429831E-1
1,975000E+3	-4,879344E-1	1,975000E+3	-8,459817E-1
1,976562E+3	-4,823460E-1	1,976562E+3	-8,491532E-1
1,978125E+3	-4,761591E-1	1,978125E+3	-8,528190E-1
1,979687E+3	-4,711635E-1	1,979687E+3	-8,556135E-1
1,981250E+3	-4,654406E-1	1,981250E+3	-8,590266E-1
1,982812E+3	-4,644774E-1	1,982812E+3	-8,596420E-1
1,984375E+3	-4,619987E-1	1,984375E+3	-8,616564E-1
1,985937E+3	-4,634783E-1	1,985937E+3	-8,603529E-1
1,987500E+3	-4,627272E-1	1,987500E+3	-8,614986E-1
1,989062E+3	-4,593968E-1	1,989062E+3	-8,627315E-1
1,990625E+3	-4,548258E-1	1,990625E+3	-8,655520E-1
1,992187E+3	-4,504881E-1	1,992187E+3	-8,672267E-1
1,993750E+3	-4,450390E-1	1,993750E+3	-8,705099E-1
1,995312E+3	-4,425060E-1	1,995312E+3	-8,711778E-1
1,996875E+3	-4,383703E-1	1,996875E+3	-8,744647E-1
1,998437E+3	-4,375320E-1	1,998437E+3	-8,735404E-1
2,000000E+3	-4,348061E-1	2,000000E+3	-8,771643E-1
2,001562E+3	-4,320725E-1	2,001562E+3	-8,758859E-1
2,003125E+3	-4,290597E-1	2,003125E+3	-8,799515E-1
2,004687E+3	-4,249535E-1	2,004687E+3	-8,785893E-1
2,006250E+3	-4,228905E-1	2,006250E+3	-8,827567E-1
2,007812E+3	-4,186638E-1	2,007812E+3	-8,816833E-1
2,009375E+3	-4,188137E-1	2,009375E+3	-8,853627E-1
2,010937E+3	-4,140317E-1	2,010937E+3	-8,859399E-1
2,012500E+3	-4,134343E-1	2,012500E+3	-8,887909E-1
2,014062E+3	-4,081174E-1	2,014062E+3	-8,900866E-1
2,015625E+3	-4,060472E-1	2,015625E+3	-8,921129E-1
2,017187E+3	-4,016605E-1	2,017187E+3	-8,927212E-1
2,018750E+3	-4,005429E-1	2,018750E+3	-8,934033E-1
2,020312E+3	-3,968996E-1	2,020312E+3	-8,941443E-1
2,021875E+3	-3,961088E-1	2,021875E+3	-8,948226E-1
2,023437E+3	-3,924049E-1	2,023437E+3	-8,960872E-1
2,025000E+3	-3,909190E-1	2,025000E+3	-8,972642E-1
2,026562E+3	-3,861594E-1	2,026562E+3	-8,990633E-1
2,028125E+3	-3,829248E-1	2,028125E+3	-9,007118E-1
2,029687E+3	-3,786229E-1	2,029687E+3	-9,022030E-1
2,031250E+3	-3,757874E-1	2,031250E+3	-9,034873E-1
2,032812E+3	-3,717647E-1	2,032812E+3	-9,048245E-1
2,034375E+3	-3,691038E-1	2,034375E+3	-9,059341E-1
2,035937E+3	-3,656317E-1	2,035937E+3	-9,071894E-1
2,037500E+3	-3,634863E-1	2,037500E+3	-9,082361E-1
2,039062E+3	-3,607956E-1	2,039062E+3	-9,091361E-1
2,040625E+3	-3,594619E-1	2,040625E+3	-9,097997E-1
2,042187E+3	-3,556521E-1	2,042187E+3	-9,110141E-1
2,043750E+3	-3,528545E-1	2,043750E+3	-9,120063E-1
2,045312E+3	-3,489540E-1	2,045312E+3	-9,132480E-1
2,046875E+3	-3,459645E-1	2,046875E+3	-9,142832E-1
2,048437E+3	-3,422261E-1	2,048437E+3	-9,155141E-1
2,050000E+3	-3,393491E-1	2,050000E+3	-9,165571E-1
2,051562E+3	-3,364978E-1	2,051562E+3	-9,174531E-1
2,053125E+3	-3,345727E-1	2,053125E+3	-9,181542E-1
2,054687E+3	-3,315243E-1	2,054687E+3	-9,189626E-1
2,056250E+3	-3,293087E-1	2,056250E+3	-9,195716E-1
2,057812E+3	-3,251457E-1	2,057812E+3	-9,208413E-1
2,059375E+3	-3,216197E-1	2,059375E+3	-9,219528E-1
2,060937E+3	-3,176344E-1	2,060937E+3	-9,231445E-1
2,062500E+3	-3,142676E-1	2,062500E+3	-9,241865E-1
2,064062E+3	-3,124619E-1	2,064062E+3	-9,246683E-1
2,065625E+3	-3,114867E-1	2,065625E+3	-9,249783E-1
2,067187E+3	-3,090730E-1	2,067187E+3	-9,256449E-1
2,068750E+3	-3,073666E-1	2,068750E+3	-9,261583E-1
2,070312E+3	-3,047759E-1	2,070312E+3	-9,266156E-1
2,071875E+3	-3,028354E-1	2,071875E+3	-9,269059E-1
2,073437E+3	-2,991674E-1	2,073437E+3	-9,278110E-1
2,075000E+3	-2,960111E-1	2,075000E+3	-9,285834E-1
2,076562E+3	-2,925332E-1	2,076562E+3	-9,295052E-1
2,078125E+3	-2,895564E-1	2,078125E+3	-9,303083E-1
2,079687E+3	-2,858611E-1	2,079687E+3	-9,313326E-1
2,081250E+3	-2,826240E-1	2,081250E+3	-9,322516E-1
2,082812E+3	-2,782935E-1	2,082812E+3	-9,335587E-1
2,084375E+3	-2,743509E-1	2,084375E+3	-9,347784E-1
2,085937E+3	-2,705672E-1	2,085937E+3	-9,356284E-1
2,087500E+3	-2,671984E-1	2,087500E+3	-9,363769E-1
2,089062E+3	-2,685492E-1	2,089062E+3	-9,352493E-1
2,090625E+3	-2,707224E-1	2,090625E+3	-9,339090E-1
2,092187E+3	-2,715533E-1	2,092187E+3	-9,331816E-1
2,093750E+3	-2,731077E-1	2,093750E+3	-9,322849E-1
2,095312E+3	-3,008806E-1	2,095312E+3	-9,279492E-1
2,096875E+3	-3,334370E-1	2,096875E+3	-9,225634E-1
2,098437E+3	-3,307462E-1	2,098437E+3	-9,232767E-1
2,100000E+3	-3,284106E-1	2,100000E+3	-9,238757E-1
2,101562E+3	-3,258287E-1	2,101562E+3	-9,245531E-1
2,103125E+3	-3,235933E-1	2,103125E+3	-9,251220E-1
2,104687E+3	-3,222319E-1	2,104687E+3	-9,250796E-1
2,106250E+3	-3,212729E-1	2,106250E+3	-9,249050E-1
2,107812E+3	-3,189899E-1	2,107812E+3	-9,252103E-1
2,109375E+3	-3,170418E-1	2,109375E+3	-9,254034E-1
2,110937E+3	-3,142769E-1	2,110937E+3	-9,260063E-1
2,112500E+3	-3,118079E-1	2,112500E+3	-9,265139E-1
2,114062E+3	-3,091855E-1	2,114062E+3	-9,270094E-1
2,115625E+3	-3,068540E-1	2,115625E+3	-9,274115E-1
2,117187E+3	-3,054344E-1	2,117187E+3	-9,276678E-1
2,118750E+3	-3,043500E-1	2,118750E+3	-9,278331E-1
2,120312E+3	-3,021131E-1	2,120312E+3	-9,282726E-1
2,121875E+3	-3,001604E-1	2,121875E+3	-9,286289E-1
2,123437E+3	-2,959133E-1	2,123437E+3	-9,296872E-1
2,125000E+3	-2,918582E-1	2,125000E+3	-9,306729E-1
2,126562E+3	-2,877541E-1	2,126562E+3	-9,317331E-1
2,128125E+3	-2,838396E-1	2,128125E+3	-9,327277E-1
2,129687E+3	-2,820486E-1	2,129687E+3	-9,331004E-1
2,131250E+3	-2,805285E-1	2,131250E+3	-9,334073E-1
2,132812E+3	-2,824170E-1	2,132812E+3	-9,323410E-1
2,134375E+3	-2,847257E-1	2,134375E+3	-9,311577E-1
2,135937E+3	-2,862356E-1	2,135937E+3	-9,298978E-1
2,137500E+3	-2,881255E-1	2,137500E+3	-9,285181E-1
2,139062E+3	-2,875203E-1	2,139062E+3	-9,281140E-1
2,140625E+3	-2,871920E-1	2,140625E+3	-9,276302E-1
2,142187E+3	-2,840497E-1	2,142187E+3	-9,282324E-1
2,143750E+3	-2,810857E-1	2,143750E+3	-9,287783E-1
2,145312E+3	-2,772807E-1	2,145312E+3	-9,295404E-1
2,146875E+3	-2,736279E-1	2,146875E+3	-9,302488E-1
2,148437E+3	-2,727239E-1	2,148437E+3	-9,299719E-1
2,150000E+3	-2,720547E-1	2,150000E+3	-9,296339E-1
2,151562E+3	-2,785858E-1	2,151562E+3	-9,267380E-1
2,153125E+3	-2,856147E-1	2,153125E+3	-9,236434E-1
2,154687E+3	-2,874904E-1	2,154687E+3	-9,223663E-1
2,156250E+3	-2,896598E-1	2,156250E+3	-9,210012E-1
2,157812E+3	-2,882965E-1	2,157812E+3	-9,209325E-1
2,159375E+3	-2,871147E-1	2,159375E+3	-9,208145E-1
2,160937E+3	-3,189346E-1	2,160937E+3	-9,071320E-1
2,162500E+3	-3,523171E-1	2,162500E+3	-8,914499E-1
2,164062E+3	-3,402931E-1	2,164062E+3	-8,964883E-1
2,165625E+3	-3,282090E-1	2,165625E+3	-9,013612E-1
2,167187E+3	-3,164298E-1	2,167187E+3	-9,058817E-1
2,168750E+3	-3,046010E-1	2,168750E+3	-9,102456E-1
2,170312E+3	-2,931031E-1	2,170312E+3	-9,141738E-1
2,171875E+3	-2,815681E-1	2,171875E+3	-9,179546E-1
2,173437E+3	-2,703917E-1	2,173437E+3	-9,213823E-1
2,175000E+3	-2,591883E-1	2,175000E+3	-9,246720E-1
2,176562E+3	-2,483094E-1	2,176562E+3	-9,277125E-1
2,178125E+3	-2,374105E-1	2,178125E+3	-9,306236E-1
2,179687E+3	-2,263710E-1	2,179687E+3	-9,332295E-1
2,181250E+3	-2,153180E-1	2,181250E+3	-9,357026E-1
2,182812E+3	-3,096435E-1	2,182812E+3	-9,038032E-1
2,184375E+3	-4,088553E-1	2,184375E+3	-8,585059E-1
2,185937E+3	-4,014904E-1	2,185937E+3	-8,615062E-1
2,187500E+3	-3,941206E-1	2,187500E+3	-8,644410E-1
2,189062E+3	-3,866042E-1	2,189062E+3	-8,684067E-1
2,190625E+3	-3,790620E-1	2,190625E+3	-8,723095E-1
2,192187E+3	-3,706027E-1	2,192187E+3	-8,757677E-1
2,193750E+3	-3,621225E-1	2,193750E+3	-8,791443E-1
2,195312E+3	-3,535027E-1	2,195312E+3	-8,825828E-1
2,196875E+3	-3,448596E-1	2,196875E+3	-8,859381E-1
2,198437E+3	-3,362019E-1	2,198437E+3	-8,892991E-1
2,200000E+3	-3,275196E-1	2,200000E+3	-8,925778E-1
2,201562E+3	-3,188649E-1	2,201562E+3	-8,958674E-1
2,203125E+3	-3,101845E-1	2,203125E+3	-8,990760E-1
2,204687E+3	-3,009214E-1	2,204687E+3	-9,021457E-1
2,206250E+3	-2,916338E-1	2,206250E+3	-9,051223E-1
2,207812E+3	-2,816996E-1	2,207812E+3	-9,081053E-1
2,209375E+3	-2,717398E-1	2,209375E+3	-9,109816E-1
2,210937E+3	-2,615023E-1	2,210937E+3	-9,140596E-1
2,212500E+3	-2,512337E-1	2,212500E+3	-9,170249E-1
2,214062E+3	-2,406341E-1	2,214062E+3	-9,200684E-1
2,215625E+3	-2,300009E-1	2,215625E+3	-9,229916E-1
2,217187E+3	-2,864673E-1	2,217187E+3	-9,037769E-1
2,218750E+3	-3,435408E-1	2,218750E+3	-8,805505E-1
2,220312E+3	-3,365114E-1	2,220312E+3	-8,831694E-1
2,221875E+3	-3,294575E-1	2,221875E+3	-8,857426E-1
2,223437E+3	-3,213109E-1	2,223437E+3	-8,886646E-1
2,225000E+3	-3,131326E-1	2,225000E+3	-8,915204E-1
2,226562E+3	-3,045945E-1	2,226562E+3	-8,944395E-1
2,228125E+3	-2,960225E-1	2,228125E+3	-8,972851E-1
2,229687E+3	-2,871072E-1	2,229687E+3	-9,001048E-1
2,231250E+3	-2,781576E-1	2,231250E+3	-9,028438E-1
2,232812E+3	-2,693795E-1	2,232812E+3	-9,055313E-1
2,234375E+3	-2,605665E-1	2,234375E+3	-9,081419E-1
2,235937E+3	-2,520222E-1	2,235937E+3	-9,106227E-1
2,237500E+3	-2,434435E-1	2,237500E+3	-9,130322E-1
2,239062E+3	-2,350053E-1	2,239062E+3	-9,152003E-1
2,240625E+3	-2,265357E-1	2,240625E+3	-9,173001E-1
2,242187E+3	-2,192620E-1	2,242187E+3	-9,189880E-1
2,243750E+3	-2,119597E-1	2,243750E+3	-9,206304E-1
2,245312E+3	-2,106778E-1	2,245312E+3	-9,205375E-1
