Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
2,254687E+3	4,795542E-1	2,254687E+3	4,293486E-1	2,254687E+3	4,793092E-1	2,254687E+3	4,282049E-1	2,254687E+3	4,743474E-1	2,254687E+3	4,236361E-1	2,254687E+3	4,507896E-1	2,254687E+3	3,893901E-1	2,254687E+3	4,164196E-1	2,254687E+3	2,819996E-1	2,254687E+3	4,142121E-1	2,254687E+3	1,974777E-1	2,254687E+3	4,284181E-1	2,254687E+3	1,337306E-1
2,256250E+3	4,830254E-1	2,256250E+3	4,255681E-1	2,256250E+3	4,833802E-1	2,256250E+3	4,278006E-1	2,256250E+3	4,800335E-1	2,256250E+3	4,218730E-1	2,256250E+3	4,555586E-1	2,256250E+3	3,918586E-1	2,256250E+3	4,243820E-1	2,256250E+3	2,832210E-1	2,256250E+3	4,180612E-1	2,256250E+3	1,996738E-1	2,256250E+3	4,320947E-1	2,256250E+3	1,291100E-1
2,257812E+3	4,880356E-1	2,257812E+3	4,260001E-1	2,257812E+3	4,886041E-1	2,257812E+3	4,255569E-1	2,257812E+3	4,822385E-1	2,257812E+3	4,193677E-1	2,257812E+3	4,615398E-1	2,257812E+3	3,897264E-1	2,257812E+3	4,204136E-1	2,257812E+3	2,882142E-1	2,257812E+3	4,159226E-1	2,257812E+3	2,055815E-1	2,257812E+3	4,327783E-1	2,257812E+3	1,333134E-1
2,259375E+3	4,899065E-1	2,259375E+3	4,254806E-1	2,259375E+3	4,892071E-1	2,259375E+3	4,229631E-1	2,259375E+3	4,859962E-1	2,259375E+3	4,180949E-1	2,259375E+3	4,642072E-1	2,259375E+3	3,852503E-1	2,259375E+3	4,176879E-1	2,259375E+3	2,840861E-1	2,259375E+3	4,201154E-1	2,259375E+3	2,026230E-1	2,259375E+3	4,286802E-1	2,259375E+3	1,324577E-1
2,260937E+3	4,922359E-1	2,260937E+3	4,235589E-1	2,260937E+3	4,940171E-1	2,260937E+3	4,235750E-1	2,260937E+3	4,900406E-1	2,260937E+3	4,163219E-1	2,260937E+3	4,688798E-1	2,260937E+3	3,827724E-1	2,260937E+3	4,284129E-1	2,260937E+3	2,801088E-1	2,260937E+3	4,258793E-1	2,260937E+3	2,028587E-1	2,260937E+3	4,313576E-1	2,260937E+3	1,267649E-1
2,262500E+3	4,964759E-1	2,262500E+3	4,212626E-1	2,262500E+3	4,967356E-1	2,262500E+3	4,217038E-1	2,262500E+3	4,929642E-1	2,262500E+3	4,151249E-1	2,262500E+3	4,710646E-1	2,262500E+3	3,840094E-1	2,262500E+3	4,305790E-1	2,262500E+3	2,837734E-1	2,262500E+3	4,191412E-1	2,262500E+3	2,013567E-1	2,262500E+3	4,352289E-1	2,262500E+3	1,255029E-1
2,264062E+3	5,013445E-1	2,264062E+3	4,188259E-1	2,264062E+3	5,003514E-1	2,264062E+3	4,173743E-1	2,264062E+3	4,954870E-1	2,264062E+3	4,132689E-1	2,264062E+3	4,751106E-1	2,264062E+3	3,837519E-1	2,264062E+3	4,328740E-1	2,264062E+3	2,850667E-1	2,264062E+3	4,218574E-1	2,264062E+3	2,030421E-1	2,264062E+3	4,373619E-1	2,264062E+3	1,296860E-1
2,265625E+3	5,065747E-1	2,265625E+3	4,181592E-1	2,265625E+3	5,053530E-1	2,265625E+3	4,166367E-1	2,265625E+3	4,994346E-1	2,265625E+3	4,112330E-1	2,265625E+3	4,786352E-1	2,265625E+3	3,810799E-1	2,265625E+3	4,302318E-1	2,265625E+3	2,790265E-1	2,265625E+3	4,340274E-1	2,265625E+3	2,075268E-1	2,265625E+3	4,432856E-1	2,265625E+3	1,318914E-1
2,267187E+3	5,081482E-1	2,267187E+3	4,157354E-1	2,267187E+3	5,074062E-1	2,267187E+3	4,157280E-1	2,267187E+3	5,036974E-1	2,267187E+3	4,106968E-1	2,267187E+3	4,806411E-1	2,267187E+3	3,813135E-1	2,267187E+3	4,305557E-1	2,267187E+3	2,753207E-1	2,267187E+3	4,372372E-1	2,267187E+3	2,038185E-1	2,267187E+3	4,407709E-1	2,267187E+3	1,302027E-1
2,268750E+3	5,100904E-1	2,268750E+3	4,143687E-1	2,268750E+3	5,103866E-1	2,268750E+3	4,123926E-1	2,268750E+3	5,045233E-1	2,268750E+3	4,084070E-1	2,268750E+3	4,827740E-1	2,268750E+3	3,781566E-1	2,268750E+3	4,375104E-1	2,268750E+3	2,772805E-1	2,268750E+3	4,340161E-1	2,268750E+3	2,074515E-1	2,268750E+3	4,340610E-1	2,268750E+3	1,263463E-1
2,270312E+3	5,153434E-1	2,270312E+3	4,125628E-1	2,270312E+3	5,129500E-1	2,270312E+3	4,119510E-1	2,270312E+3	5,088697E-1	2,270312E+3	4,069463E-1	2,270312E+3	4,864623E-1	2,270312E+3	3,778269E-1	2,270312E+3	4,372664E-1	2,270312E+3	2,872983E-1	2,270312E+3	4,339834E-1	2,270312E+3	2,005517E-1	2,270312E+3	4,368873E-1	2,270312E+3	1,292636E-1
2,271875E+3	5,169958E-1	2,271875E+3	4,112242E-1	2,271875E+3	5,163547E-1	2,271875E+3	4,099237E-1	2,271875E+3	5,110123E-1	2,271875E+3	4,056439E-1	2,271875E+3	4,898166E-1	2,271875E+3	3,752989E-1	2,271875E+3	4,417994E-1	2,271875E+3	2,872388E-1	2,271875E+3	4,316599E-1	2,271875E+3	2,017658E-1	2,271875E+3	4,442683E-1	2,271875E+3	1,308620E-1
2,273437E+3	5,207048E-1	2,273437E+3	4,088411E-1	2,273437E+3	5,201503E-1	2,273437E+3	4,082987E-1	2,273437E+3	5,179681E-1	2,273437E+3	4,052670E-1	2,273437E+3	4,925752E-1	2,273437E+3	3,740045E-1	2,273437E+3	4,436522E-1	2,273437E+3	2,865611E-1	2,273437E+3	4,320500E-1	2,273437E+3	2,005960E-1	2,273437E+3	4,477186E-1	2,273437E+3	1,335388E-1
2,275000E+3	5,248548E-1	2,275000E+3	4,070074E-1	2,275000E+3	5,245414E-1	2,275000E+3	4,076560E-1	2,275000E+3	5,207233E-1	2,275000E+3	4,021951E-1	2,275000E+3	4,957319E-1	2,275000E+3	3,742299E-1	2,275000E+3	4,467087E-1	2,275000E+3	2,860607E-1	2,275000E+3	4,334719E-1	2,275000E+3	1,986853E-1	2,275000E+3	4,450515E-1	2,275000E+3	1,331507E-1
2,276562E+3	5,285297E-1	2,276562E+3	4,022297E-1	2,276562E+3	5,276842E-1	2,276562E+3	4,052393E-1	2,276562E+3	5,228671E-1	2,276562E+3	3,995754E-1	2,276562E+3	4,993437E-1	2,276562E+3	3,725140E-1	2,276562E+3	4,532931E-1	2,276562E+3	2,817471E-1	2,276562E+3	4,351700E-1	2,276562E+3	1,989879E-1	2,276562E+3	4,433193E-1	2,276562E+3	1,333575E-1
2,278125E+3	5,348243E-1	2,278125E+3	3,989457E-1	2,278125E+3	5,300018E-1	2,278125E+3	4,010807E-1	2,278125E+3	5,266133E-1	2,278125E+3	3,978263E-1	2,278125E+3	5,004474E-1	2,278125E+3	3,686519E-1	2,278125E+3	4,547281E-1	2,278125E+3	2,826011E-1	2,278125E+3	4,418746E-1	2,278125E+3	2,021084E-1	2,278125E+3	4,472966E-1	2,278125E+3	1,318447E-1
2,279687E+3	5,344159E-1	2,279687E+3	4,008201E-1	2,279687E+3	5,340730E-1	2,279687E+3	3,998478E-1	2,279687E+3	5,292155E-1	2,279687E+3	3,966483E-1	2,279687E+3	5,030857E-1	2,279687E+3	3,690007E-1	2,279687E+3	4,582010E-1	2,279687E+3	2,818879E-1	2,279687E+3	4,474984E-1	2,279687E+3	1,990318E-1	2,279687E+3	4,491902E-1	2,279687E+3	1,298278E-1
2,281250E+3	5,346227E-1	2,281250E+3	4,006526E-1	2,281250E+3	5,351210E-1	2,281250E+3	3,980460E-1	2,281250E+3	5,319798E-1	2,281250E+3	3,935398E-1	2,281250E+3	5,058403E-1	2,281250E+3	3,696042E-1	2,281250E+3	4,559885E-1	2,281250E+3	2,770660E-1	2,281250E+3	4,425963E-1	2,281250E+3	1,994570E-1	2,281250E+3	4,531023E-1	2,281250E+3	1,351521E-1
2,282812E+3	5,365678E-1	2,282812E+3	4,008641E-1	2,282812E+3	5,380827E-1	2,282812E+3	3,968070E-1	2,282812E+3	5,350580E-1	2,282812E+3	3,923230E-1	2,282812E+3	5,100027E-1	2,282812E+3	3,659564E-1	2,282812E+3	4,583218E-1	2,282812E+3	2,785588E-1	2,282812E+3	4,405794E-1	2,282812E+3	2,026636E-1	2,282812E+3	4,544087E-1	2,282812E+3	1,418231E-1
2,284375E+3	5,432903E-1	2,284375E+3	3,938028E-1	2,284375E+3	5,420892E-1	2,284375E+3	3,938978E-1	2,284375E+3	5,366918E-1	2,284375E+3	3,893594E-1	2,284375E+3	5,146408E-1	2,284375E+3	3,632502E-1	2,284375E+3	4,645714E-1	2,284375E+3	2,770695E-1	2,284375E+3	4,413940E-1	2,284375E+3	2,044343E-1	2,284375E+3	4,555683E-1	2,284375E+3	1,318904E-1
2,285937E+3	5,470367E-1	2,285937E+3	3,928907E-1	2,285937E+3	5,453245E-1	2,285937E+3	3,921002E-1	2,285937E+3	5,408826E-1	2,285937E+3	3,880043E-1	2,285937E+3	5,154940E-1	2,285937E+3	3,599722E-1	2,285937E+3	4,672827E-1	2,285937E+3	2,780740E-1	2,285937E+3	4,476275E-1	2,285937E+3	2,033907E-1	2,285937E+3	4,521638E-1	2,285937E+3	1,356057E-1
2,287500E+3	5,506248E-1	2,287500E+3	3,918813E-1	2,287500E+3	5,490160E-1	2,287500E+3	3,896959E-1	2,287500E+3	5,434028E-1	2,287500E+3	3,877493E-1	2,287500E+3	5,180696E-1	2,287500E+3	3,603671E-1	2,287500E+3	4,680938E-1	2,287500E+3	2,783933E-1	2,287500E+3	4,441784E-1	2,287500E+3	1,988245E-1	2,287500E+3	4,570286E-1	2,287500E+3	1,358509E-1
2,289062E+3	5,538729E-1	2,289062E+3	3,905661E-1	2,289062E+3	5,527728E-1	2,289062E+3	3,891914E-1	2,289062E+3	5,468614E-1	2,289062E+3	3,849921E-1	2,289062E+3	5,213813E-1	2,289062E+3	3,603763E-1	2,289062E+3	4,685258E-1	2,289062E+3	2,736871E-1	2,289062E+3	4,509969E-1	2,289062E+3	1,987283E-1	2,289062E+3	4,583835E-1	2,289062E+3	1,327357E-1
2,290625E+3	5,554763E-1	2,290625E+3	3,882289E-1	2,290625E+3	5,544887E-1	2,290625E+3	3,857698E-1	2,290625E+3	5,511271E-1	2,290625E+3	3,815903E-1	2,290625E+3	5,241481E-1	2,290625E+3	3,585377E-1	2,290625E+3	4,719409E-1	2,290625E+3	2,722833E-1	2,290625E+3	4,556568E-1	2,290625E+3	2,009823E-1	2,290625E+3	4,496573E-1	2,290625E+3	1,364841E-1
2,292187E+3	5,585967E-1	2,292187E+3	3,849578E-1	2,292187E+3	5,570641E-1	2,292187E+3	3,833419E-1	2,292187E+3	5,521300E-1	2,292187E+3	3,796161E-1	2,292187E+3	5,289278E-1	2,292187E+3	3,574849E-1	2,292187E+3	4,746301E-1	2,292187E+3	2,726756E-1	2,292187E+3	4,583910E-1	2,292187E+3	2,021484E-1	2,292187E+3	4,576711E-1	2,292187E+3	1,296416E-1
2,293750E+3	5,625923E-1	2,293750E+3	3,808205E-1	2,293750E+3	5,583974E-1	2,293750E+3	3,835618E-1	2,293750E+3	5,554651E-1	2,293750E+3	3,770498E-1	2,293750E+3	5,319570E-1	2,293750E+3	3,546862E-1	2,293750E+3	4,781539E-1	2,293750E+3	2,736140E-1	2,293750E+3	4,565448E-1	2,293750E+3	1,973389E-1	2,293750E+3	4,632487E-1	2,293750E+3	1,317554E-1
2,295312E+3	5,636694E-1	2,295312E+3	3,803020E-1	2,295312E+3	5,627794E-1	2,295312E+3	3,790155E-1	2,295312E+3	5,576743E-1	2,295312E+3	3,758830E-1	2,295312E+3	5,352046E-1	2,295312E+3	3,533804E-1	2,295312E+3	4,771859E-1	2,295312E+3	2,688387E-1	2,295312E+3	4,628471E-1	2,295312E+3	1,971084E-1	2,295312E+3	4,628116E-1	2,295312E+3	1,349885E-1
2,296875E+3	5,644041E-1	2,296875E+3	3,796596E-1	2,296875E+3	5,662281E-1	2,296875E+3	3,774924E-1	2,296875E+3	5,610408E-1	2,296875E+3	3,754234E-1	2,296875E+3	5,379780E-1	2,296875E+3	3,533498E-1	2,296875E+3	4,792117E-1	2,296875E+3	2,666169E-1	2,296875E+3	4,616397E-1	2,296875E+3	1,987588E-1	2,296875E+3	4,629997E-1	2,296875E+3	1,335928E-1
2,298437E+3	5,697572E-1	2,298437E+3	3,753760E-1	2,298437E+3	5,689955E-1	2,298437E+3	3,758988E-1	2,298437E+3	5,629341E-1	2,298437E+3	3,700716E-1	2,298437E+3	5,391577E-1	2,298437E+3	3,498091E-1	2,298437E+3	4,853135E-1	2,298437E+3	2,676366E-1	2,298437E+3	4,604003E-1	2,298437E+3	2,009179E-1	2,298437E+3	4,649667E-1	2,298437E+3	1,336975E-1
2,300000E+3	5,737742E-1	2,300000E+3	3,747990E-1	2,300000E+3	5,718669E-1	2,300000E+3	3,732532E-1	2,300000E+3	5,659437E-1	2,300000E+3	3,682871E-1	2,300000E+3	5,409387E-1	2,300000E+3	3,481028E-1	2,300000E+3	4,840385E-1	2,300000E+3	2,683366E-1	2,300000E+3	4,629207E-1	2,300000E+3	1,958485E-1	2,300000E+3	4,621570E-1	2,300000E+3	1,296444E-1
2,301562E+3	5,757818E-1	2,301562E+3	3,718355E-1	2,301562E+3	5,742096E-1	2,301562E+3	3,704594E-1	2,301562E+3	5,689576E-1	2,301562E+3	3,678681E-1	2,301562E+3	5,434248E-1	2,301562E+3	3,452308E-1	2,301562E+3	4,917832E-1	2,301562E+3	2,705199E-1	2,301562E+3	4,648894E-1	2,301562E+3	2,007601E-1	2,301562E+3	4,683414E-1	2,301562E+3	1,293752E-1
2,303125E+3	5,771805E-1	2,303125E+3	3,692035E-1	2,303125E+3	5,774741E-1	2,303125E+3	3,694695E-1	2,303125E+3	5,723376E-1	2,303125E+3	3,658562E-1	2,303125E+3	5,451692E-1	2,303125E+3	3,448905E-1	2,303125E+3	4,927756E-1	2,303125E+3	2,719152E-1	2,303125E+3	4,664380E-1	2,303125E+3	1,957352E-1	2,303125E+3	4,713389E-1	2,303125E+3	1,298667E-1
2,304687E+3	5,784780E-1	2,304687E+3	3,672973E-1	2,304687E+3	5,803208E-1	2,304687E+3	3,671300E-1	2,304687E+3	5,737013E-1	2,304687E+3	3,636889E-1	2,304687E+3	5,480216E-1	2,304687E+3	3,418687E-1	2,304687E+3	4,921866E-1	2,304687E+3	2,663463E-1	2,304687E+3	4,740240E-1	2,304687E+3	1,925436E-1	2,304687E+3	4,636149E-1	2,304687E+3	1,300523E-1
2,306250E+3	5,825674E-1	2,306250E+3	3,652800E-1	2,306250E+3	5,828106E-1	2,306250E+3	3,653808E-1	2,306250E+3	5,777481E-1	2,306250E+3	3,601682E-1	2,306250E+3	5,491252E-1	2,306250E+3	3,413017E-1	2,306250E+3	4,920695E-1	2,306250E+3	2,618879E-1	2,306250E+3	4,722030E-1	2,306250E+3	1,933746E-1	2,306250E+3	4,630094E-1	2,306250E+3	1,308712E-1
2,307812E+3	5,865892E-1	2,307812E+3	3,617453E-1	2,307812E+3	5,863217E-1	2,307812E+3	3,623446E-1	2,307812E+3	5,789490E-1	2,307812E+3	3,593890E-1	2,307812E+3	5,539197E-1	2,307812E+3	3,390623E-1	2,307812E+3	4,944446E-1	2,307812E+3	2,616337E-1	2,307812E+3	4,715978E-1	2,307812E+3	1,992793E-1	2,307812E+3	4,632792E-1	2,307812E+3	1,322553E-1
2,309375E+3	5,885125E-1	2,309375E+3	3,591570E-1	2,309375E+3	5,886805E-1	2,309375E+3	3,603763E-1	2,309375E+3	5,826574E-1	2,309375E+3	3,553691E-1	2,309375E+3	5,554098E-1	2,309375E+3	3,398796E-1	2,309375E+3	4,954716E-1	2,309375E+3	2,643264E-1	2,309375E+3	4,766180E-1	2,309375E+3	1,911085E-1	2,309375E+3	4,653429E-1	2,309375E+3	1,369212E-1
2,310937E+3	5,899806E-1	2,310937E+3	3,606994E-1	2,310937E+3	5,922768E-1	2,310937E+3	3,584366E-1	2,310937E+3	5,849736E-1	2,310937E+3	3,535930E-1	2,310937E+3	5,559558E-1	2,310937E+3	3,356371E-1	2,310937E+3	4,968371E-1	2,310937E+3	2,650337E-1	2,310937E+3	4,797020E-1	2,310937E+3	1,873345E-1	2,310937E+3	4,737067E-1	2,310937E+3	1,301222E-1
2,312500E+3	5,911137E-1	2,312500E+3	3,564543E-1	2,312500E+3	5,938612E-1	2,312500E+3	3,565464E-1	2,312500E+3	5,873750E-1	2,312500E+3	3,535924E-1	2,312500E+3	5,603189E-1	2,312500E+3	3,323618E-1	2,312500E+3	4,985104E-1	2,312500E+3	2,622788E-1	2,312500E+3	4,785607E-1	2,312500E+3	1,911653E-1	2,312500E+3	4,714626E-1	2,312500E+3	1,262566E-1
2,314062E+3	5,922841E-1	2,314062E+3	3,514984E-1	2,314062E+3	5,961111E-1	2,314062E+3	3,522569E-1	2,314062E+3	5,903550E-1	2,314062E+3	3,507004E-1	2,314062E+3	5,637844E-1	2,314062E+3	3,316645E-1	2,314062E+3	5,047458E-1	2,314062E+3	2,633016E-1	2,314062E+3	4,788239E-1	2,314062E+3	1,914721E-1	2,314062E+3	4,682447E-1	2,314062E+3	1,325062E-1
2,315625E+3	5,975448E-1	2,315625E+3	3,502211E-1	2,315625E+3	5,965981E-1	2,315625E+3	3,503348E-1	2,315625E+3	5,938337E-1	2,315625E+3	3,456187E-1	2,315625E+3	5,667740E-1	2,315625E+3	3,299256E-1	2,315625E+3	5,051325E-1	2,315625E+3	2,606564E-1	2,315625E+3	4,814748E-1	2,315625E+3	1,909553E-1	2,315625E+3	4,654288E-1	2,315625E+3	1,334508E-1
2,317187E+3	5,995682E-1	2,317187E+3	3,494269E-1	2,317187E+3	6,012770E-1	2,317187E+3	3,465747E-1	2,317187E+3	5,949163E-1	2,317187E+3	3,439740E-1	2,317187E+3	5,698683E-1	2,317187E+3	3,280281E-1	2,317187E+3	5,074864E-1	2,317187E+3	2,581346E-1	2,317187E+3	4,818405E-1	2,317187E+3	1,918562E-1	2,317187E+3	4,660732E-1	2,317187E+3	1,298676E-1
2,318750E+3	6,014576E-1	2,318750E+3	3,464754E-1	2,318750E+3	6,025263E-1	2,318750E+3	3,468002E-1	2,318750E+3	5,963830E-1	2,318750E+3	3,436354E-1	2,318750E+3	5,722801E-1	2,318750E+3	3,256060E-1	2,318750E+3	5,117389E-1	2,318750E+3	2,563912E-1	2,318750E+3	4,841196E-1	2,318750E+3	1,889789E-1	2,318750E+3	4,729343E-1	2,318750E+3	1,271520E-1
2,320312E+3	6,060669E-1	2,320312E+3	3,427798E-1	2,320312E+3	6,048731E-1	2,320312E+3	3,440604E-1	2,320312E+3	5,994908E-1	2,320312E+3	3,397338E-1	2,320312E+3	5,734002E-1	2,320312E+3	3,216047E-1	2,320312E+3	5,136921E-1	2,320312E+3	2,571435E-1	2,320312E+3	4,848572E-1	2,320312E+3	1,885054E-1	2,320312E+3	4,778866E-1	2,320312E+3	1,275799E-1
2,321875E+3	6,089611E-1	2,321875E+3	3,384882E-1	2,321875E+3	6,080262E-1	2,321875E+3	3,410566E-1	2,321875E+3	6,026571E-1	2,321875E+3	3,376890E-1	2,321875E+3	5,765707E-1	2,321875E+3	3,203006E-1	2,321875E+3	5,164537E-1	2,321875E+3	2,587867E-1	2,321875E+3	4,860703E-1	2,321875E+3	1,903220E-1	2,321875E+3	4,746810E-1	2,321875E+3	1,311886E-1
2,323437E+3	6,107672E-1	2,323437E+3	3,378291E-1	2,323437E+3	6,086257E-1	2,323437E+3	3,384693E-1	2,323437E+3	6,040122E-1	2,323437E+3	3,345073E-1	2,323437E+3	5,789488E-1	2,323437E+3	3,179239E-1	2,323437E+3	5,151505E-1	2,323437E+3	2,525752E-1	2,323437E+3	4,868884E-1	2,323437E+3	1,889703E-1	2,323437E+3	4,783004E-1	2,323437E+3	1,335806E-1
2,325000E+3	6,146754E-1	2,325000E+3	3,374263E-1	2,325000E+3	6,127258E-1	2,325000E+3	3,370048E-1	2,325000E+3	6,053581E-1	2,325000E+3	3,326091E-1	2,325000E+3	5,815921E-1	2,325000E+3	3,137085E-1	2,325000E+3	5,174535E-1	2,325000E+3	2,491742E-1	2,325000E+3	4,873857E-1	2,325000E+3	1,867005E-1	2,325000E+3	4,827061E-1	2,325000E+3	1,243248E-1
2,326562E+3	6,169755E-1	2,326562E+3	3,332545E-1	2,326562E+3	6,156994E-1	2,326562E+3	3,340994E-1	2,326562E+3	6,089907E-1	2,326562E+3	3,306070E-1	2,326562E+3	5,824733E-1	2,326562E+3	3,125993E-1	2,326562E+3	5,186631E-1	2,326562E+3	2,513446E-1	2,326562E+3	4,886855E-1	2,326562E+3	1,910555E-1	2,326562E+3	4,794164E-1	2,326562E+3	1,288318E-1
2,328125E+3	6,162999E-1	2,328125E+3	3,294473E-1	2,328125E+3	6,153995E-1	2,328125E+3	3,302301E-1	2,328125E+3	6,105838E-1	2,328125E+3	3,277756E-1	2,328125E+3	5,853208E-1	2,328125E+3	3,114033E-1	2,328125E+3	5,220707E-1	2,328125E+3	2,447171E-1	2,328125E+3	4,923277E-1	2,328125E+3	1,900862E-1	2,328125E+3	4,786223E-1	2,328125E+3	1,238829E-1
2,329687E+3	6,193662E-1	2,329687E+3	3,291202E-1	2,329687E+3	6,197059E-1	2,329687E+3	3,291060E-1	2,329687E+3	6,127725E-1	2,329687E+3	3,247768E-1	2,329687E+3	5,895116E-1	2,329687E+3	3,102131E-1	2,329687E+3	5,243416E-1	2,329687E+3	2,468114E-1	2,329687E+3	4,988941E-1	2,329687E+3	1,879830E-1	2,329687E+3	4,856979E-1	2,329687E+3	1,285462E-1
2,331250E+3	6,219415E-1	2,331250E+3	3,305260E-1	2,331250E+3	6,221338E-1	2,331250E+3	3,260972E-1	2,331250E+3	6,145433E-1	2,331250E+3	3,231911E-1	2,331250E+3	5,897304E-1	2,331250E+3	3,068759E-1	2,331250E+3	5,294196E-1	2,331250E+3	2,475040E-1	2,331250E+3	5,028411E-1	2,331250E+3	1,841187E-1	2,331250E+3	4,887942E-1	2,331250E+3	1,340299E-1
2,332812E+3	6,251673E-1	2,332812E+3	3,258667E-1	2,332812E+3	6,235593E-1	2,332812E+3	3,234644E-1	2,332812E+3	6,159795E-1	2,332812E+3	3,208544E-1	2,332812E+3	5,918623E-1	2,332812E+3	3,038102E-1	2,332812E+3	5,285994E-1	2,332812E+3	2,436092E-1	2,332812E+3	5,069423E-1	2,332812E+3	1,863891E-1	2,332812E+3	4,850985E-1	2,332812E+3	1,221313E-1
2,334375E+3	6,256758E-1	2,334375E+3	3,202850E-1	2,334375E+3	6,238113E-1	2,334375E+3	3,226880E-1	2,334375E+3	6,195035E-1	2,334375E+3	3,174652E-1	2,334375E+3	5,956245E-1	2,334375E+3	3,046645E-1	2,334375E+3	5,293879E-1	2,334375E+3	2,416258E-1	2,334375E+3	5,039006E-1	2,334375E+3	1,842088E-1	2,334375E+3	4,886055E-1	2,334375E+3	1,222955E-1
2,335937E+3	6,278082E-1	2,335937E+3	3,190414E-1	2,335937E+3	6,275449E-1	2,335937E+3	3,185760E-1	2,335937E+3	6,221877E-1	2,335937E+3	3,152958E-1	2,335937E+3	5,963430E-1	2,335937E+3	3,027883E-1	2,335937E+3	5,285862E-1	2,335937E+3	2,412948E-1	2,335937E+3	5,018801E-1	2,335937E+3	1,825694E-1	2,335937E+3	4,870153E-1	2,335937E+3	1,206823E-1
2,337500E+3	6,310692E-1	2,337500E+3	3,133762E-1	2,337500E+3	6,303238E-1	2,337500E+3	3,171670E-1	2,337500E+3	6,235598E-1	2,337500E+3	3,148418E-1	2,337500E+3	5,967405E-1	2,337500E+3	2,994660E-1	2,337500E+3	5,333329E-1	2,337500E+3	2,425557E-1	2,337500E+3	5,045514E-1	2,337500E+3	1,816493E-1	2,337500E+3	4,840516E-1	2,337500E+3	1,190934E-1
2,339062E+3	6,321523E-1	2,339062E+3	3,104380E-1	2,339062E+3	6,324342E-1	2,339062E+3	3,127075E-1	2,339062E+3	6,264687E-1	2,339062E+3	3,094397E-1	2,339062E+3	6,006651E-1	2,339062E+3	2,965717E-1	2,339062E+3	5,368544E-1	2,339062E+3	2,420889E-1	2,339062E+3	5,055486E-1	2,339062E+3	1,853704E-1	2,339062E+3	4,878938E-1	2,339062E+3	1,205568E-1
2,340625E+3	6,331525E-1	2,340625E+3	3,103335E-1	2,340625E+3	6,331365E-1	2,340625E+3	3,104235E-1	2,340625E+3	6,271571E-1	2,340625E+3	3,093026E-1	2,340625E+3	5,998938E-1	2,340625E+3	2,952254E-1	2,340625E+3	5,353072E-1	2,340625E+3	2,482451E-1	2,340625E+3	5,093089E-1	2,340625E+3	1,808976E-1	2,340625E+3	4,869651E-1	2,340625E+3	1,281345E-1
2,342187E+3	6,314691E-1	2,342187E+3	3,115278E-1	2,342187E+3	6,328648E-1	2,342187E+3	3,105067E-1	2,342187E+3	6,284186E-1	2,342187E+3	3,056043E-1	2,342187E+3	6,031438E-1	2,342187E+3	2,911841E-1	2,342187E+3	5,438602E-1	2,342187E+3	2,424199E-1	2,342187E+3	5,071399E-1	2,342187E+3	1,865280E-1	2,342187E+3	4,862322E-1	2,342187E+3	1,291032E-1
2,343750E+3	6,353723E-1	2,343750E+3	3,062434E-1	2,343750E+3	6,390719E-1	2,343750E+3	3,059446E-1	2,343750E+3	6,320508E-1	2,343750E+3	3,032890E-1	2,343750E+3	6,040642E-1	2,343750E+3	2,897567E-1	2,343750E+3	5,421933E-1	2,343750E+3	2,396666E-1	2,343750E+3	5,064846E-1	2,343750E+3	1,783015E-1	2,343750E+3	4,908137E-1	2,343750E+3	1,214591E-1
2,345312E+3	6,400598E-1	2,345312E+3	3,035030E-1	2,345312E+3	6,397708E-1	2,345312E+3	3,023138E-1	2,345312E+3	6,334975E-1	2,345312E+3	3,010233E-1	2,345312E+3	6,068939E-1	2,345312E+3	2,881494E-1	2,345312E+3	5,472810E-1	2,345312E+3	2,357929E-1	2,345312E+3	5,088451E-1	2,345312E+3	1,797959E-1	2,345312E+3	4,911095E-1	2,345312E+3	1,186413E-1
2,346875E+3	6,407862E-1	2,346875E+3	3,028463E-1	2,346875E+3	6,402481E-1	2,346875E+3	3,012675E-1	2,346875E+3	6,367951E-1	2,346875E+3	2,995575E-1	2,346875E+3	6,088412E-1	2,346875E+3	2,836503E-1	2,346875E+3	5,506419E-1	2,346875E+3	2,364181E-1	2,346875E+3	5,125371E-1	2,346875E+3	1,860931E-1	2,346875E+3	5,001704E-1	2,346875E+3	1,166212E-1
